ano;trimestre;regiao;instituicao;cod_capitulo;desc_capitulo;taxa_internamento;dias_internamento;taxa_mortalidade
2024;Terceiro;Região de Saúde do Norte;Unidade Local de Saúde de Santo António, E.P.E.;7;Doenças do olho e anexos;0.85;223;0.0
2024;Terceiro;Região de Saúde do Norte;Unidade Local de Saúde de Santo António, E.P.E.;21;Fatores que influenciam o estado de saúde e o contacto com os serviços de saúde;11.31;3456;0.38
2024;Terceiro;Região de Saúde do Norte;Unidade Local de Saúde de São João, E.P.E.;4;Doenças endócrinas, nutricionais e metabólicas;4.36;3072;1.83
2024;Terceiro;Região de Saúde do Norte;Unidade Local de Saúde de São João, E.P.E.;7;Doenças do olho e anexos;1.28;681;0.0
2024;Terceiro;Região de Saúde do Norte;Unidade Local de Saúde de São João, E.P.E.;12;Doenças da pele e do tecido subcutâneo;1.03;1675;0.86
2024;Terceiro;Região de Saúde do Norte;Unidade Local de Saúde de São João, E.P.E.;13;Doenças do aparelho osteomuscular e do tecido conjuntivo;5.68;3653;0.31
2024;Terceiro;Região de Saúde do Norte;Unidade Local de Saúde de São João, E.P.E.;19;Lesões, envenenamento e algumas outras consequências de causas externas;10.24;13544;3.2
2024;Terceiro;Região de Saúde do Norte;Unidade Local de Saúde de São João, E.P.E.;21;Fatores que influenciam o estado de saúde e o contacto com os serviços de saúde;7.87;4824;0.22
2023;Primeiro;Região de Saúde do Centro;Unidade Local de Saúde do Baixo Mondego, E.P.E.;14;Doenças do aparelho geniturinário;8.55;1043;9.65
2023;Primeiro;Região de Saúde do Centro;Unidade Local de Saúde do Baixo Mondego, E.P.E.;16;Algumas condições originadas no período perinatal;0.15;14;0.0
2023;Primeiro;Região de Saúde do Centro;Unidade Local de Saúde do Baixo Mondego, E.P.E.;22;Códigos para fins especiais;1.35;315;22.22
2023;Primeiro;Região de Saúde do Norte;Instituto Português Oncologia  F. Gentil - Porto, E.P.E.;2;Neoplasias;72.07;18863;10.38
2023;Primeiro;Região de Saúde do Norte;Instituto Português Oncologia  F. Gentil - Porto, E.P.E.;8;Doenças do ouvido e da apófise mastóide;0.07;9;0.0
2023;Primeiro;Região de Saúde do Norte;Instituto Português Oncologia  F. Gentil - Porto, E.P.E.;11;Doenças do aparelho digestivo;2.91;970;10.47
2023;Primeiro;Região de Saúde do Norte;Instituto Português Oncologia  F. Gentil - Porto, E.P.E.;12;Doenças da pele e do tecido subcutâneo;0.37;239;18.18
2023;Primeiro;Região de Saúde do Norte;Instituto Português Oncologia  F. Gentil - Porto, E.P.E.;17;Malformações congénitas, deformações e anomalias cromossómicas;0.07;7;0.0
2023;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde da Póvoa de Varzim / Vila do Conde, E.P.E.;1;Algumas doenças infecciosas e parasitárias;3.61;842;19.51
2023;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde da Póvoa de Varzim / Vila do Conde, E.P.E.;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;0.35;608;0.0
2023;Quarto;Região de Saúde do Centro;Unidade Local de Saúde da Guarda, E.P.E.;2;Neoplasias;5.56;1243;30.63
2023;Quarto;Região de Saúde do Centro;Unidade Local de Saúde da Guarda, E.P.E.;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;0.9;211;5.56
2023;Quarto;Região de Saúde do Centro;Unidade Local de Saúde da Guarda, E.P.E.;9;Doenças do aparelho circulatório;16.23;4211;13.89
2023;Quarto;Região de Saúde do Centro;Unidade Local de Saúde da Guarda, E.P.E.;11;Doenças do aparelho digestivo;10.87;2219;8.29
2023;Quarto;Região de Saúde do Centro;Unidade Local de Saúde da Guarda, E.P.E.;19;Lesões, envenenamento e algumas outras consequências de causas externas;8.47;2863;1.18
2023;Quarto;Região de Saúde do Centro;Unidade Local de Saúde da Guarda, E.P.E.;21;Fatores que influenciam o estado de saúde e o contacto com os serviços de saúde;5.36;467;0.93
2023;Quarto;Região de Saúde do Centro;Unidade Local de Saúde da Região de Aveiro, E.P.E.;2;Neoplasias;7.01;2973;24.92
2023;Quarto;Região de Saúde do Centro;Unidade Local de Saúde da Região de Aveiro, E.P.E.;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;0.65;298;10.0
2023;Quarto;Região de Saúde do Centro;Unidade Local de Saúde da Região de Aveiro, E.P.E.;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;3.01;2807;2.9
2023;Quarto;Região de Saúde do Centro;Unidade Local de Saúde da Região de Leiria, E.P.E.;4;Doenças endócrinas, nutricionais e metabólicas;1.91;623;2.15
2023;Quarto;Região de Saúde do Centro;Unidade Local de Saúde da Região de Leiria, E.P.E.;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;2.46;3060;1.67
2021;Terceiro;Região de Saúde do Algarve;Unidade Local de Saúde do Algarve, E.P.E.;8;Doenças do ouvido e da apófise mastóide;0.39;89;0.0
2021;Terceiro;Região de Saúde do Algarve;Unidade Local de Saúde do Algarve, E.P.E.;19;Lesões, envenenamento e algumas outras consequências de causas externas;8.35;9683;4.65
2021;Terceiro;Região de Saúde do Centro;Instituto Português Oncologia  F. Gentil - Coimbra, E.P.E.;4;Doenças endócrinas, nutricionais e metabólicas;1.23;79;7.14
2021;Terceiro;Região de Saúde do Centro;Instituto Português Oncologia  F. Gentil - Coimbra, E.P.E.;13;Doenças do aparelho osteomuscular e do tecido conjuntivo;0.18;2;0.0
2021;Terceiro;Região de Saúde do Centro;Instituto Português Oncologia  F. Gentil - Coimbra, E.P.E.;14;Doenças do aparelho geniturinário;1.93;203;4.55
2021;Terceiro;Região de Saúde do Centro;Instituto Português Oncologia  F. Gentil - Coimbra, E.P.E.;18;Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte;1.41;223;25.0
2021;Terceiro;Região de Saúde do Centro;Instituto Português Oncologia  F. Gentil - Coimbra, E.P.E.;19;Lesões, envenenamento e algumas outras consequências de causas externas;0.97;102;0.0
2021;Terceiro;Região de Saúde do Centro;Instituto Português Oncologia  F. Gentil - Coimbra, E.P.E.;21;Fatores que influenciam o estado de saúde e o contacto com os serviços de saúde;17.49;1790;5.53
2021;Terceiro;Região de Saúde do Centro;Unidade Local de Saúde da Cova da Beira, E.P.E.;9;Doenças do aparelho circulatório;16.13;2968;5.59
2020;Primeiro;Região de Saúde LVT;Unidade Local de Saúde do Estuário do Tejo, E.P.E.;4;Doenças endócrinas, nutricionais e metabólicas;2.13;832;17.11
2020;Primeiro;Região de Saúde LVT;Unidade Local de Saúde do Estuário do Tejo, E.P.E.;8;Doenças do ouvido e da apófise mastóide;0.79;63;0.0
2020;Primeiro;Região de Saúde LVT;Unidade Local de Saúde do Estuário do Tejo, E.P.E.;10;Doenças do aparelho respiratório;17.72;5218;14.74
2020;Primeiro;Região de Saúde LVT;Unidade Local de Saúde do Estuário do Tejo, E.P.E.;11;Doenças do aparelho digestivo;4.3;1330;14.38
2020;Primeiro;Região de Saúde LVT;Unidade Local de Saúde do Estuário do Tejo, E.P.E.;16;Algumas condições originadas no período perinatal;0.34;114;0.0
2020;Primeiro;Região de Saúde LVT;Unidade Local de Saúde do Médio Tejo, E.P.E.;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;0.69;231;7.41
2020;Primeiro;Região de Saúde LVT;Unidade Local de Saúde do Médio Tejo, E.P.E.;4;Doenças endócrinas, nutricionais e metabólicas;1.59;527;17.74
2020;Primeiro;Região de Saúde LVT;Unidade Local de Saúde do Médio Tejo, E.P.E.;9;Doenças do aparelho circulatório;11.57;5211;12.17
2020;Primeiro;Região de Saúde LVT;Unidade Local de Saúde do Médio Tejo, E.P.E.;10;Doenças do aparelho respiratório;20.84;7515;14.86
2020;Primeiro;Região de Saúde LVT;Unidade Local de Saúde do Médio Tejo, E.P.E.;12;Doenças da pele e do tecido subcutâneo;1.33;710;3.85
2020;Primeiro;Região de Saúde LVT;Unidade Local de Saúde do Médio Tejo, E.P.E.;15;Gravidez, parto e puerpério;6.14;703;0.0
2020;Primeiro;Região de Saúde LVT;Unidade Local de Saúde do Oeste, E.P.E.;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;0.24;221;0.0
2020;Primeiro;Região de Saúde LVT;Unidade Local de Saúde do Oeste, E.P.E.;6;Doenças do sistema nervoso;1.44;579;5.66
2021;Quarto;Região de Saúde do Norte;Unidade Local de Saúde de São João, E.P.E.;9;Doenças do aparelho circulatório;14.88;17898;6.82
2021;Quarto;Região de Saúde do Norte;Unidade Local de Saúde de São João, E.P.E.;21;Fatores que influenciam o estado de saúde e o contacto com os serviços de saúde;7.03;3234;0.91
2021;Quarto;Região de Saúde do Norte;Unidade Local de Saúde de Trás-os-Montes e Alto Douro, E.P.E.;2;Neoplasias;10.02;4822;14.75
2021;Quarto;Região de Saúde do Norte;Unidade Local de Saúde de Trás-os-Montes e Alto Douro, E.P.E.;9;Doenças do aparelho circulatório;14.9;7027;7.86
2021;Quarto;Região de Saúde do Norte;Unidade Local de Saúde do Alto Ave, E.P.E.;6;Doenças do sistema nervoso;2.84;1320;3.9
2021;Segundo;Região de Saúde do Centro;Unidade Local de Saúde do Baixo Mondego, E.P.E.;13;Doenças do aparelho osteomuscular e do tecido conjuntivo;11.15;728;0.0
2021;Segundo;Região de Saúde do Centro;Unidade Local de Saúde do Baixo Mondego, E.P.E.;16;Algumas condições originadas no período perinatal;0.24;39;0.0
2021;Segundo;Região de Saúde do Centro;Unidade Local de Saúde do Baixo Mondego, E.P.E.;19;Lesões, envenenamento e algumas outras consequências de causas externas;12.09;1445;1.96
2021;Segundo;Região de Saúde do Norte;Instituto Português Oncologia  F. Gentil - Porto, E.P.E.;12;Doenças da pele e do tecido subcutâneo;0.72;345;4.55
2021;Segundo;Região de Saúde do Norte;Instituto Português Oncologia  F. Gentil - Porto, E.P.E.;14;Doenças do aparelho geniturinário;3.2;889;4.12
2021;Segundo;Região de Saúde do Norte;Instituto Português Oncologia  F. Gentil - Porto, E.P.E.;17;Malformações congénitas, deformações e anomalias cromossómicas;0.13;28;0.0
2021;Segundo;Região de Saúde do Norte;Instituto Português Oncologia  F. Gentil - Porto, E.P.E.;19;Lesões, envenenamento e algumas outras consequências de causas externas;1.61;670;0.0
2021;Segundo;Região de Saúde do Norte;Unidade Local de Saúde da Póvoa de Varzim / Vila do Conde, E.P.E.;2;Neoplasias;6.04;596;12.6
2021;Segundo;Região de Saúde do Norte;Unidade Local de Saúde da Póvoa de Varzim / Vila do Conde, E.P.E.;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;0.38;97;0.0
2021;Segundo;Região de Saúde do Norte;Unidade Local de Saúde da Póvoa de Varzim / Vila do Conde, E.P.E.;15;Gravidez, parto e puerpério;19.11;1069;0.0
2021;Terceiro;Região de Saúde do Centro;Unidade Local de Saúde da Cova da Beira, E.P.E.;14;Doenças do aparelho geniturinário;8.24;1728;7.81
2021;Terceiro;Região de Saúde do Centro;Unidade Local de Saúde da Cova da Beira, E.P.E.;15;Gravidez, parto e puerpério;6.61;470;0.0
2021;Terceiro;Região de Saúde do Centro;Unidade Local de Saúde da Cova da Beira, E.P.E.;18;Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte;5.49;873;3.91
2021;Terceiro;Região de Saúde do Centro;Unidade Local de Saúde da Cova da Beira, E.P.E.;19;Lesões, envenenamento e algumas outras consequências de causas externas;8.92;2678;2.4
2021;Terceiro;Região de Saúde do Centro;Unidade Local de Saúde da Guarda, E.P.E.;2;Neoplasias;6.98;1666;23.13
2021;Terceiro;Região de Saúde do Centro;Unidade Local de Saúde da Guarda, E.P.E.;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;0.89;297;11.76
2021;Terceiro;Região de Saúde do Centro;Unidade Local de Saúde da Guarda, E.P.E.;4;Doenças endócrinas, nutricionais e metabólicas;1.88;425;8.33
2021;Terceiro;Região de Saúde do Centro;Unidade Local de Saúde da Guarda, E.P.E.;6;Doenças do sistema nervoso;1.3;257;4.0
2021;Terceiro;Região de Saúde do Centro;Unidade Local de Saúde da Guarda, E.P.E.;8;Doenças do ouvido e da apófise mastóide;0.05;5;0.0
2021;Terceiro;Região de Saúde do Centro;Unidade Local de Saúde da Guarda, E.P.E.;10;Doenças do aparelho respiratório;15.27;4028;18.09
2021;Terceiro;Região de Saúde do Centro;Unidade Local de Saúde da Região de Aveiro, E.P.E.;10;Doenças do aparelho respiratório;8.4;2585;12.67
2021;Terceiro;Região de Saúde do Centro;Unidade Local de Saúde da Região de Aveiro, E.P.E.;13;Doenças do aparelho osteomuscular e do tecido conjuntivo;6.52;1638;1.06
2021;Terceiro;Região de Saúde do Centro;Unidade Local de Saúde da Região de Aveiro, E.P.E.;16;Algumas condições originadas no período perinatal;0.49;95;0.0
2020;Primeiro;Região de Saúde LVT;Unidade Local de Saúde do Oeste, E.P.E.;11;Doenças do aparelho digestivo;11.36;3035;4.77
2020;Primeiro;Região de Saúde LVT;Unidade Local de Saúde do Oeste, E.P.E.;16;Algumas condições originadas no período perinatal;0.76;154;0.0
2020;Primeiro;Região de Saúde do Alentejo;Unidade Local de Saúde do Alentejo Central, E.P.E.;4;Doenças endócrinas, nutricionais e metabólicas;2.93;823;2.27
2020;Primeiro;Região de Saúde do Alentejo;Unidade Local de Saúde do Alentejo Central, E.P.E.;9;Doenças do aparelho circulatório;18.18;4737;6.4
2020;Primeiro;Região de Saúde do Alentejo;Unidade Local de Saúde do Alentejo Central, E.P.E.;12;Doenças da pele e do tecido subcutâneo;1.56;263;4.26
2020;Primeiro;Região de Saúde do Alentejo;Unidade Local de Saúde do Alentejo Central, E.P.E.;15;Gravidez, parto e puerpério;10.27;1247;0.0
2020;Primeiro;Região de Saúde do Alentejo;Unidade Local de Saúde do Alentejo Central, E.P.E.;17;Malformações congénitas, deformações e anomalias cromossómicas;0.13;105;0.0
2020;Primeiro;Região de Saúde do Alentejo;Unidade Local de Saúde do Alentejo Central, E.P.E.;19;Lesões, envenenamento e algumas outras consequências de causas externas;7.91;2744;3.78
2020;Primeiro;Região de Saúde do Alentejo;Unidade Local de Saúde do Alentejo Central, E.P.E.;22;Códigos para fins especiais;0.03;1;0.0
2020;Primeiro;Região de Saúde do Alentejo;Unidade Local de Saúde do Alto Alentejo, E.P.E.;9;Doenças do aparelho circulatório;14.93;3772;14.67
2021;Quarto;Região de Saúde do Norte;Unidade Local de Saúde do Alto Ave, E.P.E.;13;Doenças do aparelho osteomuscular e do tecido conjuntivo;5.63;2278;0.33
2021;Quarto;Região de Saúde do Norte;Unidade Local de Saúde do Alto Ave, E.P.E.;16;Algumas condições originadas no período perinatal;0.33;173;0.0
2021;Quarto;Região de Saúde do Norte;Unidade Local de Saúde do Alto Minho, E.P.E.;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;0.63;312;3.57
2021;Quarto;Região de Saúde do Norte;Unidade Local de Saúde do Alto Minho, E.P.E.;6;Doenças do sistema nervoso;1.25;545;14.55
2021;Quarto;Região de Saúde do Norte;Unidade Local de Saúde do Alto Minho, E.P.E.;12;Doenças da pele e do tecido subcutâneo;1.47;791;4.62
2021;Quarto;Região de Saúde do Norte;Unidade Local de Saúde do Alto Minho, E.P.E.;13;Doenças do aparelho osteomuscular e do tecido conjuntivo;6.21;1871;0.0
2021;Quarto;Região de Saúde do Norte;Unidade Local de Saúde do Alto Minho, E.P.E.;19;Lesões, envenenamento e algumas outras consequências de causas externas;9.56;5106;4.27
2021;Quarto;Região de Saúde do Norte;Unidade Local de Saúde do Médio Ave, E.P.E.;6;Doenças do sistema nervoso;1.34;533;17.65
2021;Quarto;Região de Saúde do Norte;Unidade Local de Saúde do Médio Ave, E.P.E.;9;Doenças do aparelho circulatório;8.45;3502;14.02
2021;Quarto;Região de Saúde do Norte;Unidade Local de Saúde do Médio Ave, E.P.E.;13;Doenças do aparelho osteomuscular e do tecido conjuntivo;5.57;1175;0.0
2021;Quarto;Região de Saúde do Norte;Unidade Local de Saúde do Médio Ave, E.P.E.;15;Gravidez, parto e puerpério;11.65;929;0.0
2021;Segundo;Região de Saúde do Norte;Unidade Local de Saúde de Barcelos / Esposende, E.P.E.;9;Doenças do aparelho circulatório;16.68;2096;11.56
2021;Segundo;Região de Saúde do Norte;Unidade Local de Saúde de Barcelos / Esposende, E.P.E.;21;Fatores que influenciam o estado de saúde e o contacto com os serviços de saúde;1.51;196;22.22
2021;Segundo;Região de Saúde do Norte;Unidade Local de Saúde de Braga, E.P.E.;1;Algumas doenças infecciosas e parasitárias;1.4;1616;17.39
2021;Segundo;Região de Saúde do Norte;Unidade Local de Saúde de Braga, E.P.E.;6;Doenças do sistema nervoso;1.61;2081;6.82
2021;Segundo;Região de Saúde do Norte;Unidade Local de Saúde de Braga, E.P.E.;7;Doenças do olho e anexos;0.45;250;0.0
2021;Segundo;Região de Saúde do Norte;Unidade Local de Saúde de Braga, E.P.E.;8;Doenças do ouvido e da apófise mastóide;0.61;206;0.0
2021;Segundo;Região de Saúde do Norte;Unidade Local de Saúde de Braga, E.P.E.;14;Doenças do aparelho geniturinário;9.07;3309;3.09
2021;Segundo;Região de Saúde do Norte;Unidade Local de Saúde de Braga, E.P.E.;18;Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte;2.46;1050;2.48
2021;Segundo;Região de Saúde do Norte;Unidade Local de Saúde de Entre Douro e Vouga, E.P.E.;2;Neoplasias;7.12;2630;11.24
2021;Terceiro;Região de Saúde do Centro;Unidade Local de Saúde da Região de Aveiro, E.P.E.;19;Lesões, envenenamento e algumas outras consequências de causas externas;7.61;2987;2.43
2021;Terceiro;Região de Saúde do Centro;Unidade Local de Saúde da Região de Aveiro, E.P.E.;22;Códigos para fins especiais;1.92;950;16.87
2021;Terceiro;Região de Saúde do Centro;Unidade Local de Saúde da Região de Leiria, E.P.E.;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;0.59;406;3.13
2021;Terceiro;Região de Saúde do Centro;Unidade Local de Saúde da Região de Leiria, E.P.E.;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;2.41;2475;0.76
