freq;freq_label;unit;unit_label;wstatus;wstatus_label;nace_r2;nace_r2_label;geo;geo_label;time;time_label;value
A;Annual;THS;Thousand;SELF;Self-employed persons;K-N;"Financial and insurance activities; real estate activities; professional, scientific and technical activities; administrative and support service activities";PT20;Região Autónoma dos Açores;2014;2014;31.4
A;Annual;THS;Thousand;EMP;Employed persons;K;Financial and insurance activities;PT20;Região Autónoma dos Açores;2014;2014;31.6
A;Annual;THS;Thousand;SAL;Employees;K;Financial and insurance activities;PT20;Região Autónoma dos Açores;2014;2014;31.8
A;Annual;THS;Thousand;SELF;Self-employed persons;K;Financial and insurance activities;PT20;Região Autónoma dos Açores;2014;2014;30.9
A;Annual;THS;Thousand;EMP;Employed persons;L;Real estate activities;PT20;Região Autónoma dos Açores;2014;2014;30.2
A;Annual;THS;Thousand;SAL;Employees;L;Real estate activities;PT20;Região Autónoma dos Açores;2014;2014;30.4
A;Annual;THS;Thousand;SELF;Self-employed persons;L;Real estate activities;PT20;Região Autónoma dos Açores;2014;2014;29.1
A;Annual;THS;Thousand;EMP;Employed persons;M_N;"Professional, scientific and technical activities; administrative and support service activities";PT20;Região Autónoma dos Açores;2014;2014;29.8
A;Annual;THS;Thousand;SAL;Employees;M_N;"Professional, scientific and technical activities; administrative and support service activities";PT20;Região Autónoma dos Açores;2014;2014;31.4
A;Annual;THS;Thousand;SELF;Self-employed persons;M_N;"Professional, scientific and technical activities; administrative and support service activities";PT20;Região Autónoma dos Açores;2014;2014;30.9
A;Annual;THS;Thousand;EMP;Employed persons;O-U;"Public administration and defence; compulsory social security; education; human health and social work activities; arts, entertainment and recreation, repair of household goods and other services";PT20;Região Autónoma dos Açores;2014;2014;31.2
A;Annual;THS;Thousand;SAL;Employees;O-U;"Public administration and defence; compulsory social security; education; human health and social work activities; arts, entertainment and recreation, repair of household goods and other services";PT20;Região Autónoma dos Açores;2014;2014;30.8
A;Annual;THS;Thousand;SELF;Self-employed persons;O-U;"Public administration and defence; compulsory social security; education; human health and social work activities; arts, entertainment and recreation, repair of household goods and other services";PT20;Região Autónoma dos Açores;2014;2014;29.7
A;Annual;THS;Thousand;EMP;Employed persons;O-Q;Public administration, defence, education, human health and social work activities;PT20;Região Autónoma dos Açores;2014;2014;28.2
A;Annual;THS;Thousand;SAL;Employees;O-Q;Public administration, defence, education, human health and social work activities;PT20;Região Autónoma dos Açores;2014;2014;28.4
A;Annual;THS;Thousand;SELF;Self-employed persons;O-Q;Public administration, defence, education, human health and social work activities;PT20;Região Autónoma dos Açores;2014;2014;29.7
A;Annual;THS;Thousand;EMP;Employed persons;R-U;"Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies";PT20;Região Autónoma dos Açores;2014;2014;32.0
A;Annual;THS;Thousand;SAL;Employees;A;Agriculture, forestry and fishing;PT200;Região Autónoma dos Açores;2014;2014;81.0
A;Annual;THS;Thousand;SELF;Self-employed persons;A;Agriculture, forestry and fishing;PT200;Região Autónoma dos Açores;2014;2014;78.6
A;Annual;THS;Thousand;EMP;Employed persons;B-E;Industry (except construction);PT200;Região Autónoma dos Açores;2014;2014;82.1
A;Annual;THS;Thousand;SAL;Employees;B-E;Industry (except construction);PT200;Região Autónoma dos Açores;2014;2014;78.3
A;Annual;THS;Thousand;SELF;Self-employed persons;B-E;Industry (except construction);PT200;Região Autónoma dos Açores;2014;2014;77.4
A;Annual;THS;Thousand;EMP;Employed persons;C;Manufacturing;PT200;Região Autónoma dos Açores;2014;2014;76.6
A;Annual;THS;Thousand;SAL;Employees;C;Manufacturing;PT200;Região Autónoma dos Açores;2014;2014;73.7
A;Annual;THS;Thousand;SELF;Self-employed persons;C;Manufacturing;PT200;Região Autónoma dos Açores;2014;2014;72.5
A;Annual;THS;Thousand;EMP;Employed persons;F;Construction;PT200;Região Autónoma dos Açores;2014;2014;72.4
A;Annual;THS;Thousand;SAL;Employees;F;Construction;PT200;Região Autónoma dos Açores;2014;2014;70.3
A;Annual;THS;Thousand;SELF;Self-employed persons;F;Construction;PT200;Região Autónoma dos Açores;2014;2014;62.8
A;Annual;THS;Thousand;EMP;Employed persons;G-J;"Wholesale and retail trade; transport; accommodation and food service activities; information and communication";PT200;Região Autónoma dos Açores;2014;2014;62.7
A;Annual;THS;Thousand;SAL;Employees;G-J;"Wholesale and retail trade; transport; accommodation and food service activities; information and communication";PT200;Região Autónoma dos Açores;2014;2014;60.1
A;Annual;THS;Thousand;SELF;Self-employed persons;G-J;"Wholesale and retail trade; transport; accommodation and food service activities; information and communication";PT200;Região Autónoma dos Açores;2014;2014;61.4
A;Annual;THS;Thousand;EMP;Employed persons;G-I;Wholesale and retail trade, transport, accommodation and food service activities;PT200;Região Autónoma dos Açores;2014;2014;62.5
A;Annual;THS;Thousand;SAL;Employees;G-I;Wholesale and retail trade, transport, accommodation and food service activities;PT200;Região Autónoma dos Açores;2014;2014;61.6
A;Annual;THS;Thousand;SELF;Self-employed persons;G-I;Wholesale and retail trade, transport, accommodation and food service activities;PT200;Região Autónoma dos Açores;2014;2014;61.8
A;Annual;THS;Thousand;EMP;Employed persons;J;Information and communication;PT200;Região Autónoma dos Açores;2014;2014;60.7
A;Annual;THS;Thousand;SAL;Employees;J;Information and communication;PT200;Região Autónoma dos Açores;2014;2014;58.2
A;Annual;THS;Thousand;SELF;Self-employed persons;J;Information and communication;PT200;Região Autónoma dos Açores;2014;2014;55.5
A;Annual;THS;Thousand;EMP;Employed persons;K-N;"Financial and insurance activities; real estate activities; professional, scientific and technical activities; administrative and support service activities";PT200;Região Autónoma dos Açores;2014;2014;51.0
A;Annual;THS;Thousand;SAL;Employees;K-N;"Financial and insurance activities; real estate activities; professional, scientific and technical activities; administrative and support service activities";PT200;Região Autónoma dos Açores;2014;2014;50.6
A;Annual;THS;Thousand;SELF;Self-employed persons;K-N;"Financial and insurance activities; real estate activities; professional, scientific and technical activities; administrative and support service activities";PT200;Região Autónoma dos Açores;2014;2014;53.5
A;Annual;THS;Thousand;EMP;Employed persons;M_N;"Professional, scientific and technical activities; administrative and support service activities";PT200;Região Autónoma dos Açores;2014;2014;76.1
A;Annual;THS;Thousand;SAL;Employees;M_N;"Professional, scientific and technical activities; administrative and support service activities";PT200;Região Autónoma dos Açores;2014;2014;73.8
A;Annual;THS;Thousand;SELF;Self-employed persons;M_N;"Professional, scientific and technical activities; administrative and support service activities";PT200;Região Autónoma dos Açores;2014;2014;76.4
A;Annual;THS;Thousand;EMP;Employed persons;O-U;"Public administration and defence; compulsory social security; education; human health and social work activities; arts, entertainment and recreation, repair of household goods and other services";PT200;Região Autónoma dos Açores;2014;2014;72.5
A;Annual;THS;Thousand;SAL;Employees;O-U;"Public administration and defence; compulsory social security; education; human health and social work activities; arts, entertainment and recreation, repair of household goods and other services";PT200;Região Autónoma dos Açores;2014;2014;71.4
A;Annual;THS;Thousand;SELF;Self-employed persons;O-U;"Public administration and defence; compulsory social security; education; human health and social work activities; arts, entertainment and recreation, repair of household goods and other services";PT200;Região Autónoma dos Açores;2014;2014;70.5
A;Annual;THS;Thousand;EMP;Employed persons;O-Q;Public administration, defence, education, human health and social work activities;PT200;Região Autónoma dos Açores;2014;2014;67.4
A;Annual;THS;Thousand;SAL;Employees;O-Q;Public administration, defence, education, human health and social work activities;PT200;Região Autónoma dos Açores;2014;2014;65.8
A;Annual;THS;Thousand;SELF;Self-employed persons;O-Q;Public administration, defence, education, human health and social work activities;PT200;Região Autónoma dos Açores;2014;2014;65.1
A;Annual;THS;Thousand;EMP;Employed persons;R-U;"Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies";PT200;Região Autónoma dos Açores;2014;2014;62.8
A;Annual;THS;Thousand;SAL;Employees;R-U;"Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies";PT200;Região Autónoma dos Açores;2014;2014;57.0
A;Annual;THS;Thousand;SELF;Self-employed persons;R-U;"Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies";PT200;Região Autónoma dos Açores;2014;2014;57.9
A;Annual;THS;Thousand;EMP;Employed persons;TOTAL;Total - all NACE activities;PT3;Região Autónoma da Madeira;2014;2014;54.6
A;Annual;THS;Thousand;SAL;Employees;TOTAL;Total - all NACE activities;PT3;Região Autónoma da Madeira;2014;2014;56.3
A;Annual;THS;Thousand;SELF;Self-employed persons;TOTAL;Total - all NACE activities;PT3;Região Autónoma da Madeira;2014;2014;57.9
A;Annual;THS;Thousand;EMP;Employed persons;A;Agriculture, forestry and fishing;PT3;Região Autónoma da Madeira;2014;2014;56.8
A;Annual;THS;Thousand;SAL;Employees;A;Agriculture, forestry and fishing;PT3;Região Autónoma da Madeira;2014;2014;57.1
A;Annual;THS;Thousand;SELF;Self-employed persons;A;Agriculture, forestry and fishing;PT3;Região Autónoma da Madeira;2014;2014;56.0
A;Annual;THS;Thousand;EMP;Employed persons;B-E;Industry (except construction);PT3;Região Autónoma da Madeira;2014;2014;53.6
A;Annual;THS;Thousand;SAL;Employees;B-E;Industry (except construction);PT3;Região Autónoma da Madeira;2014;2014;52.1
A;Annual;THS;Thousand;SELF;Self-employed persons;B-E;Industry (except construction);PT3;Região Autónoma da Madeira;2014;2014;49.7
A;Annual;THS;Thousand;EMP;Employed persons;C;Manufacturing;PT3;Região Autónoma da Madeira;2014;2014;48.3
A;Annual;THS;Thousand;SAL;Employees;C;Manufacturing;PT3;Região Autónoma da Madeira;2014;2014;50.6
A;Annual;THS;Thousand;SELF;Self-employed persons;G-J;"Wholesale and retail trade; transport; accommodation and food service activities; information and communication";PT3;Região Autónoma da Madeira;2014;2014;66.8
A;Annual;THS;Thousand;EMP;Employed persons;G-I;Wholesale and retail trade, transport, accommodation and food service activities;PT3;Região Autónoma da Madeira;2014;2014;64.2
A;Annual;THS;Thousand;SAL;Employees;G-I;Wholesale and retail trade, transport, accommodation and food service activities;PT3;Região Autónoma da Madeira;2014;2014;67.3
A;Annual;THS;Thousand;SELF;Self-employed persons;G-I;Wholesale and retail trade, transport, accommodation and food service activities;PT3;Região Autónoma da Madeira;2014;2014;63.5
A;Annual;THS;Thousand;EMP;Employed persons;J;Information and communication;PT3;Região Autónoma da Madeira;2014;2014;62.9
A;Annual;THS;Thousand;SAL;Employees;J;Information and communication;PT3;Região Autónoma da Madeira;2014;2014;62.0
A;Annual;THS;Thousand;SELF;Self-employed persons;J;Information and communication;PT3;Região Autónoma da Madeira;2014;2014;59.3
A;Annual;THS;Thousand;EMP;Employed persons;K-N;"Financial and insurance activities; real estate activities; professional, scientific and technical activities; administrative and support service activities";PT3;Região Autónoma da Madeira;2014;2014;58.2
A;Annual;THS;Thousand;SAL;Employees;K-N;"Financial and insurance activities; real estate activities; professional, scientific and technical activities; administrative and support service activities";PT3;Região Autónoma da Madeira;2014;2014;57.3
A;Annual;THS;Thousand;SELF;Self-employed persons;K-N;"Financial and insurance activities; real estate activities; professional, scientific and technical activities; administrative and support service activities";PT3;Região Autónoma da Madeira;2014;2014;55.6
A;Annual;THS;Thousand;EMP;Employed persons;K;Financial and insurance activities;PT3;Região Autónoma da Madeira;2014;2014;50.2
A;Annual;THS;Thousand;SAL;Employees;K;Financial and insurance activities;PT3;Região Autónoma da Madeira;2014;2014;51.1
A;Annual;THS;Thousand;SELF;Self-employed persons;K;Financial and insurance activities;PT3;Região Autónoma da Madeira;2014;2014;48.5
A;Annual;THS;Thousand;EMP;Employed persons;L;Real estate activities;PT3;Região Autónoma da Madeira;2014;2014;50.0
A;Annual;THS;Thousand;SAL;Employees;L;Real estate activities;PT3;Região Autónoma da Madeira;2014;2014;51.0
A;Annual;THS;Thousand;SELF;Self-employed persons;L;Real estate activities;PT3;Região Autónoma da Madeira;2014;2014;49.9
A;Annual;THS;Thousand;EMP;Employed persons;M_N;"Professional, scientific and technical activities; administrative and support service activities";PT3;Região Autónoma da Madeira;2014;2014;50.2
A;Annual;THS;Thousand;SAL;Employees;M_N;"Professional, scientific and technical activities; administrative and support service activities";PT3;Região Autónoma da Madeira;2014;2014;48.8
A;Annual;THS;Thousand;SELF;Self-employed persons;M_N;"Professional, scientific and technical activities; administrative and support service activities";PT3;Região Autónoma da Madeira;2014;2014;46.4
A;Annual;THS;Thousand;EMP;Employed persons;O-U;"Public administration and defence; compulsory social security; education; human health and social work activities; arts, entertainment and recreation, repair of household goods and other services";PT3;Região Autónoma da Madeira;2014;2014;45.3
A;Annual;THS;Thousand;SAL;Employees;O-U;"Public administration and defence; compulsory social security; education; human health and social work activities; arts, entertainment and recreation, repair of household goods and other services";PT3;Região Autónoma da Madeira;2014;2014;45.0
A;Annual;THS;Thousand;SELF;Self-employed persons;O-U;"Public administration and defence; compulsory social security; education; human health and social work activities; arts, entertainment and recreation, repair of household goods and other services";PT3;Região Autónoma da Madeira;2014;2014;43.1
A;Annual;THS;Thousand;EMP;Employed persons;O-Q;Public administration, defence, education, human health and social work activities;PT3;Região Autónoma da Madeira;2014;2014;45.2
A;Annual;THS;Thousand;SAL;Employees;TOTAL;Total - all NACE activities;PT30;Região Autónoma da Madeira;2014;2014;211.6
A;Annual;THS;Thousand;SELF;Self-employed persons;TOTAL;Total - all NACE activities;PT30;Região Autónoma da Madeira;2014;2014;205.3
A;Annual;THS;Thousand;EMP;Employed persons;A;Agriculture, forestry and fishing;PT30;Região Autónoma da Madeira;2014;2014;197.5
A;Annual;THS;Thousand;SAL;Employees;A;Agriculture, forestry and fishing;PT30;Região Autónoma da Madeira;2014;2014;187.7
A;Annual;THS;Thousand;SELF;Self-employed persons;A;Agriculture, forestry and fishing;PT30;Região Autónoma da Madeira;2014;2014;185.0
A;Annual;THS;Thousand;EMP;Employed persons;B-E;Industry (except construction);PT30;Região Autónoma da Madeira;2014;2014;181.9
A;Annual;THS;Thousand;SAL;Employees;B-E;Industry (except construction);PT30;Região Autónoma da Madeira;2014;2014;174.9
A;Annual;THS;Thousand;SELF;Self-employed persons;B-E;Industry (except construction);PT30;Região Autónoma da Madeira;2014;2014;172.1
A;Annual;THS;Thousand;EMP;Employed persons;C;Manufacturing;PT30;Região Autónoma da Madeira;2014;2014;171.7
A;Annual;THS;Thousand;SAL;Employees;C;Manufacturing;PT30;Região Autónoma da Madeira;2014;2014;166.6
A;Annual;THS;Thousand;SELF;Self-employed persons;C;Manufacturing;PT30;Região Autónoma da Madeira;2014;2014;160.9
A;Annual;THS;Thousand;EMP;Employed persons;F;Construction;PT30;Região Autónoma da Madeira;2014;2014;165.4
A;Annual;THS;Thousand;SAL;Employees;F;Construction;PT30;Região Autónoma da Madeira;2014;2014;163.1
A;Annual;THS;Thousand;SELF;Self-employed persons;F;Construction;PT30;Região Autónoma da Madeira;2014;2014;154.5
A;Annual;THS;Thousand;EMP;Employed persons;G-J;"Wholesale and retail trade; transport; accommodation and food service activities; information and communication";PT30;Região Autónoma da Madeira;2014;2014;161.3
A;Annual;THS;Thousand;SAL;Employees;G-J;"Wholesale and retail trade; transport; accommodation and food service activities; information and communication";PT30;Região Autónoma da Madeira;2014;2014;165.8
A;Annual;THS;Thousand;SELF;Self-employed persons;G-J;"Wholesale and retail trade; transport; accommodation and food service activities; information and communication";PT30;Região Autónoma da Madeira;2014;2014;140.4
A;Annual;THS;Thousand;EMP;Employed persons;G-I;Wholesale and retail trade, transport, accommodation and food service activities;PT30;Região Autónoma da Madeira;2014;2014;142.3
A;Annual;THS;Thousand;SAL;Employees;G-I;Wholesale and retail trade, transport, accommodation and food service activities;PT30;Região Autónoma da Madeira;2014;2014;135.8
A;Annual;THS;Thousand;SELF;Self-employed persons;G-I;Wholesale and retail trade, transport, accommodation and food service activities;PT30;Região Autónoma da Madeira;2014;2014;125.4
A;Annual;THS;Thousand;EMP;Employed persons;J;Information and communication;PT30;Região Autónoma da Madeira;2014;2014;137.9
A;Annual;THS;Thousand;SAL;Employees;J;Information and communication;PT30;Região Autónoma da Madeira;2014;2014;135.3
A;Annual;THS;Thousand;SELF;Self-employed persons;J;Information and communication;PT30;Região Autónoma da Madeira;2014;2014;133.8
A;Annual;THS;Thousand;EMP;Employed persons;L;Real estate activities;PT30;Região Autónoma da Madeira;2014;2014;83.9
A;Annual;THS;Thousand;SAL;Employees;L;Real estate activities;PT30;Região Autónoma da Madeira;2014;2014;83.3
A;Annual;THS;Thousand;SELF;Self-employed persons;L;Real estate activities;PT30;Região Autónoma da Madeira;2014;2014;80.4
A;Annual;THS;Thousand;EMP;Employed persons;M_N;"Professional, scientific and technical activities; administrative and support service activities";PT30;Região Autónoma da Madeira;2014;2014;77.0
A;Annual;THS;Thousand;SAL;Employees;M_N;"Professional, scientific and technical activities; administrative and support service activities";PT30;Região Autónoma da Madeira;2014;2014;76.0
A;Annual;THS;Thousand;SELF;Self-employed persons;M_N;"Professional, scientific and technical activities; administrative and support service activities";PT30;Região Autónoma da Madeira;2014;2014;74.8
A;Annual;THS;Thousand;EMP;Employed persons;O-U;"Public administration and defence; compulsory social security; education; human health and social work activities; arts, entertainment and recreation, repair of household goods and other services";PT30;Região Autónoma da Madeira;2014;2014;73.2
A;Annual;THS;Thousand;SAL;Employees;O-U;"Public administration and defence; compulsory social security; education; human health and social work activities; arts, entertainment and recreation, repair of household goods and other services";PT30;Região Autónoma da Madeira;2014;2014;72.9
A;Annual;THS;Thousand;SELF;Self-employed persons;O-U;"Public administration and defence; compulsory social security; education; human health and social work activities; arts, entertainment and recreation, repair of household goods and other services";PT30;Região Autónoma da Madeira;2014;2014;73.4
A;Annual;THS;Thousand;EMP;Employed persons;O-Q;Public administration, defence, education, human health and social work activities;PT30;Região Autónoma da Madeira;2014;2014;72.3
A;Annual;THS;Thousand;SAL;Employees;O-Q;Public administration, defence, education, human health and social work activities;PT30;Região Autónoma da Madeira;2014;2014;70.7
A;Annual;THS;Thousand;SELF;Self-employed persons;O-Q;Public administration, defence, education, human health and social work activities;PT30;Região Autónoma da Madeira;2014;2014;71.7
A;Annual;THS;Thousand;EMP;Employed persons;R-U;"Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies";PT30;Região Autónoma da Madeira;2014;2014;71.1
A;Annual;THS;Thousand;SAL;Employees;R-U;"Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies";PT30;Região Autónoma da Madeira;2014;2014;70.3
A;Annual;THS;Thousand;SELF;Self-employed persons;R-U;"Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies";PT30;Região Autónoma da Madeira;2014;2014;72.4
A;Annual;THS;Thousand;EMP;Employed persons;TOTAL;Total - all NACE activities;PT300;Região Autónoma da Madeira;2014;2014;74.6
A;Annual;THS;Thousand;SAL;Employees;TOTAL;Total - all NACE activities;PT300;Região Autónoma da Madeira;2014;2014;65.1
A;Annual;THS;Thousand;SELF;Self-employed persons;TOTAL;Total - all NACE activities;PT300;Região Autónoma da Madeira;2014;2014;64.7
A;Annual;THS;Thousand;EMP;Employed persons;A;Agriculture, forestry and fishing;PT300;Região Autónoma da Madeira;2014;2014;63.9
A;Annual;THS;Thousand;SAL;Employees;A;Agriculture, forestry and fishing;PT300;Região Autónoma da Madeira;2014;2014;60.8
A;Annual;THS;Thousand;SELF;Self-employed persons;A;Agriculture, forestry and fishing;PT300;Região Autónoma da Madeira;2014;2014;63.0
A;Annual;THS;Thousand;EMP;Employed persons;B-E;Industry (except construction);PT300;Região Autónoma da Madeira;2014;2014;61.3
A;Annual;THS;Thousand;SAL;Employees;B-E;Industry (except construction);PT300;Região Autónoma da Madeira;2014;2014;61.4
A;Annual;THS;Thousand;SELF;Self-employed persons;F;Construction;PT300;Região Autónoma da Madeira;2014;2014;127.7
A;Annual;THS;Thousand;EMP;Employed persons;G-J;"Wholesale and retail trade; transport; accommodation and food service activities; information and communication";PT300;Região Autónoma da Madeira;2014;2014;122.0
A;Annual;THS;Thousand;SAL;Employees;G-J;"Wholesale and retail trade; transport; accommodation and food service activities; information and communication";PT300;Região Autónoma da Madeira;2014;2014;117.1
A;Annual;THS;Thousand;SELF;Self-employed persons;G-J;"Wholesale and retail trade; transport; accommodation and food service activities; information and communication";PT300;Região Autónoma da Madeira;2014;2014;110.7
A;Annual;THS;Thousand;EMP;Employed persons;G-I;Wholesale and retail trade, transport, accommodation and food service activities;PT300;Região Autónoma da Madeira;2014;2014;109.0
A;Annual;THS;Thousand;SAL;Employees;G-I;Wholesale and retail trade, transport, accommodation and food service activities;PT300;Região Autónoma da Madeira;2014;2014;107.1
A;Annual;THS;Thousand;SELF;Self-employed persons;G-I;Wholesale and retail trade, transport, accommodation and food service activities;PT300;Região Autónoma da Madeira;2014;2014;101.7
A;Annual;THS;Thousand;EMP;Employed persons;J;Information and communication;PT300;Região Autónoma da Madeira;2014;2014;99.2
A;Annual;THS;Thousand;SAL;Employees;J;Information and communication;PT300;Região Autónoma da Madeira;2014;2014;98.3
A;Annual;THS;Thousand;SELF;Self-employed persons;J;Information and communication;PT300;Região Autónoma da Madeira;2014;2014;94.3
A;Annual;THS;Thousand;EMP;Employed persons;K-N;"Financial and insurance activities; real estate activities; professional, scientific and technical activities; administrative and support service activities";PT300;Região Autónoma da Madeira;2014;2014;90.2
A;Annual;THS;Thousand;SAL;Employees;K-N;"Financial and insurance activities; real estate activities; professional, scientific and technical activities; administrative and support service activities";PT300;Região Autónoma da Madeira;2014;2014;93.7
A;Annual;THS;Thousand;SELF;Self-employed persons;K-N;"Financial and insurance activities; real estate activities; professional, scientific and technical activities; administrative and support service activities";PT300;Região Autónoma da Madeira;2014;2014;92.0
A;Annual;THS;Thousand;EMP;Employed persons;K;Financial and insurance activities;PT300;Região Autónoma da Madeira;2014;2014;84.2
A;Annual;THS;Thousand;SAL;Employees;K;Financial and insurance activities;PT300;Região Autónoma da Madeira;2014;2014;88.9
A;Annual;THS;Thousand;SELF;Self-employed persons;K;Financial and insurance activities;PT300;Região Autónoma da Madeira;2014;2014;91.2
A;Annual;THS;Thousand;EMP;Employed persons;L;Real estate activities;PT300;Região Autónoma da Madeira;2014;2014;75.3
A;Annual;THS;Thousand;SAL;Employees;L;Real estate activities;PT300;Região Autónoma da Madeira;2014;2014;77.6
A;Annual;THS;Thousand;SELF;Self-employed persons;L;Real estate activities;PT300;Região Autónoma da Madeira;2014;2014;71.9
A;Annual;THS;Thousand;EMP;Employed persons;M_N;"Professional, scientific and technical activities; administrative and support service activities";PT300;Região Autónoma da Madeira;2014;2014;64.6
A;Annual;THS;Thousand;SAL;Employees;M_N;"Professional, scientific and technical activities; administrative and support service activities";PT300;Região Autónoma da Madeira;2014;2014;74.9
A;Annual;THS;Thousand;SELF;Self-employed persons;M_N;"Professional, scientific and technical activities; administrative and support service activities";PT300;Região Autónoma da Madeira;2014;2014;74.0
A;Annual;THS;Thousand;EMP;Employed persons;O-U;"Public administration and defence; compulsory social security; education; human health and social work activities; arts, entertainment and recreation, repair of household goods and other services";PT300;Região Autónoma da Madeira;2014;2014;72.4
A;Annual;THS;Thousand;SAL;Employees;R-U;"Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies";PT300;Região Autónoma da Madeira;2014;2014;869.2
A;Annual;THS;Thousand;SELF;Self-employed persons;R-U;"Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies";PT300;Região Autónoma da Madeira;2014;2014;839.9
A;Annual;THS;Thousand;EMP;Employed persons;TOTAL;Total - all NACE activities;PTZ;Extra-Regio NUTS 1;2014;2014;812.2
A;Annual;THS;Thousand;SAL;Employees;TOTAL;Total - all NACE activities;PTZ;Extra-Regio NUTS 1;2014;2014;769.4
A;Annual;THS;Thousand;SELF;Self-employed persons;TOTAL;Total - all NACE activities;PTZ;Extra-Regio NUTS 1;2014;2014;757.8
A;Annual;THS;Thousand;EMP;Employed persons;A;Agriculture, forestry and fishing;PTZ;Extra-Regio NUTS 1;2014;2014;744.4
A;Annual;THS;Thousand;SAL;Employees;A;Agriculture, forestry and fishing;PTZ;Extra-Regio NUTS 1;2014;2014;712.9
A;Annual;THS;Thousand;SELF;Self-employed persons;A;Agriculture, forestry and fishing;PTZ;Extra-Regio NUTS 1;2014;2014;700.5
A;Annual;THS;Thousand;EMP;Employed persons;B-E;Industry (except construction);PTZ;Extra-Regio NUTS 1;2014;2014;698.7
A;Annual;THS;Thousand;SAL;Employees;B-E;Industry (except construction);PTZ;Extra-Regio NUTS 1;2014;2014;680.7
A;Annual;THS;Thousand;SELF;Self-employed persons;B-E;Industry (except construction);PTZ;Extra-Regio NUTS 1;2014;2014;715.6
A;Annual;THS;Thousand;EMP;Employed persons;C;Manufacturing;PTZ;Extra-Regio NUTS 1;2014;2014;699.4
A;Annual;THS;Thousand;SAL;Employees;C;Manufacturing;PTZ;Extra-Regio NUTS 1;2014;2014;679.3
A;Annual;THS;Thousand;SELF;Self-employed persons;C;Manufacturing;PTZ;Extra-Regio NUTS 1;2014;2014;663.9
A;Annual;THS;Thousand;EMP;Employed persons;F;Construction;PTZ;Extra-Regio NUTS 1;2014;2014;626.8
A;Annual;THS;Thousand;SAL;Employees;F;Construction;PTZ;Extra-Regio NUTS 1;2014;2014;627.5
A;Annual;THS;Thousand;SELF;Self-employed persons;F;Construction;PTZ;Extra-Regio NUTS 1;2014;2014;583.6
A;Annual;THS;Thousand;EMP;Employed persons;G-J;"Wholesale and retail trade; transport; accommodation and food service activities; information and communication";PTZ;Extra-Regio NUTS 1;2014;2014;562.6
A;Annual;THS;Thousand;SAL;Employees;G-J;"Wholesale and retail trade; transport; accommodation and food service activities; information and communication";PTZ;Extra-Regio NUTS 1;2014;2014;559.5
A;Annual;THS;Thousand;SELF;Self-employed persons;G-J;"Wholesale and retail trade; transport; accommodation and food service activities; information and communication";PTZ;Extra-Regio NUTS 1;2014;2014;488.7
A;Annual;THS;Thousand;EMP;Employed persons;G-I;Wholesale and retail trade, transport, accommodation and food service activities;PTZ;Extra-Regio NUTS 1;2014;2014;478.3
A;Annual;THS;Thousand;SAL;Employees;G-I;Wholesale and retail trade, transport, accommodation and food service activities;PTZ;Extra-Regio NUTS 1;2014;2014;564.7
A;Annual;THS;Thousand;SELF;Self-employed persons;G-I;Wholesale and retail trade, transport, accommodation and food service activities;PTZ;Extra-Regio NUTS 1;2014;2014;567.0
A;Annual;THS;Thousand;EMP;Employed persons;K;Financial and insurance activities;PTZ;Extra-Regio NUTS 1;2014;2014;360.6
A;Annual;THS;Thousand;SAL;Employees;K;Financial and insurance activities;PTZ;Extra-Regio NUTS 1;2014;2014;347.5
A;Annual;THS;Thousand;SELF;Self-employed persons;K;Financial and insurance activities;PTZ;Extra-Regio NUTS 1;2014;2014;355.9
A;Annual;THS;Thousand;EMP;Employed persons;L;Real estate activities;PTZ;Extra-Regio NUTS 1;2014;2014;336.5
A;Annual;THS;Thousand;SAL;Employees;L;Real estate activities;PTZ;Extra-Regio NUTS 1;2014;2014;331.4
A;Annual;THS;Thousand;SELF;Self-employed persons;L;Real estate activities;PTZ;Extra-Regio NUTS 1;2014;2014;326.4
A;Annual;THS;Thousand;EMP;Employed persons;M_N;"Professional, scientific and technical activities; administrative and support service activities";PTZ;Extra-Regio NUTS 1;2014;2014;311.7
A;Annual;THS;Thousand;SAL;Employees;M_N;"Professional, scientific and technical activities; administrative and support service activities";PTZ;Extra-Regio NUTS 1;2014;2014;305.7
A;Annual;THS;Thousand;SELF;Self-employed persons;M_N;"Professional, scientific and technical activities; administrative and support service activities";PTZ;Extra-Regio NUTS 1;2014;2014;304.1
A;Annual;THS;Thousand;EMP;Employed persons;O-U;"Public administration and defence; compulsory social security; education; human health and social work activities; arts, entertainment and recreation, repair of household goods and other services";PTZ;Extra-Regio NUTS 1;2014;2014;296.4
