freq;freq_label;indic_de;indic_de_label;unit;unit_label;geo;geo_label;time;time_label;value
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT11B;Alto Tâmega e Barroso;2019;2019;28.9
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT11B;Alto Tâmega e Barroso;2019;2019;29.1
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT11B;Alto Tâmega e Barroso;2019;2019;29.5
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT11C;Tâmega e Sousa;2019;2019;29.2
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT11C;Tâmega e Sousa;2019;2019;29.5
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT11C;Tâmega e Sousa;2019;2019;30.0
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT11C;Tâmega e Sousa;2019;2019;29.8
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT11C;Tâmega e Sousa;2019;2019;29.8
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT11C;Tâmega e Sousa;2019;2019;30.2
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT11D;Douro;2019;2019;28.8
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT11D;Douro;2019;2019;29.2
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT11D;Douro;2019;2019;29.3
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT11D;Douro;2019;2019;29.4
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT11D;Douro;2019;2019;29.6
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT11D;Douro;2019;2019;30.0
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT11E;Terras de Trás-os-Montes;2019;2019;30.2
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT11E;Terras de Trás-os-Montes;2019;2019;30.4
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT11E;Terras de Trás-os-Montes;2019;2019;30.6
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT11E;Terras de Trás-os-Montes;2019;2019;30.4
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT11E;Terras de Trás-os-Montes;2019;2019;30.8
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT11E;Terras de Trás-os-Montes;2019;2019;28.6
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT15;Algarve;2019;2019;28.9
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT15;Algarve;2019;2019;29.1
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT15;Algarve;2019;2019;29.3
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT15;Algarve;2019;2019;29.5
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT15;Algarve;2019;2019;29.6
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT15;Algarve;2019;2019;29.8
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT150;Algarve;2019;2019;30.0
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT150;Algarve;2019;2019;30.2
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT150;Algarve;2019;2019;30.2
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT150;Algarve;2019;2019;30.5
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT150;Algarve;2019;2019;28.5
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT150;Algarve;2019;2019;28.8
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT16;Centro (PT) (NUTS 2021);2019;2019;29.1
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT16;Centro (PT) (NUTS 2021);2019;2019;29.1
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT16;Centro (PT) (NUTS 2021);2019;2019;29.4
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT16;Centro (PT) (NUTS 2021);2019;2019;29.4
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT16;Centro (PT) (NUTS 2021);2019;2019;29.6
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT16;Centro (PT) (NUTS 2021);2019;2019;29.8
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT16B;Oeste (NUTS 2021);2019;2019;30.0
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT16B;Oeste (NUTS 2021);2019;2019;30.1
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT16B;Oeste (NUTS 2021);2019;2019;30.3
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT16B;Oeste (NUTS 2021);2019;2019;29.3
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT16B;Oeste (NUTS 2021);2019;2019;29.8
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT16B;Oeste (NUTS 2021);2019;2019;30.1
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT16D;Região de Aveiro (NUTS 2021);2019;2019;30.0
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT16D;Região de Aveiro (NUTS 2021);2019;2019;30.5
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT16D;Região de Aveiro (NUTS 2021);2019;2019;30.3
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT16D;Região de Aveiro (NUTS 2021);2019;2019;30.5
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT16D;Região de Aveiro (NUTS 2021);2019;2019;30.7
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT16D;Região de Aveiro (NUTS 2021);2019;2019;30.9
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT16E;Região de Coimbra (NUTS 2021);2019;2019;30.9
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT16E;Região de Coimbra (NUTS 2021);2019;2019;31.1
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT16E;Região de Coimbra (NUTS 2021);2019;2019;27.9
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT16E;Região de Coimbra (NUTS 2021);2019;2019;28.2
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT16E;Região de Coimbra (NUTS 2021);2019;2019;28.2
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT16E;Região de Coimbra (NUTS 2021);2019;2019;28.3
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT16F;Região de Leiria (NUTS 2021);2019;2019;28.5
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT16F;Região de Leiria (NUTS 2021);2019;2019;28.8
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT16F;Região de Leiria (NUTS 2021);2019;2019;28.8
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT16F;Região de Leiria (NUTS 2021);2019;2019;29.2
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT16F;Região de Leiria (NUTS 2021);2019;2019;29.3
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT16F;Região de Leiria (NUTS 2021);2019;2019;29.6
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT16G;Viseu Dão Lafões (NUTS 2021);2019;2019;29.6
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT16G;Viseu Dão Lafões (NUTS 2021);2019;2019;28.3
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT16G;Viseu Dão Lafões (NUTS 2021);2019;2019;28.4
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT16G;Viseu Dão Lafões (NUTS 2021);2019;2019;28.8
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT16G;Viseu Dão Lafões (NUTS 2021);2019;2019;28.6
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT16G;Viseu Dão Lafões (NUTS 2021);2019;2019;29.1
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT16H;Beira Baixa (NUTS 2021);2019;2019;29.1
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT16H;Beira Baixa (NUTS 2021);2019;2019;29.3
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT16H;Beira Baixa (NUTS 2021);2019;2019;29.4
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT16H;Beira Baixa (NUTS 2021);2019;2019;29.7
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT16H;Beira Baixa (NUTS 2021);2019;2019;29.5
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT16H;Beira Baixa (NUTS 2021);2019;2019;29.9
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT16I;Médio Tejo (NUTS 2021);2019;2019;27.9
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT16I;Médio Tejo (NUTS 2021);2019;2019;28.1
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT16I;Médio Tejo (NUTS 2021);2019;2019;28.1
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT16I;Médio Tejo (NUTS 2021);2019;2019;28.3
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT16I;Médio Tejo (NUTS 2021);2019;2019;28.7
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT16I;Médio Tejo (NUTS 2021);2019;2019;28.6
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT16J;Beiras e Serra da Estrela (NUTS 2021);2019;2019;28.9
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT16J;Beiras e Serra da Estrela (NUTS 2021);2019;2019;29.2
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT16J;Beiras e Serra da Estrela (NUTS 2021);2019;2019;28.8
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT16J;Beiras e Serra da Estrela (NUTS 2021);2019;2019;29.4
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT16J;Beiras e Serra da Estrela (NUTS 2021);2019;2019;29.5
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT16J;Beiras e Serra da Estrela (NUTS 2021);2019;2019;28.2
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT17;Área Metropolitana de Lisboa (NUTS 2021);2019;2019;28.3
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT17;Área Metropolitana de Lisboa (NUTS 2021);2019;2019;28.7
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT17;Área Metropolitana de Lisboa (NUTS 2021);2019;2019;28.8
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT17;Área Metropolitana de Lisboa (NUTS 2021);2019;2019;28.9
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT17;Área Metropolitana de Lisboa (NUTS 2021);2019;2019;29.2
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT17;Área Metropolitana de Lisboa (NUTS 2021);2019;2019;29.4
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT170;Área Metropolitana de Lisboa (NUTS 2021);2019;2019;29.4
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT170;Área Metropolitana de Lisboa (NUTS 2021);2019;2019;29.7
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT170;Área Metropolitana de Lisboa (NUTS 2021);2019;2019;29.7
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT170;Área Metropolitana de Lisboa (NUTS 2021);2019;2019;29.7
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT170;Área Metropolitana de Lisboa (NUTS 2021);2019;2019;28.4
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT170;Área Metropolitana de Lisboa (NUTS 2021);2019;2019;28.7
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT18;Alentejo (NUTS 2021);2019;2019;28.9
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT18;Alentejo (NUTS 2021);2019;2019;29.1
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT18;Alentejo (NUTS 2021);2019;2019;29.4
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT18;Alentejo (NUTS 2021);2019;2019;29.6
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT18;Alentejo (NUTS 2021);2019;2019;29.7
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT18;Alentejo (NUTS 2021);2019;2019;29.9
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT181;Alentejo Litoral (NUTS 2021);2019;2019;29.9
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT181;Alentejo Litoral (NUTS 2021);2019;2019;29.9
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT181;Alentejo Litoral (NUTS 2021);2019;2019;30.4
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT181;Alentejo Litoral (NUTS 2021);2019;2019;28.1
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT181;Alentejo Litoral (NUTS 2021);2019;2019;28.3
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT181;Alentejo Litoral (NUTS 2021);2019;2019;28.5
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT184;Baixo Alentejo (NUTS 2021);2019;2019;28.7
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT184;Baixo Alentejo (NUTS 2021);2019;2019;29.0
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT184;Baixo Alentejo (NUTS 2021);2019;2019;29.2
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT184;Baixo Alentejo (NUTS 2021);2019;2019;29.3
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT184;Baixo Alentejo (NUTS 2021);2019;2019;29.4
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT184;Baixo Alentejo (NUTS 2021);2019;2019;29.4
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT185;Lezíria do Tejo (NUTS 2021);2019;2019;29.6
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT185;Lezíria do Tejo (NUTS 2021);2019;2019;29.8
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT185;Lezíria do Tejo (NUTS 2021);2019;2019;28.8
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT185;Lezíria do Tejo (NUTS 2021);2019;2019;29.3
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT185;Lezíria do Tejo (NUTS 2021);2019;2019;29.4
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT185;Lezíria do Tejo (NUTS 2021);2019;2019;29.6
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT186;Alto Alentejo (NUTS 2021);2019;2019;29.9
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT186;Alto Alentejo (NUTS 2021);2019;2019;30.1
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT186;Alto Alentejo (NUTS 2021);2019;2019;30.2
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT186;Alto Alentejo (NUTS 2021);2019;2019;30.3
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT186;Alto Alentejo (NUTS 2021);2019;2019;30.4
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT186;Alto Alentejo (NUTS 2021);2019;2019;30.3
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT187;Alentejo Central (NUTS 2021);2019;2019;30.9
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT187;Alentejo Central (NUTS 2021);2019;2019;28.0
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT187;Alentejo Central (NUTS 2021);2019;2019;28.3
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT187;Alentejo Central (NUTS 2021);2019;2019;28.5
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT187;Alentejo Central (NUTS 2021);2019;2019;28.7
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT187;Alentejo Central (NUTS 2021);2019;2019;29.2
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT19;Centro (PT);2019;2019;29.3
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT19;Centro (PT);2019;2019;29.4
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT19;Centro (PT);2019;2019;30.0
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT19;Centro (PT);2019;2019;29.8
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT19;Centro (PT);2019;2019;29.9
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT19;Centro (PT);2019;2019;30.4
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT191;Região de Aveiro;2019;2019;28.8
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT191;Região de Aveiro;2019;2019;29.1
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT191;Região de Aveiro;2019;2019;29.3
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT191;Região de Aveiro;2019;2019;29.5
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT191;Região de Aveiro;2019;2019;29.6
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT191;Região de Aveiro;2019;2019;29.8
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT192;Região de Coimbra;2019;2019;30.0
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT192;Região de Coimbra;2019;2019;30.1
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT192;Região de Coimbra;2019;2019;30.4
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT192;Região de Coimbra;2019;2019;30.4
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT192;Região de Coimbra;2019;2019;30.7
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT192;Região de Coimbra;2019;2019;30.4
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT193;Região de Leiria;2019;2019;30.8
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT193;Região de Leiria;2019;2019;30.8
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT193;Região de Leiria;2019;2019;31.0
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT193;Região de Leiria;2019;2019;31.0
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT193;Região de Leiria;2019;2019;31.0
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT193;Região de Leiria;2019;2019;31.2
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT194;Viseu Dão Lafões;2019;2019;31.5
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT194;Viseu Dão Lafões;2019;2019;31.5
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT194;Viseu Dão Lafões;2019;2019;31.6
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT194;Viseu Dão Lafões;2019;2019;31.9
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT194;Viseu Dão Lafões;2019;2019;28.4
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT194;Viseu Dão Lafões;2019;2019;28.7
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT195;Beira Baixa;2019;2019;28.9
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT195;Beira Baixa;2019;2019;29.0
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT195;Beira Baixa;2019;2019;29.2
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT195;Beira Baixa;2019;2019;29.4
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT195;Beira Baixa;2019;2019;29.5
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT195;Beira Baixa;2019;2019;29.7
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT196;Beiras e Serra da Estrela;2019;2019;29.9
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT196;Beiras e Serra da Estrela;2019;2019;29.9
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT196;Beiras e Serra da Estrela;2019;2019;30.4
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT196;Beiras e Serra da Estrela;2019;2019;28.1
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT196;Beiras e Serra da Estrela;2019;2019;28.3
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT196;Beiras e Serra da Estrela;2019;2019;28.6
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT1A;Grande Lisboa;2019;2019;28.7
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT1A;Grande Lisboa;2019;2019;29.0
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT1A;Grande Lisboa;2019;2019;29.1
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT1A;Grande Lisboa;2019;2019;29.5
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT1A;Grande Lisboa;2019;2019;29.3
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT1A;Grande Lisboa;2019;2019;29.8
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT1A0;Grande Lisboa;2019;2019;30.1
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT1A0;Grande Lisboa;2019;2019;30.1
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT1A0;Grande Lisboa;2019;2019;27.9
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT1A0;Grande Lisboa;2019;2019;28.3
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT1A0;Grande Lisboa;2019;2019;28.0
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT1A0;Grande Lisboa;2019;2019;28.6
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT1B;Península de Setúbal;2019;2019;28.7
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT1B;Península de Setúbal;2019;2019;28.9
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT1B;Península de Setúbal;2019;2019;29.2
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT1B;Península de Setúbal;2019;2019;29.2
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT1B;Península de Setúbal;2019;2019;29.4
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT1B;Península de Setúbal;2019;2019;29.4
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT1B0;Península de Setúbal;2019;2019;29.7
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT1B0;Península de Setúbal;2019;2019;28.0
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT1B0;Península de Setúbal;2019;2019;28.3
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT1B0;Península de Setúbal;2019;2019;28.5
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT1B0;Península de Setúbal;2019;2019;28.7
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT1B0;Península de Setúbal;2019;2019;28.9
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT1C;Alentejo;2019;2019;28.9
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT1C;Alentejo;2019;2019;29.0
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT1C;Alentejo;2019;2019;29.1
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT1C;Alentejo;2019;2019;29.5
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT1C;Alentejo;2019;2019;29.4
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT1C;Alentejo;2019;2019;29.6
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT1C1;Alentejo Litoral;2019;2019;29.1
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT1C1;Alentejo Litoral;2019;2019;29.4
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT1C1;Alentejo Litoral;2019;2019;29.5
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT1C1;Alentejo Litoral;2019;2019;29.8
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT1C1;Alentejo Litoral;2019;2019;30.0
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT1C1;Alentejo Litoral;2019;2019;30.2
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT1C2;Baixo Alentejo;2019;2019;30.3
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT1C2;Baixo Alentejo;2019;2019;30.4
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT1C2;Baixo Alentejo;2019;2019;30.6
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT1C2;Baixo Alentejo;2019;2019;30.7
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT1C2;Baixo Alentejo;2019;2019;30.8
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT1C2;Baixo Alentejo;2019;2019;29.2
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT1C3;Alto Alentejo;2019;2019;29.5
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT1C3;Alto Alentejo;2019;2019;29.7
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT1C3;Alto Alentejo;2019;2019;29.9
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT1C3;Alto Alentejo;2019;2019;30.2
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT1C3;Alto Alentejo;2019;2019;30.3
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT1C3;Alto Alentejo;2019;2019;30.4
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT1C4;Alentejo Central;2019;2019;30.4
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT1C4;Alentejo Central;2019;2019;30.7
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT1C4;Alentejo Central;2019;2019;30.6
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT1C4;Alentejo Central;2019;2019;30.7
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT1C4;Alentejo Central;2019;2019;30.3
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT1C4;Alentejo Central;2019;2019;30.6
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT1D;Oeste e Vale do Tejo;2019;2019;30.9
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT1D;Oeste e Vale do Tejo;2019;2019;31.0
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT1D;Oeste e Vale do Tejo;2019;2019;31.1
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT1D;Oeste e Vale do Tejo;2019;2019;31.3
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT1D;Oeste e Vale do Tejo;2019;2019;31.3
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT1D;Oeste e Vale do Tejo;2019;2019;31.3
