freq;freq_label;sex;sex_label;unit;unit_label;age;age_label;geo;geo_label;time;time_label;value
A;Annual;M;Males;NR;Number;Y5-9;From 5 to 9 years;PT111;Alto Minho;2014;2014;21975.0
A;Annual;F;Females;NR;Number;Y5-9;From 5 to 9 years;PT111;Alto Minho;2014;2014;21844.0
A;Annual;T;Total;NR;Number;Y10-14;From 10 to 14 years;PT111;Alto Minho;2014;2014;21411.0
A;Annual;M;Males;NR;Number;Y10-14;From 10 to 14 years;PT111;Alto Minho;2014;2014;21714.0
A;Annual;F;Females;NR;Number;Y10-14;From 10 to 14 years;PT111;Alto Minho;2014;2014;17347.0
A;Annual;T;Total;NR;Number;Y15-19;From 15 to 19 years;PT111;Alto Minho;2014;2014;16459.0
A;Annual;M;Males;NR;Number;Y15-19;From 15 to 19 years;PT111;Alto Minho;2014;2014;15816.0
A;Annual;F;Females;NR;Number;Y15-19;From 15 to 19 years;PT111;Alto Minho;2014;2014;15632.0
A;Annual;T;Total;NR;Number;Y20-24;From 20 to 24 years;PT111;Alto Minho;2014;2014;16172.0
A;Annual;M;Males;NR;Number;Y20-24;From 20 to 24 years;PT111;Alto Minho;2014;2014;16719.0
A;Annual;F;Females;NR;Number;Y20-24;From 20 to 24 years;PT111;Alto Minho;2014;2014;16726.0
A;Annual;T;Total;NR;Number;Y25-29;From 25 to 29 years;PT111;Alto Minho;2014;2014;16691.0
A;Annual;M;Males;NR;Number;Y25-29;From 25 to 29 years;PT111;Alto Minho;2014;2014;16515.0
A;Annual;F;Females;NR;Number;Y25-29;From 25 to 29 years;PT111;Alto Minho;2014;2014;16216.0
A;Annual;T;Total;NR;Number;Y30-34;From 30 to 34 years;PT111;Alto Minho;2014;2014;16083.0
A;Annual;M;Males;NR;Number;Y30-34;From 30 to 34 years;PT111;Alto Minho;2014;2014;202742.0
A;Annual;F;Females;NR;Number;Y30-34;From 30 to 34 years;PT111;Alto Minho;2014;2014;196885.0
A;Annual;T;Total;NR;Number;Y35-39;From 35 to 39 years;PT111;Alto Minho;2014;2014;192434.0
A;Annual;M;Males;NR;Number;Y35-39;From 35 to 39 years;PT111;Alto Minho;2014;2014;191079.0
A;Annual;F;Females;NR;Number;Y35-39;From 35 to 39 years;PT111;Alto Minho;2014;2014;193199.0
A;Annual;T;Total;NR;Number;Y40-44;From 40 to 44 years;PT111;Alto Minho;2014;2014;197612.0
A;Annual;M;Males;NR;Number;Y40-44;From 40 to 44 years;PT111;Alto Minho;2014;2014;197687.0
A;Annual;F;Females;NR;Number;Y40-44;From 40 to 44 years;PT111;Alto Minho;2014;2014;196086.0
A;Annual;T;Total;NR;Number;Y45-49;From 45 to 49 years;PT111;Alto Minho;2014;2014;193885.0
A;Annual;M;Males;NR;Number;Y45-49;From 45 to 49 years;PT111;Alto Minho;2014;2014;190958.0
A;Annual;F;Females;NR;Number;Y45-49;From 45 to 49 years;PT111;Alto Minho;2014;2014;188636.0
A;Annual;T;Total;NR;Number;Y50-54;From 50 to 54 years;PT111;Alto Minho;2014;2014;111720.0
A;Annual;M;Males;NR;Number;Y50-54;From 50 to 54 years;PT111;Alto Minho;2014;2014;111262.0
A;Annual;F;Females;NR;Number;Y50-54;From 50 to 54 years;PT111;Alto Minho;2014;2014;111012.0
A;Annual;T;Total;NR;Number;Y55-59;From 55 to 59 years;PT111;Alto Minho;2014;2014;111634.0
A;Annual;M;Males;NR;Number;Y55-59;From 55 to 59 years;PT111;Alto Minho;2014;2014;114359.0
A;Annual;F;Females;NR;Number;Y55-59;From 55 to 59 years;PT111;Alto Minho;2014;2014;117749.0
A;Annual;T;Total;NR;Number;Y60-64;From 60 to 64 years;PT111;Alto Minho;2014;2014;119298.0
A;Annual;M;Males;NR;Number;Y60-64;From 60 to 64 years;PT111;Alto Minho;2014;2014;118951.0
A;Annual;F;Females;NR;Number;Y60-64;From 60 to 64 years;PT111;Alto Minho;2014;2014;118361.0
A;Annual;T;Total;NR;Number;Y65-69;From 65 to 69 years;PT111;Alto Minho;2014;2014;117362.0
A;Annual;M;Males;NR;Number;Y65-69;From 65 to 69 years;PT111;Alto Minho;2014;2014;116148.0
A;Annual;F;Females;NR;Number;Y65-69;From 65 to 69 years;PT111;Alto Minho;2014;2014;52039.0
A;Annual;T;Total;NR;Number;Y70-74;From 70 to 74 years;PT111;Alto Minho;2014;2014;49372.0
A;Annual;M;Males;NR;Number;Y70-74;From 70 to 74 years;PT111;Alto Minho;2014;2014;47662.0
A;Annual;F;Females;NR;Number;Y70-74;From 70 to 74 years;PT111;Alto Minho;2014;2014;46561.0
A;Annual;T;Total;NR;Number;Y75-79;From 75 to 79 years;PT111;Alto Minho;2014;2014;46324.0
A;Annual;M;Males;NR;Number;Y75-79;From 75 to 79 years;PT111;Alto Minho;2014;2014;47114.0
A;Annual;F;Females;NR;Number;Y75-79;From 75 to 79 years;PT111;Alto Minho;2014;2014;46361.0
A;Annual;T;Total;NR;Number;Y80-84;From 80 to 84 years;PT111;Alto Minho;2014;2014;45765.0
A;Annual;M;Males;NR;Number;Y80-84;From 80 to 84 years;PT111;Alto Minho;2014;2014;45083.0
A;Annual;F;Females;NR;Number;Y80-84;From 80 to 84 years;PT111;Alto Minho;2014;2014;44222.0
A;Annual;T;Total;NR;Number;Y85-89;From 85 to 89 years;PT111;Alto Minho;2014;2014;44068.0
A;Annual;M;Males;NR;Number;Y85-89;From 85 to 89 years;PT111;Alto Minho;2014;2014;38983.0
A;Annual;F;Females;NR;Number;Y85-89;From 85 to 89 years;PT111;Alto Minho;2014;2014;36251.0
A;Annual;T;Total;NR;Number;Y_GE85;85 years or over;PT111;Alto Minho;2014;2014;33760.0
A;Annual;M;Males;NR;Number;Y_GE85;85 years or over;PT111;Alto Minho;2014;2014;32884.0
A;Annual;F;Females;NR;Number;Y_GE85;85 years or over;PT111;Alto Minho;2014;2014;32516.0
A;Annual;T;Total;NR;Number;Y_GE90;90 years or over;PT111;Alto Minho;2014;2014;32749.0
A;Annual;M;Males;NR;Number;Y_GE90;90 years or over;PT111;Alto Minho;2014;2014;32028.0
A;Annual;F;Females;NR;Number;Y_GE90;90 years or over;PT111;Alto Minho;2014;2014;31370.0
A;Annual;T;Total;NR;Number;UNK;Unknown;PT111;Alto Minho;2014;2014;30441.0
A;Annual;M;Males;NR;Number;UNK;Unknown;PT111;Alto Minho;2014;2014;29374.0
A;Annual;F;Females;NR;Number;UNK;Unknown;PT111;Alto Minho;2014;2014;28420.0
