freq;freq_label;unit;unit_label;icha11_hc;icha11_hc_label;geo;geo_label;time;time_label;value
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC64;Healthy condition monitoring programmes;PT;Portugal;2021;2021;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC64;Healthy condition monitoring programmes;PT;Portugal;2021;2021;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC64;Healthy condition monitoring programmes;PT;Portugal;2021;2021;
A;Annual;MIO_EUR;Million euro;HC65;Epidemiological surveillance and risk and disease control programmes;PT;Portugal;2021;2021;
A;Annual;EUR_HAB;Euro per inhabitant;HC65;Epidemiological surveillance and risk and disease control programmes;PT;Portugal;2021;2021;
A;Annual;MIO_NAC;Million units of national currency;HC65;Epidemiological surveillance and risk and disease control programmes;PT;Portugal;2021;2021;
A;Annual;NAC_HAB;National currency per inhabitant;HC65;Epidemiological surveillance and risk and disease control programmes;PT;Portugal;2021;2021;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC65;Epidemiological surveillance and risk and disease control programmes;PT;Portugal;2021;2021;
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC65;Epidemiological surveillance and risk and disease control programmes;PT;Portugal;2021;2021;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC65;Epidemiological surveillance and risk and disease control programmes;PT;Portugal;2021;2021;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC65;Epidemiological surveillance and risk and disease control programmes;PT;Portugal;2021;2021;
A;Annual;MIO_EUR;Million euro;HC66;Preparing for disaster and emergency response programmes;PT;Portugal;2021;2021;
A;Annual;EUR_HAB;Euro per inhabitant;HC66;Preparing for disaster and emergency response programmes;PT;Portugal;2021;2021;
A;Annual;MIO_NAC;Million units of national currency;HC66;Preparing for disaster and emergency response programmes;PT;Portugal;2021;2021;
A;Annual;NAC_HAB;National currency per inhabitant;HC66;Preparing for disaster and emergency response programmes;PT;Portugal;2021;2021;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC66;Preparing for disaster and emergency response programmes;PT;Portugal;2021;2021;
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC66;Preparing for disaster and emergency response programmes;PT;Portugal;2021;2021;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC66;Preparing for disaster and emergency response programmes;PT;Portugal;2021;2021;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC66;Preparing for disaster and emergency response programmes;PT;Portugal;2021;2021;
A;Annual;MIO_EUR;Million euro;HC7;Governance and health system and financing administration;PT;Portugal;2021;2021;
A;Annual;EUR_HAB;Euro per inhabitant;HC7;Governance and health system and financing administration;PT;Portugal;2021;2021;
A;Annual;MIO_NAC;Million units of national currency;HC7;Governance and health system and financing administration;PT;Portugal;2021;2021;
A;Annual;NAC_HAB;National currency per inhabitant;HC7;Governance and health system and financing administration;PT;Portugal;2021;2021;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC7;Governance and health system and financing administration;PT;Portugal;2021;2021;
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC7;Governance and health system and financing administration;PT;Portugal;2021;2021;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC7;Governance and health system and financing administration;PT;Portugal;2021;2021;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC7;Governance and health system and financing administration;PT;Portugal;2021;2021;
A;Annual;MIO_EUR;Million euro;HC71;Governance and health system administration;PT;Portugal;2021;2021;
A;Annual;EUR_HAB;Euro per inhabitant;HC71;Governance and health system administration;PT;Portugal;2021;2021;
A;Annual;MIO_NAC;Million units of national currency;HC71;Governance and health system administration;PT;Portugal;2021;2021;
A;Annual;NAC_HAB;National currency per inhabitant;HC71;Governance and health system administration;PT;Portugal;2021;2021;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC71;Governance and health system administration;PT;Portugal;2021;2021;
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC71;Governance and health system administration;PT;Portugal;2021;2021;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC71;Governance and health system administration;PT;Portugal;2021;2021;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC71;Governance and health system administration;PT;Portugal;2021;2021;
A;Annual;MIO_EUR;Million euro;HC72;Administration of health financing;PT;Portugal;2021;2021;
A;Annual;EUR_HAB;Euro per inhabitant;HC72;Administration of health financing;PT;Portugal;2021;2021;
A;Annual;MIO_NAC;Million units of national currency;HC72;Administration of health financing;PT;Portugal;2021;2021;
A;Annual;NAC_HAB;National currency per inhabitant;HC72;Administration of health financing;PT;Portugal;2021;2021;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC72;Administration of health financing;PT;Portugal;2021;2021;
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC72;Administration of health financing;PT;Portugal;2021;2021;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC72;Administration of health financing;PT;Portugal;2021;2021;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC72;Administration of health financing;PT;Portugal;2021;2021;
A;Annual;MIO_EUR;Million euro;HC_UNK;Other health care services unknown;PT;Portugal;2021;2021;
A;Annual;EUR_HAB;Euro per inhabitant;HC_UNK;Other health care services unknown;PT;Portugal;2021;2021;
A;Annual;MIO_NAC;Million units of national currency;HC_UNK;Other health care services unknown;PT;Portugal;2021;2021;
A;Annual;NAC_HAB;National currency per inhabitant;HC_UNK;Other health care services unknown;PT;Portugal;2021;2021;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC_UNK;Other health care services unknown;PT;Portugal;2021;2021;
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC_UNK;Other health care services unknown;PT;Portugal;2021;2021;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC_UNK;Other health care services unknown;PT;Portugal;2021;2021;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC_UNK;Other health care services unknown;PT;Portugal;2021;2021;
A;Annual;MIO_EUR;Million euro;HCR1;Long-term care (social);PT;Portugal;2021;2021;
A;Annual;EUR_HAB;Euro per inhabitant;HCR1;Long-term care (social);PT;Portugal;2021;2021;
A;Annual;MIO_NAC;Million units of national currency;HCR1;Long-term care (social);PT;Portugal;2021;2021;
A;Annual;NAC_HAB;National currency per inhabitant;HCR1;Long-term care (social);PT;Portugal;2021;2021;8.37
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HCR1;Long-term care (social);PT;Portugal;2021;2021;8.34
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HCR1;Long-term care (social);PT;Portugal;2021;2021;8.58
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HCR1;Long-term care (social);PT;Portugal;2021;2021;8.94
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HCR1;Long-term care (social);PT;Portugal;2021;2021;9.05
A;Annual;MIO_EUR;Million euro;TOT_HC;Current health care expenditure (CHE);PT;Portugal;2022;2022;
A;Annual;EUR_HAB;Euro per inhabitant;TOT_HC;Current health care expenditure (CHE);PT;Portugal;2022;2022;
A;Annual;MIO_NAC;Million units of national currency;TOT_HC;Current health care expenditure (CHE);PT;Portugal;2022;2022;
A;Annual;NAC_HAB;National currency per inhabitant;TOT_HC;Current health care expenditure (CHE);PT;Portugal;2022;2022;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);TOT_HC;Current health care expenditure (CHE);PT;Portugal;2022;2022;
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;TOT_HC;Current health care expenditure (CHE);PT;Portugal;2022;2022;21.41
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);TOT_HC;Current health care expenditure (CHE);PT;Portugal;2022;2022;22.22
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);TOT_HC;Current health care expenditure (CHE);PT;Portugal;2022;2022;21.39
A;Annual;MIO_EUR;Million euro;HC1_2;Curative care and rehabilitative care;PT;Portugal;2022;2022;21.91
A;Annual;EUR_HAB;Euro per inhabitant;HC1_2;Curative care and rehabilitative care;PT;Portugal;2022;2022;22.17
A;Annual;MIO_NAC;Million units of national currency;HC1_2;Curative care and rehabilitative care;PT;Portugal;2022;2022;22.34
A;Annual;NAC_HAB;National currency per inhabitant;HC1_2;Curative care and rehabilitative care;PT;Portugal;2022;2022;21.49
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC1_2;Curative care and rehabilitative care;PT;Portugal;2022;2022;21.72
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC1_2;Curative care and rehabilitative care;PT;Portugal;2022;2022;21.66
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC1_2;Curative care and rehabilitative care;PT;Portugal;2022;2022;21.7
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC1_2;Curative care and rehabilitative care;PT;Portugal;2022;2022;20.77
A;Annual;MIO_EUR;Million euro;HC1;Curative care;PT;Portugal;2022;2022;21.14
A;Annual;EUR_HAB;Euro per inhabitant;HC1;Curative care;PT;Portugal;2022;2022;21.6
A;Annual;MIO_NAC;Million units of national currency;HC1;Curative care;PT;Portugal;2022;2022;21.53
A;Annual;NAC_HAB;National currency per inhabitant;HC1;Curative care;PT;Portugal;2022;2022;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC1;Curative care;PT;Portugal;2022;2022;
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC1;Curative care;PT;Portugal;2022;2022;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC1;Curative care;PT;Portugal;2022;2022;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC1;Curative care;PT;Portugal;2022;2022;
A;Annual;MIO_EUR;Million euro;HC11_21;Inpatient curative and rehabilitative care;PT;Portugal;2022;2022;
A;Annual;EUR_HAB;Euro per inhabitant;HC11_21;Inpatient curative and rehabilitative care;PT;Portugal;2022;2022;
A;Annual;MIO_NAC;Million units of national currency;HC11_21;Inpatient curative and rehabilitative care;PT;Portugal;2022;2022;
A;Annual;NAC_HAB;National currency per inhabitant;HC11_21;Inpatient curative and rehabilitative care;PT;Portugal;2022;2022;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC11_21;Inpatient curative and rehabilitative care;PT;Portugal;2022;2022;
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC11_21;Inpatient curative and rehabilitative care;PT;Portugal;2022;2022;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC11_21;Inpatient curative and rehabilitative care;PT;Portugal;2022;2022;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC11_21;Inpatient curative and rehabilitative care;PT;Portugal;2022;2022;
A;Annual;MIO_EUR;Million euro;HC11;Inpatient curative care;PT;Portugal;2022;2022;
A;Annual;EUR_HAB;Euro per inhabitant;HC11;Inpatient curative care;PT;Portugal;2022;2022;
A;Annual;MIO_NAC;Million units of national currency;HC11;Inpatient curative care;PT;Portugal;2022;2022;
A;Annual;NAC_HAB;National currency per inhabitant;HC11;Inpatient curative care;PT;Portugal;2022;2022;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC11;Inpatient curative care;PT;Portugal;2022;2022;0.42
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC11;Inpatient curative care;PT;Portugal;2022;2022;0.59
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC11;Inpatient curative care;PT;Portugal;2022;2022;0.6
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC11;Inpatient curative care;PT;Portugal;2022;2022;1.01
A;Annual;MIO_EUR;Million euro;HC12_22;Day curative and rehabilitative care;PT;Portugal;2022;2022;0.87
A;Annual;EUR_HAB;Euro per inhabitant;HC12_22;Day curative and rehabilitative care;PT;Portugal;2022;2022;0.65
A;Annual;MIO_NAC;Million units of national currency;HC12_22;Day curative and rehabilitative care;PT;Portugal;2022;2022;1.26
A;Annual;NAC_HAB;National currency per inhabitant;HC12_22;Day curative and rehabilitative care;PT;Portugal;2022;2022;1.13
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC12_22;Day curative and rehabilitative care;PT;Portugal;2022;2022;1.61
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC12_22;Day curative and rehabilitative care;PT;Portugal;2022;2022;2.13
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC12_22;Day curative and rehabilitative care;PT;Portugal;2022;2022;1.61
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC12_22;Day curative and rehabilitative care;PT;Portugal;2022;2022;1.49
A;Annual;MIO_EUR;Million euro;HC12;Day curative care;PT;Portugal;2022;2022;1.65
A;Annual;EUR_HAB;Euro per inhabitant;HC12;Day curative care;PT;Portugal;2022;2022;1.69
A;Annual;MIO_NAC;Million units of national currency;HC12;Day curative care;PT;Portugal;2022;2022;1.91
A;Annual;NAC_HAB;National currency per inhabitant;HC12;Day curative care;PT;Portugal;2022;2022;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC12;Day curative care;PT;Portugal;2022;2022;
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC12;Day curative care;PT;Portugal;2022;2022;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC12;Day curative care;PT;Portugal;2022;2022;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC12;Day curative care;PT;Portugal;2022;2022;
A;Annual;MIO_EUR;Million euro;HC13_23;Outpatient curative and rehabilitative care;PT;Portugal;2022;2022;
A;Annual;EUR_HAB;Euro per inhabitant;HC13_23;Outpatient curative and rehabilitative care;PT;Portugal;2022;2022;
A;Annual;MIO_NAC;Million units of national currency;HC13_23;Outpatient curative and rehabilitative care;PT;Portugal;2022;2022;
A;Annual;NAC_HAB;National currency per inhabitant;HC13_23;Outpatient curative and rehabilitative care;PT;Portugal;2022;2022;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC13_23;Outpatient curative and rehabilitative care;PT;Portugal;2022;2022;
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC13_23;Outpatient curative and rehabilitative care;PT;Portugal;2022;2022;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC13_23;Outpatient curative and rehabilitative care;PT;Portugal;2022;2022;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC13_23;Outpatient curative and rehabilitative care;PT;Portugal;2022;2022;8.36
A;Annual;MIO_EUR;Million euro;HC13;Outpatient curative care;PT;Portugal;2022;2022;8.89
A;Annual;EUR_HAB;Euro per inhabitant;HC13;Outpatient curative care;PT;Portugal;2022;2022;9.15
A;Annual;MIO_NAC;Million units of national currency;HC13;Outpatient curative care;PT;Portugal;2022;2022;9.53
A;Annual;NAC_HAB;National currency per inhabitant;HC13;Outpatient curative care;PT;Portugal;2022;2022;9.6
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC13;Outpatient curative care;PT;Portugal;2022;2022;9.37
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC13;Outpatient curative care;PT;Portugal;2022;2022;9.7
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC13;Outpatient curative care;PT;Portugal;2022;2022;10.62
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC13;Outpatient curative care;PT;Portugal;2022;2022;10.5
A;Annual;MIO_EUR;Million euro;HC131;General outpatient curative care;PT;Portugal;2022;2022;10.7
A;Annual;EUR_HAB;Euro per inhabitant;HC131;General outpatient curative care;PT;Portugal;2022;2022;10.6
A;Annual;MIO_NAC;Million units of national currency;HC131;General outpatient curative care;PT;Portugal;2022;2022;10.6
A;Annual;NAC_HAB;National currency per inhabitant;HC131;General outpatient curative care;PT;Portugal;2022;2022;10.45
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC131;General outpatient curative care;PT;Portugal;2022;2022;10.48
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC131;General outpatient curative care;PT;Portugal;2022;2022;10.84
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC131;General outpatient curative care;PT;Portugal;2022;2022;10.86
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC131;General outpatient curative care;PT;Portugal;2022;2022;10.79
A;Annual;MIO_EUR;Million euro;HC132;Dental outpatient curative care;PT;Portugal;2022;2022;10.37
A;Annual;EUR_HAB;Euro per inhabitant;HC132;Dental outpatient curative care;PT;Portugal;2022;2022;10.31
A;Annual;MIO_NAC;Million units of national currency;HC132;Dental outpatient curative care;PT;Portugal;2022;2022;10.41
A;Annual;NAC_HAB;National currency per inhabitant;HC132;Dental outpatient curative care;PT;Portugal;2022;2022;10.19
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC132;Dental outpatient curative care;PT;Portugal;2022;2022;
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC132;Dental outpatient curative care;PT;Portugal;2022;2022;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC132;Dental outpatient curative care;PT;Portugal;2022;2022;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC132;Dental outpatient curative care;PT;Portugal;2022;2022;
A;Annual;MIO_EUR;Million euro;HC133;Specialised outpatient curative care;PT;Portugal;2022;2022;
A;Annual;EUR_HAB;Euro per inhabitant;HC133;Specialised outpatient curative care;PT;Portugal;2022;2022;
A;Annual;MIO_NAC;Million units of national currency;HC133;Specialised outpatient curative care;PT;Portugal;2022;2022;
A;Annual;NAC_HAB;National currency per inhabitant;HC133;Specialised outpatient curative care;PT;Portugal;2022;2022;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC133;Specialised outpatient curative care;PT;Portugal;2022;2022;
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC133;Specialised outpatient curative care;PT;Portugal;2022;2022;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC133;Specialised outpatient curative care;PT;Portugal;2022;2022;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC133;Specialised outpatient curative care;PT;Portugal;2022;2022;
A;Annual;MIO_EUR;Million euro;HC139;All other outpatient curative care n.e.c.;PT;Portugal;2022;2022;
A;Annual;EUR_HAB;Euro per inhabitant;HC139;All other outpatient curative care n.e.c.;PT;Portugal;2022;2022;
A;Annual;MIO_NAC;Million units of national currency;HC139;All other outpatient curative care n.e.c.;PT;Portugal;2022;2022;
A;Annual;NAC_HAB;National currency per inhabitant;HC139;All other outpatient curative care n.e.c.;PT;Portugal;2022;2022;11.24
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC139;All other outpatient curative care n.e.c.;PT;Portugal;2022;2022;11.88
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC139;All other outpatient curative care n.e.c.;PT;Portugal;2022;2022;12.84
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC139;All other outpatient curative care n.e.c.;PT;Portugal;2022;2022;13.83
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC139;All other outpatient curative care n.e.c.;PT;Portugal;2022;2022;14.43
A;Annual;MIO_EUR;Million euro;HC14_24;Home-based curative and rehabilitative care;PT;Portugal;2022;2022;14.51
A;Annual;EUR_HAB;Euro per inhabitant;HC14_24;Home-based curative and rehabilitative care;PT;Portugal;2022;2022;14.79
A;Annual;MIO_NAC;Million units of national currency;HC14_24;Home-based curative and rehabilitative care;PT;Portugal;2022;2022;14.92
A;Annual;NAC_HAB;National currency per inhabitant;HC14_24;Home-based curative and rehabilitative care;PT;Portugal;2022;2022;15.09
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC14_24;Home-based curative and rehabilitative care;PT;Portugal;2022;2022;15.17
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC14_24;Home-based curative and rehabilitative care;PT;Portugal;2022;2022;15.21
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC14_24;Home-based curative and rehabilitative care;PT;Portugal;2022;2022;15.39
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC14_24;Home-based curative and rehabilitative care;PT;Portugal;2022;2022;15.53
A;Annual;MIO_EUR;Million euro;HC14;Home-based curative care;PT;Portugal;2022;2022;15.72
A;Annual;EUR_HAB;Euro per inhabitant;HC14;Home-based curative care;PT;Portugal;2022;2022;16.19
A;Annual;MIO_NAC;Million units of national currency;HC14;Home-based curative care;PT;Portugal;2022;2022;15.52
A;Annual;NAC_HAB;National currency per inhabitant;HC14;Home-based curative care;PT;Portugal;2022;2022;15.76
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC14;Home-based curative care;PT;Portugal;2022;2022;16.17
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC14;Home-based curative care;PT;Portugal;2022;2022;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC14;Home-based curative care;PT;Portugal;2022;2022;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC14;Home-based curative care;PT;Portugal;2022;2022;
A;Annual;MIO_EUR;Million euro;HC2;Rehabilitative care;PT;Portugal;2022;2022;
A;Annual;EUR_HAB;Euro per inhabitant;HC2;Rehabilitative care;PT;Portugal;2022;2022;
A;Annual;MIO_NAC;Million units of national currency;HC2;Rehabilitative care;PT;Portugal;2022;2022;
A;Annual;NAC_HAB;National currency per inhabitant;HC2;Rehabilitative care;PT;Portugal;2022;2022;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC2;Rehabilitative care;PT;Portugal;2022;2022;
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC2;Rehabilitative care;PT;Portugal;2022;2022;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC2;Rehabilitative care;PT;Portugal;2022;2022;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC2;Rehabilitative care;PT;Portugal;2022;2022;
A;Annual;MIO_EUR;Million euro;HC21;Inpatient rehabilitative care;PT;Portugal;2022;2022;
A;Annual;EUR_HAB;Euro per inhabitant;HC21;Inpatient rehabilitative care;PT;Portugal;2022;2022;
A;Annual;MIO_NAC;Million units of national currency;HC21;Inpatient rehabilitative care;PT;Portugal;2022;2022;
A;Annual;NAC_HAB;National currency per inhabitant;HC21;Inpatient rehabilitative care;PT;Portugal;2022;2022;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC21;Inpatient rehabilitative care;PT;Portugal;2022;2022;
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC21;Inpatient rehabilitative care;PT;Portugal;2022;2022;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC21;Inpatient rehabilitative care;PT;Portugal;2022;2022;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC21;Inpatient rehabilitative care;PT;Portugal;2022;2022;
A;Annual;MIO_EUR;Million euro;HC22;Day rehabilitative care;PT;Portugal;2022;2022;
A;Annual;EUR_HAB;Euro per inhabitant;HC22;Day rehabilitative care;PT;Portugal;2022;2022;
A;Annual;MIO_NAC;Million units of national currency;HC22;Day rehabilitative care;PT;Portugal;2022;2022;
A;Annual;NAC_HAB;National currency per inhabitant;HC22;Day rehabilitative care;PT;Portugal;2022;2022;2.69
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC22;Day rehabilitative care;PT;Portugal;2022;2022;3.07
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC22;Day rehabilitative care;PT;Portugal;2022;2022;3.24
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC22;Day rehabilitative care;PT;Portugal;2022;2022;3.11
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC22;Day rehabilitative care;PT;Portugal;2022;2022;3.06
A;Annual;MIO_EUR;Million euro;HC23;Outpatient rehabilitative care;PT;Portugal;2022;2022;3.08
A;Annual;EUR_HAB;Euro per inhabitant;HC23;Outpatient rehabilitative care;PT;Portugal;2022;2022;3.13
A;Annual;MIO_NAC;Million units of national currency;HC23;Outpatient rehabilitative care;PT;Portugal;2022;2022;2.98
A;Annual;NAC_HAB;National currency per inhabitant;HC23;Outpatient rehabilitative care;PT;Portugal;2022;2022;2.65
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC23;Outpatient rehabilitative care;PT;Portugal;2022;2022;2.76
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC23;Outpatient rehabilitative care;PT;Portugal;2022;2022;2.75
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC23;Outpatient rehabilitative care;PT;Portugal;2022;2022;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC23;Outpatient rehabilitative care;PT;Portugal;2022;2022;
A;Annual;MIO_EUR;Million euro;HC24;Home-based rehabilitative care;PT;Portugal;2022;2022;
A;Annual;EUR_HAB;Euro per inhabitant;HC24;Home-based rehabilitative care;PT;Portugal;2022;2022;
A;Annual;MIO_NAC;Million units of national currency;HC24;Home-based rehabilitative care;PT;Portugal;2022;2022;
A;Annual;NAC_HAB;National currency per inhabitant;HC24;Home-based rehabilitative care;PT;Portugal;2022;2022;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC24;Home-based rehabilitative care;PT;Portugal;2022;2022;
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC24;Home-based rehabilitative care;PT;Portugal;2022;2022;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC24;Home-based rehabilitative care;PT;Portugal;2022;2022;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC24;Home-based rehabilitative care;PT;Portugal;2022;2022;
A;Annual;MIO_EUR;Million euro;HC3;Long-term care (health);PT;Portugal;2022;2022;
A;Annual;EUR_HAB;Euro per inhabitant;HC3;Long-term care (health);PT;Portugal;2022;2022;
A;Annual;MIO_NAC;Million units of national currency;HC3;Long-term care (health);PT;Portugal;2022;2022;
A;Annual;NAC_HAB;National currency per inhabitant;HC3;Long-term care (health);PT;Portugal;2022;2022;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC3;Long-term care (health);PT;Portugal;2022;2022;
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC3;Long-term care (health);PT;Portugal;2022;2022;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC3;Long-term care (health);PT;Portugal;2022;2022;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC3;Long-term care (health);PT;Portugal;2022;2022;
A;Annual;MIO_EUR;Million euro;HC31;Inpatient long-term care (health);PT;Portugal;2022;2022;
A;Annual;EUR_HAB;Euro per inhabitant;HC31;Inpatient long-term care (health);PT;Portugal;2022;2022;
A;Annual;MIO_NAC;Million units of national currency;HC31;Inpatient long-term care (health);PT;Portugal;2022;2022;
A;Annual;NAC_HAB;National currency per inhabitant;HC31;Inpatient long-term care (health);PT;Portugal;2022;2022;10.56
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC31;Inpatient long-term care (health);PT;Portugal;2022;2022;10.8
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC31;Inpatient long-term care (health);PT;Portugal;2022;2022;10.81
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC31;Inpatient long-term care (health);PT;Portugal;2022;2022;10.62
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC31;Inpatient long-term care (health);PT;Portugal;2022;2022;10.72
A;Annual;MIO_EUR;Million euro;HC32;Day long-term care (health);PT;Portugal;2022;2022;10.9
A;Annual;EUR_HAB;Euro per inhabitant;HC32;Day long-term care (health);PT;Portugal;2022;2022;10.9
A;Annual;MIO_NAC;Million units of national currency;HC32;Day long-term care (health);PT;Portugal;2022;2022;10.64
