ano;trimestre;regiao;faixa_etaria;cod_capitulo;desc_capitulo;taxa_internamento;taxa_mortalidade
2022;Primeiro;Região de Saúde do Norte;[1-5[;7;Doenças do olho e anexos;1.03;0.0
2022;Segundo;Região de Saúde do Alentejo;[5-15[;12;Doenças da pele e do tecido subcutâneo;3.37;0.0
2022;Segundo;Região de Saúde do Alentejo;[5-15[;19;Lesões, envenenamento e algumas outras consequências de causas externas;19.1;0.0
2022;Segundo;Região de Saúde do Alentejo;[65-120[;4;Doenças endócrinas, nutricionais e metabólicas;3.31;17.99
2022;Segundo;Região de Saúde do Algarve;[0-1[;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;0.11;0.0
2022;Segundo;Região de Saúde do Algarve;[0-1[;10;Doenças do aparelho respiratório;2.5;0.0
2022;Segundo;Região de Saúde do Algarve;[0-1[;14;Doenças do aparelho geniturinário;0.65;0.0
2022;Segundo;Região de Saúde do Algarve;[0-1[;16;Algumas condições originadas no período perinatal;1.74;0.0
2022;Segundo;Região de Saúde do Algarve;[0-1[;18;Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte;1.09;0.0
2022;Segundo;Região de Saúde do Algarve;[1-5[;7;Doenças do olho e anexos;1.05;0.0
2022;Segundo;Região de Saúde do Algarve;[1-5[;11;Doenças do aparelho digestivo;14.74;0.0
2022;Segundo;Região de Saúde do Algarve;[15-25[;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;5.96;0.0
2022;Terceiro;Região de Saúde do Norte;[45-65[;14;Doenças do aparelho geniturinário;8.4;0.85
2022;Terceiro;Região de Saúde do Norte;[45-65[;15;Gravidez, parto e puerpério;0.18;0.0
2022;Terceiro;Região de Saúde do Norte;[5-15[;1;Algumas doenças infecciosas e parasitárias;5.36;0.0
2022;Terceiro;Região de Saúde do Norte;[5-15[;2;Neoplasias;4.0;0.0
2022;Terceiro;Região de Saúde do Norte;[5-15[;8;Doenças do ouvido e da apófise mastóide;4.07;0.0
2022;Terceiro;Região de Saúde do Norte;[65-120[;13;Doenças do aparelho osteomuscular e do tecido conjuntivo;5.73;0.98
2022;Terceiro;Região de Saúde do Norte;[65-120[;21;Fatores que influenciam o estado de saúde e o contacto com os serviços de saúde;1.55;7.43
2021;Primeiro;Região de Saúde LVT;[0-1[;7;Doenças do olho e anexos;0.1;0.0
2021;Quarto;Região de Saúde do Centro;[15-25[;13;Doenças do aparelho osteomuscular e do tecido conjuntivo;5.3;0.0
2021;Quarto;Região de Saúde do Centro;[25-45[;6;Doenças do sistema nervoso;1.78;3.3
2021;Quarto;Região de Saúde do Centro;[25-45[;9;Doenças do aparelho circulatório;3.1;0.63
2021;Quarto;Região de Saúde do Centro;[25-45[;10;Doenças do aparelho respiratório;3.55;2.21
2021;Quarto;Região de Saúde do Centro;[25-45[;12;Doenças da pele e do tecido subcutâneo;1.18;0.0
2021;Quarto;Região de Saúde do Centro;[25-45[;13;Doenças do aparelho osteomuscular e do tecido conjuntivo;2.08;0.0
2021;Quarto;Região de Saúde do Centro;[45-65[;1;Algumas doenças infecciosas e parasitárias;2.13;19.11
2021;Quarto;Região de Saúde do Centro;[45-65[;4;Doenças endócrinas, nutricionais e metabólicas;2.84;1.44
2021;Quarto;Região de Saúde do Centro;[45-65[;8;Doenças do ouvido e da apófise mastóide;0.69;0.0
2021;Quarto;Região de Saúde do Centro;[45-65[;10;Doenças do aparelho respiratório;5.74;7.57
2021;Quarto;Região de Saúde do Centro;[45-65[;14;Doenças do aparelho geniturinário;7.47;0.73
2021;Quarto;Região de Saúde do Centro;[45-65[;19;Lesões, envenenamento e algumas outras consequências de causas externas;10.99;1.73
2021;Quarto;Região de Saúde do Centro;[5-15[;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;2.61;0.0
2021;Quarto;Região de Saúde do Centro;[5-15[;14;Doenças do aparelho geniturinário;6.19;0.0
2022;Primeiro;Região de Saúde do Norte;[15-25[;11;Doenças do aparelho digestivo;11.57;0.0
2022;Primeiro;Região de Saúde do Norte;[15-25[;18;Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte;1.73;2.17
2022;Primeiro;Região de Saúde do Norte;[15-25[;22;Códigos para fins especiais;1.13;3.33
2022;Primeiro;Região de Saúde do Norte;[25-45[;2;Neoplasias;5.95;2.59
2022;Primeiro;Região de Saúde do Norte;[25-45[;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;0.38;0.0
2022;Primeiro;Região de Saúde do Norte;[25-45[;17;Malformações congénitas, deformações e anomalias cromossómicas;0.55;0.0
2022;Primeiro;Região de Saúde do Norte;[25-45[;21;Fatores que influenciam o estado de saúde e o contacto com os serviços de saúde;2.76;0.66
2022;Primeiro;Região de Saúde do Norte;[25-45[;22;Códigos para fins especiais;1.0;6.36
2022;Primeiro;Região de Saúde do Norte;[45-65[;4;Doenças endócrinas, nutricionais e metabólicas;4.43;1.05
2022;Primeiro;Região de Saúde do Norte;[45-65[;10;Doenças do aparelho respiratório;6.3;5.27
2022;Primeiro;Região de Saúde do Norte;[45-65[;14;Doenças do aparelho geniturinário;8.28;0.7
2022;Primeiro;Região de Saúde do Norte;[45-65[;22;Códigos para fins especiais;2.96;12.4
2022;Segundo;Região de Saúde do Algarve;[15-25[;12;Doenças da pele e do tecido subcutâneo;1.3;0.0
2022;Segundo;Região de Saúde do Algarve;[15-25[;17;Malformações congénitas, deformações e anomalias cromossómicas;0.78;0.0
2022;Segundo;Região de Saúde do Algarve;[25-45[;10;Doenças do aparelho respiratório;2.21;3.33
2022;Segundo;Região de Saúde do Algarve;[45-65[;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;4.42;1.52
2022;Segundo;Região de Saúde do Algarve;[45-65[;8;Doenças do ouvido e da apófise mastóide;1.07;0.0
2022;Segundo;Região de Saúde do Algarve;[45-65[;11;Doenças do aparelho digestivo;16.09;4.58
2022;Segundo;Região de Saúde do Algarve;[45-65[;12;Doenças da pele e do tecido subcutâneo;1.01;0.0
2022;Segundo;Região de Saúde do Algarve;[45-65[;17;Malformações congénitas, deformações e anomalias cromossómicas;0.4;0.0
2022;Segundo;Região de Saúde do Algarve;[5-15[;4;Doenças endócrinas, nutricionais e metabólicas;6.47;0.0
2022;Segundo;Região de Saúde do Algarve;[5-15[;10;Doenças do aparelho respiratório;12.95;0.0
2021;Primeiro;Região de Saúde LVT;[1-5[;14;Doenças do aparelho geniturinário;9.32;0.0
2021;Primeiro;Região de Saúde LVT;[15-25[;6;Doenças do sistema nervoso;1.65;7.89
2021;Primeiro;Região de Saúde LVT;[15-25[;7;Doenças do olho e anexos;0.61;0.0
2021;Primeiro;Região de Saúde LVT;[15-25[;11;Doenças do aparelho digestivo;8.77;0.99
2021;Primeiro;Região de Saúde LVT;[15-25[;14;Doenças do aparelho geniturinário;4.17;0.0
2021;Primeiro;Região de Saúde LVT;[15-25[;19;Lesões, envenenamento e algumas outras consequências de causas externas;9.72;1.34
2021;Primeiro;Região de Saúde LVT;[25-45[;13;Doenças do aparelho osteomuscular e do tecido conjuntivo;1.38;0.78
2021;Primeiro;Região de Saúde LVT;[25-45[;15;Gravidez, parto e puerpério;51.7;0.0
2021;Primeiro;Região de Saúde LVT;[25-45[;22;Códigos para fins especiais;6.27;4.1
2021;Quarto;Região de Saúde do Centro;[5-15[;19;Lesões, envenenamento e algumas outras consequências de causas externas;14.01;0.0
2021;Quarto;Região de Saúde do Centro;[65-120[;2;Neoplasias;12.16;17.48
2021;Quarto;Região de Saúde do Centro;[65-120[;6;Doenças do sistema nervoso;1.35;10.28
2021;Quarto;Região de Saúde do Centro;[65-120[;8;Doenças do ouvido e da apófise mastóide;0.13;0.0
2021;Quarto;Região de Saúde do Centro;[65-120[;10;Doenças do aparelho respiratório;13.02;22.18
2021;Quarto;Região de Saúde do Centro;[65-120[;14;Doenças do aparelho geniturinário;8.96;10.34
2021;Quarto;Região de Saúde do Centro;[65-120[;18;Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte;2.18;10.0
2021;Quarto;Região de Saúde do Norte;[0-1[;6;Doenças do sistema nervoso;0.15;0.0
2021;Quarto;Região de Saúde do Norte;[0-1[;7;Doenças do olho e anexos;0.13;0.0
2021;Quarto;Região de Saúde do Norte;[0-1[;13;Doenças do aparelho osteomuscular e do tecido conjuntivo;0.01;0.0
2021;Quarto;Região de Saúde do Norte;[0-1[;21;Fatores que influenciam o estado de saúde e o contacto com os serviços de saúde;80.23;0.22
2021;Quarto;Região de Saúde do Norte;[1-5[;1;Algumas doenças infecciosas e parasitárias;7.79;0.0
2021;Quarto;Região de Saúde do Norte;[1-5[;4;Doenças endócrinas, nutricionais e metabólicas;1.56;10.53
2021;Quarto;Região de Saúde do Norte;[15-25[;1;Algumas doenças infecciosas e parasitárias;1.88;0.0
2021;Quarto;Região de Saúde do Norte;[15-25[;2;Neoplasias;4.04;0.89
2022;Primeiro;Região de Saúde do Norte;[5-15[;1;Algumas doenças infecciosas e parasitárias;3.76;0.0
2022;Primeiro;Região de Saúde do Norte;[5-15[;4;Doenças endócrinas, nutricionais e metabólicas;3.36;0.0
2022;Primeiro;Região de Saúde do Norte;[5-15[;15;Gravidez, parto e puerpério;0.16;0.0
2022;Primeiro;Região de Saúde do Norte;[5-15[;18;Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte;5.16;0.0
2022;Primeiro;Região de Saúde do Norte;[5-15[;21;Fatores que influenciam o estado de saúde e o contacto com os serviços de saúde;6.18;0.0
2022;Primeiro;Região de Saúde do Norte;[65-120[;4;Doenças endócrinas, nutricionais e metabólicas;2.49;11.32
2022;Primeiro;Região de Saúde do Norte;[65-120[;14;Doenças do aparelho geniturinário;8.6;8.83
2022;Primeiro;Região de Saúde do Norte;[65-120[;18;Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte;2.1;8.79
2022;Quarto;Região de Saúde LVT;[0-1[;1;Algumas doenças infecciosas e parasitárias;0.5;2.38
2022;Quarto;Região de Saúde LVT;[0-1[;2;Neoplasias;0.02;0.0
2022;Quarto;Região de Saúde LVT;[0-1[;7;Doenças do olho e anexos;0.09;0.0
2022;Quarto;Região de Saúde LVT;[0-1[;9;Doenças do aparelho circulatório;0.13;0.0
2022;Quarto;Região de Saúde LVT;[0-1[;10;Doenças do aparelho respiratório;14.59;0.24
2022;Quarto;Região de Saúde LVT;[0-1[;11;Doenças do aparelho digestivo;0.38;0.0
2022;Quarto;Região de Saúde LVT;[0-1[;12;Doenças da pele e do tecido subcutâneo;0.11;0.0
2022;Quarto;Região de Saúde LVT;[0-1[;18;Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte;0.68;0.0
2022;Quarto;Região de Saúde LVT;[1-5[;4;Doenças endócrinas, nutricionais e metabólicas;1.73;0.0
2022;Quarto;Região de Saúde LVT;[1-5[;8;Doenças do ouvido e da apófise mastóide;4.4;0.0
2022;Segundo;Região de Saúde do Algarve;[5-15[;21;Fatores que influenciam o estado de saúde e o contacto com os serviços de saúde;1.44;0.0
2022;Segundo;Região de Saúde do Algarve;[65-120[;7;Doenças do olho e anexos;0.09;0.0
2022;Segundo;Região de Saúde do Algarve;[65-120[;13;Doenças do aparelho osteomuscular e do tecido conjuntivo;3.05;5.1
2022;Segundo;Região de Saúde do Algarve;[65-120[;18;Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte;1.81;15.52
2022;Segundo;Região de Saúde do Centro;[0-1[;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;0.06;0.0
2022;Segundo;Região de Saúde do Centro;[0-1[;4;Doenças endócrinas, nutricionais e metabólicas;0.06;0.0
2022;Segundo;Região de Saúde do Centro;[0-1[;6;Doenças do sistema nervoso;0.29;0.0
2022;Segundo;Região de Saúde do Centro;[1-5[;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;1.85;0.0
2022;Segundo;Região de Saúde do Centro;[1-5[;16;Algumas condições originadas no período perinatal;0.19;0.0
2022;Segundo;Região de Saúde do Centro;[1-5[;17;Malformações congénitas, deformações e anomalias cromossómicas;7.96;4.65
2022;Segundo;Região de Saúde do Centro;[1-5[;19;Lesões, envenenamento e algumas outras consequências de causas externas;4.81;0.0
2022;Segundo;Região de Saúde do Centro;[15-25[;2;Neoplasias;5.15;0.0
2021;Primeiro;Região de Saúde LVT;[45-65[;8;Doenças do ouvido e da apófise mastóide;0.42;0.0
2021;Primeiro;Região de Saúde LVT;[45-65[;12;Doenças da pele e do tecido subcutâneo;0.77;0.0
2021;Primeiro;Região de Saúde LVT;[45-65[;13;Doenças do aparelho osteomuscular e do tecido conjuntivo;2.03;2.38
2021;Primeiro;Região de Saúde LVT;[45-65[;19;Lesões, envenenamento e algumas outras consequências de causas externas;7.89;1.94
2021;Primeiro;Região de Saúde LVT;[45-65[;21;Fatores que influenciam o estado de saúde e o contacto com os serviços de saúde;2.7;2.69
2021;Primeiro;Região de Saúde LVT;[5-15[;2;Neoplasias;3.38;0.0
2021;Primeiro;Região de Saúde LVT;[5-15[;6;Doenças do sistema nervoso;4.22;0.0
2021;Primeiro;Região de Saúde LVT;[5-15[;7;Doenças do olho e anexos;1.22;0.0
2021;Primeiro;Região de Saúde LVT;[5-15[;11;Doenças do aparelho digestivo;18.01;0.0
2021;Primeiro;Região de Saúde LVT;[5-15[;16;Algumas condições originadas no período perinatal;0.19;0.0
2021;Primeiro;Região de Saúde LVT;[65-120[;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;1.04;14.86
2021;Primeiro;Região de Saúde do Alentejo;[0-1[;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;0.17;0.0
2021;Primeiro;Região de Saúde do Alentejo;[0-1[;19;Lesões, envenenamento e algumas outras consequências de causas externas;0.17;0.0
2021;Quarto;Região de Saúde do Norte;[15-25[;4;Doenças endócrinas, nutricionais e metabólicas;2.56;0.0
2021;Quarto;Região de Saúde do Norte;[15-25[;8;Doenças do ouvido e da apófise mastóide;1.3;0.0
2021;Quarto;Região de Saúde do Norte;[15-25[;14;Doenças do aparelho geniturinário;6.46;0.0
2021;Quarto;Região de Saúde do Norte;[15-25[;18;Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte;2.2;0.0
2021;Quarto;Região de Saúde do Norte;[25-45[;7;Doenças do olho e anexos;0.29;0.0
2021;Quarto;Região de Saúde do Norte;[25-45[;12;Doenças da pele e do tecido subcutâneo;1.33;0.0
2021;Quarto;Região de Saúde do Norte;[25-45[;16;Algumas condições originadas no período perinatal;0.01;0.0
2021;Quarto;Região de Saúde do Norte;[25-45[;21;Fatores que influenciam o estado de saúde e o contacto com os serviços de saúde;2.85;0.0
2021;Quarto;Região de Saúde do Norte;[45-65[;7;Doenças do olho e anexos;0.74;0.0
2021;Quarto;Região de Saúde do Norte;[45-65[;10;Doenças do aparelho respiratório;6.68;6.39
2021;Quarto;Região de Saúde do Norte;[45-65[;15;Gravidez, parto e puerpério;0.16;0.0
2021;Quarto;Região de Saúde do Norte;[45-65[;18;Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte;1.64;4.45
2021;Quarto;Região de Saúde do Norte;[5-15[;2;Neoplasias;4.16;1.82
2021;Quarto;Região de Saúde do Norte;[5-15[;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;1.67;0.0
2021;Quarto;Região de Saúde do Norte;[5-15[;7;Doenças do olho e anexos;1.06;0.0
2022;Quarto;Região de Saúde LVT;[1-5[;14;Doenças do aparelho geniturinário;3.19;0.0
2022;Quarto;Região de Saúde LVT;[1-5[;16;Algumas condições originadas no período perinatal;0.09;0.0
2022;Quarto;Região de Saúde LVT;[15-25[;2;Neoplasias;2.17;4.69
2022;Quarto;Região de Saúde LVT;[15-25[;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;2.17;0.0
2025;Primeiro;Região de Saúde LVT;[0-1[;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;0.09;0.0
2025;Primeiro;Região de Saúde LVT;[0-1[;9;Doenças do aparelho circulatório;0.07;0.0
2025;Primeiro;Região de Saúde LVT;[0-1[;13;Doenças do aparelho osteomuscular e do tecido conjuntivo;0.01;0.0
2025;Primeiro;Região de Saúde LVT;[0-1[;14;Doenças do aparelho geniturinário;1.0;0.0
2025;Primeiro;Região de Saúde LVT;[0-1[;17;Malformações congénitas, deformações e anomalias cromossómicas;0.96;3.03
2025;Primeiro;Região de Saúde LVT;[0-1[;18;Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte;0.93;0.0
2025;Primeiro;Região de Saúde LVT;[0-1[;19;Lesões, envenenamento e algumas outras consequências de causas externas;0.17;0.0
2025;Primeiro;Região de Saúde LVT;[0-1[;21;Fatores que influenciam o estado de saúde e o contacto com os serviços de saúde;87.41;0.15
2025;Primeiro;Região de Saúde LVT;[1-5[;1;Algumas doenças infecciosas e parasitárias;6.13;0.0
2025;Primeiro;Região de Saúde LVT;[1-5[;2;Neoplasias;2.4;11.11
2025;Primeiro;Região de Saúde LVT;[1-5[;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;6.79;0.0
2025;Primeiro;Região de Saúde LVT;[1-5[;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;0.13;0.0
2025;Primeiro;Região de Saúde LVT;[1-5[;9;Doenças do aparelho circulatório;0.93;0.0
2025;Primeiro;Região de Saúde LVT;[1-5[;13;Doenças do aparelho osteomuscular e do tecido conjuntivo;1.2;0.0
2025;Primeiro;Região de Saúde LVT;[1-5[;14;Doenças do aparelho geniturinário;3.86;0.0
2025;Primeiro;Região de Saúde LVT;[15-25[;19;Lesões, envenenamento e algumas outras consequências de causas externas;7.7;1.22
2025;Primeiro;Região de Saúde LVT;[25-45[;2;Neoplasias;4.87;3.49
2025;Primeiro;Região de Saúde LVT;[25-45[;9;Doenças do aparelho circulatório;3.01;2.82
2025;Primeiro;Região de Saúde LVT;[45-65[;4;Doenças endócrinas, nutricionais e metabólicas;3.16;1.49
2025;Primeiro;Região de Saúde LVT;[5-15[;1;Algumas doenças infecciosas e parasitárias;4.0;0.0
2025;Primeiro;Região de Saúde LVT;[5-15[;6;Doenças do sistema nervoso;4.39;0.0
2025;Primeiro;Região de Saúde LVT;[5-15[;10;Doenças do aparelho respiratório;25.76;0.0
2025;Primeiro;Região de Saúde LVT;[5-15[;11;Doenças do aparelho digestivo;11.41;0.0
2025;Primeiro;Região de Saúde LVT;[5-15[;21;Fatores que influenciam o estado de saúde e o contacto com os serviços de saúde;7.9;0.0
2025;Primeiro;Região de Saúde do Alentejo;[0-1[;10;Doenças do aparelho respiratório;8.93;0.0
