tempo;regiao;instituicao;localizacao_geografica;no_episodios_utentes_idade_sup_65_anos_com_diag_princ_820_com_cir_realiz_nas_1as_48h_apos_admissao;n_episodios_utentes_idade_sup_65_anos_com_diag_princ_820_com_cirurgia_realizada;fraturas_anca_com_cirurgia_realizada_nas_primeiras_48_horas
2019-01;Região de Saúde do Centro;Hospital Distrital da Figueira da Foz, EPE;40.117897, -8.8586755;8;12;66.67
2019-01;Região de Saúde LVT;Centro Hospitalar Universitário Lisboa Central, EPE;38.7166948, -9.1371248;10;50;20.0
2019-01;Região de Saúde LVT;Centro Hospitalar Médio Tejo, EPE;39.478072, -8.5404429;2;37;5.41
2019-01;Região de Saúde LVT;Hospital de Vila Franca de Xira, PPP;38.977235, -8.984506;12;22;54.55
2019-01;Região de Saúde LVT;Hospital Distrital de Santarém, EPE;39.2410946, -8.6937515;4;21;19.05
2019-01;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;41.3423984, -8.4802503;3;16;18.75
2019-01;Região de Saúde Norte;Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE;41.3828711, -8.7589945;7;8;87.5
2019-01;Região de Saúde Norte;Hospital da Senhora da Oliveira, Guimarães, EPE;41.4387173, -8.3086907;10;20;50.0
2019-01;Região de Saúde Norte;Unidade Local de Saúde de Matosinhos, EPE;41.1794456, -8.6745115;5;14;35.71
2019-01;Região de Saúde Norte;Unidade Local de Saúde do Alto Minho, EPE;41.7056054, -8.8252713;17;34;50.0
2019-02;Região de Saúde do Alentejo;Hospital Espírito Santo de Évora, EPE;38.5684861, -7.9032848;4;38;10.53
2019-02;Região de Saúde do Alentejo;Unidade Local de Saúde do Norte Alentejano, EPE;39.3003425, -7.4263845;14;36;38.89
2019-02;Região de Saúde do Centro;Centro Hospitalar Universitário Cova da Beira, EPE;40.2804158, -7.4922407;13;24;54.17
2019-02;Região de Saúde do Centro;Centro Medicina de Reabilitação da Região Centro Rovisco Pais;40.297919, -8.7707806;0;0;
2019-02;Região de Saúde do Centro;Hospital Distrital da Figueira da Foz, EPE;40.117897, -8.8586755;19;27;70.37
2019-02;Região de Saúde LVT;Centro Hospitalar Barreiro/Montijo, EPE;38.6554005, -9.0592392;18;49;36.73
2019-02;Região de Saúde LVT;Centro Hospitalar de Lisboa Ocidental, EPE;38.708454, -9.216985;12;34;35.29
2019-02;Região de Saúde LVT;Centro Hospitalar de Setúbal, EPE;38.5283754, -8.8818638;28;53;52.83
2019-02;Região de Saúde LVT;Hospital de Loures, PPP;38.821455, -9.176296;36;66;54.55
2019-02;Região de Saúde LVT;Hospital de Vila Franca de Xira, PPP;38.977235, -8.984506;20;36;55.56
2019-02;Região de Saúde LVT;Instituto Gama Pinto;38.7218793, -9.144249;0;0;
2019-02;Região de Saúde Norte;Centro Hospitalar Universitário do Porto, EPE;41.1472498, -8.6172617;13;69;18.84
2019-02;Região de Saúde Norte;Hospital da Senhora da Oliveira, Guimarães, EPE;41.4387173, -8.3086907;25;47;53.19
2019-02;Região de Saúde Norte;Hospital Santa Maria Maior, EPE;41.5324234, -8.6171561;11;19;57.89
2019-02;Região de Saúde Norte;Instituto Português Oncologia do Porto, EPE;41.1785642, -8.6062881;0;0;
2019-02;Região de Saúde Norte;Unidade Local de Saúde do Alto Minho, EPE;41.7056054, -8.8252713;33;61;54.1
2019-02;Região de Saúde Norte;Unidade Local de Saúde do Nordeste, EPE;41.8056532, -6.7888197;41;50;82.0
2019-03;Região de Saúde do Alentejo;Unidade Local de Saúde do Norte Alentejano, EPE;39.3003425, -7.4263845;22;55;40.0
2019-03;Região de Saúde LVT;Centro Hospitalar Universitário de Lisboa Norte, EPE;38.7500861, -9.1616116;19;86;22.09
2019-03;Região de Saúde LVT;Hospital de Cascais, PPP;38.729006, -9.418267;34;39;87.18
2019-03;Região de Saúde Norte;Centro Hospitalar Universitário do Porto, EPE;41.1472498, -8.6172617;21;90;23.33
2019-03;Região de Saúde Norte;Hospital da Senhora da Oliveira, Guimarães, EPE;41.4387173, -8.3086907;35;70;50.0
2019-03;Região de Saúde Norte;Hospital de Braga, PPP;41.56785, -8.398982;66;176;37.5
2019-03;Região de Saúde Norte;Hospital Santa Maria Maior, EPE;41.5324234, -8.6171561;16;30;53.33
2019-03;Região de Saúde Norte;Instituto Português Oncologia do Porto, EPE;41.1785642, -8.6062881;0;0;
2019-03;Região de Saúde Norte;Unidade Local de Saúde de Matosinhos, EPE;41.1794456, -8.6745115;17;42;40.48
2019-04;Região de Saúde do Alentejo;Unidade Local de Saúde do Baixo Alentejo, EPE;38.014123, -7.8721227;38;87;43.68
2019-04;Região de Saúde do Centro;Centro Hospitalar de Leiria, EPE;39.7414812, -8.7982706;73;168;43.45
2019-04;Região de Saúde do Centro;Centro Hospitalar e Universitário de Coimbra, EPE;40.2191523, -8.4098211;109;233;46.78
2019-04;Região de Saúde do Centro;Centro Medicina de Reabilitação da Região Centro Rovisco Pais;40.297919, -8.7707806;0;0;
2019-04;Região de Saúde do Centro;Hospital Dr. Francisco Zagalo;40.8571967, -8.6318023;0;0;
2019-04;Região de Saúde LVT;Centro Hospitalar Universitário Lisboa Central, EPE;38.7166948, -9.1371248;34;122;27.87
2019-04;Região de Saúde LVT;Centro Hospitalar de Lisboa Ocidental, EPE;38.708454, -9.216985;20;64;31.25
2019-04;Região de Saúde LVT;Hospital de Vila Franca de Xira, PPP;38.977235, -8.984506;37;84;44.05
2019-04;Região de Saúde LVT;Instituto Gama Pinto;38.7218793, -9.144249;0;0;
2019-04;Região de Saúde Norte;Centro Hospitalar Entre Douro e Vouga, EPE;40.9293884, -8.5458794;20;105;19.05
2019-04;Região de Saúde Norte;Unidade Local de Saúde de Matosinhos, EPE;41.1794456, -8.6745115;22;58;37.93
2019-04;Região de Saúde Norte;Unidade Local de Saúde do Nordeste, EPE;41.8056532, -6.7888197;89;107;83.18
2019-05;Região de Saúde do Alentejo;Unidade Local de Saúde do Baixo Alentejo, EPE;38.014123, -7.8721227;45;104;43.27
2019-05;Região de Saúde do Alentejo;Unidade Local de Saúde do Norte Alentejano, EPE;39.3003425, -7.4263845;32;80;40.0
2019-05;Região de Saúde do Centro;Centro Medicina de Reabilitação da Região Centro Rovisco Pais;40.297919, -8.7707806;0;0;
2019-05;Região de Saúde do Centro;Unidade Local de Saúde da Guarda, EPE;40.5309916, -7.2734793;37;155;23.87
2019-05;Região de Saúde LVT;Centro Hospitalar Barreiro/Montijo, EPE;38.6554005, -9.0592392;42;112;37.5
2019-05;Região de Saúde LVT;Centro Hospitalar Médio Tejo, EPE;39.478072, -8.5404429;37;164;22.56
2019-05;Região de Saúde LVT;Hospital Distrital de Santarém, EPE;39.2410946, -8.6937515;27;118;22.88
2019-05;Região de Saúde LVT;Hospital Professor Doutor Fernando Fonseca, EPE;38.7422257, -9.2264834;114;201;56.72
2019-05;Região de Saúde LVT;Hospital Garcia de Orta, EPE;38.6658713, -9.1822554;23;106;21.7
2019-05;Região de Saúde Norte;Centro Hospitalar Universitário de São João, EPE;41.1831056, -8.6010558;59;159;37.11
2019-05;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;41.3423984, -8.4802503;21;91;23.08
2019-05;Região de Saúde Norte;Centro Hospitalar Universitário do Porto, EPE;41.1472498, -8.6172617;38;146;26.03
2019-05;Região de Saúde Norte;Hospital Santa Maria Maior, EPE;41.5324234, -8.6171561;22;52;42.31
2019-06;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve,EPE;37.0238973, -7.9281554;56;337;16.62
2019-06;Região de Saúde do Centro;Centro Hospitalar Universitário Cova da Beira, EPE;40.2804158, -7.4922407;42;83;50.6
2019-06;Região de Saúde do Centro;Centro Hospitalar de Leiria, EPE;39.7414812, -8.7982706;96;235;40.85
2019-06;Região de Saúde do Centro;Hospital Dr. Francisco Zagalo;40.8571967, -8.6318023;0;0;
2019-06;Região de Saúde do Centro;Unidade Local de Saúde de Castelo Branco, EPE;39.8212263, -7.4981271;66;88;75.0
2019-06;Região de Saúde LVT;Centro Hospitalar Barreiro/Montijo, EPE;38.6554005, -9.0592392;44;131;33.59
2019-06;Região de Saúde LVT;Hospital de Cascais, PPP;38.729006, -9.418267;78;87;89.66
2019-06;Região de Saúde LVT;Hospital Distrital de Santarém, EPE;39.2410946, -8.6937515;34;141;24.11
2019-06;Região de Saúde Norte;Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE;41.3828711, -8.7589945;54;66;81.82
2019-07;Região de Saúde LVT;Centro Hospitalar Universitário Lisboa Central, EPE;38.7166948, -9.1371248;55;207;26.57
2019-07;Região de Saúde LVT;Centro Hospitalar do Oeste, EPE;39.4054629, -9.1258493;67;226;29.65
2019-07;Região de Saúde LVT;Instituto Gama Pinto;38.7218793, -9.144249;0;0;
2019-07;Região de Saúde Norte;Centro Hospitalar Universitário de São João, EPE;41.1831056, -8.6010558;97;214;45.33
2019-07;Região de Saúde Norte;Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE;41.3828711, -8.7589945;65;79;82.28
2019-07;Região de Saúde Norte;Hospital da Senhora da Oliveira, Guimarães, EPE;41.4387173, -8.3086907;70;136;51.47
2019-07;Região de Saúde Norte;Hospital de Magalhães Lemos, EPE;41.1764649, -8.6649823;0;0;
2019-07;Região de Saúde Norte;Unidade Local de Saúde do Alto Minho, EPE;41.7056054, -8.8252713;110;208;52.88
2019-08;Região de Saúde do Centro;Centro Hospitalar do Baixo Vouga, EPE;40.6362453, -8.6543716;133;183;72.68
2019-08;Região de Saúde do Centro;Centro Medicina de Reabilitação da Região Centro Rovisco Pais;40.297919, -8.7707806;0;0;
2019-08;Região de Saúde do Centro;Hospital Distrital da Figueira da Foz, EPE;40.117897, -8.8586755;54;87;62.07
2019-08;Região de Saúde LVT;Centro Hospitalar de Setúbal, EPE;38.5283754, -8.8818638;112;187;59.89
2019-08;Região de Saúde LVT;Instituto Português Oncologia de Lisboa, EPE;38.7396768, -9.1634516;0;0;
2019-08;Região de Saúde Norte;Unidade Local de Saúde de Matosinhos, EPE;41.1794456, -8.6745115;56;110;50.91
2019-09;Região de Saúde do Alentejo;Unidade Local de Saúde do Norte Alentejano, EPE;39.3003425, -7.4263845;71;155;45.81
2019-09;Região de Saúde do Centro;Centro Hospitalar Universitário Cova da Beira, EPE;40.2804158, -7.4922407;62;122;50.82
2019-09;Região de Saúde do Centro;Centro Medicina de Reabilitação da Região Centro Rovisco Pais;40.297919, -8.7707806;0;0;
2019-09;Região de Saúde do Centro;Hospital Arcebispo João Crisóstomo;40.3470015, -8.5933462;0;0;
2019-09;Região de Saúde Norte;Centro Hospitalar Trás-os-Montes e Alto Douro, EPE;41.3031784, -7.7515252;202;325;62.15
2019-09;Região de Saúde Norte;Hospital da Senhora da Oliveira, Guimarães, EPE;41.4387173, -8.3086907;87;177;49.15
2019-09;Região de Saúde Norte;Hospital de Magalhães Lemos, EPE;41.1764649, -8.6649823;0;0;
2019-09;Região de Saúde Norte;Unidade Local de Saúde do Alto Minho, EPE;41.7056054, -8.8252713;147;275;53.45
2019-10;Região de Saúde do Alentejo;Hospital Espírito Santo de Évora, EPE;38.5684861, -7.9032848;30;189;15.87
2019-10;Região de Saúde do Centro;Centro Hospitalar de Leiria, EPE;39.7414812, -8.7982706;149;387;38.5
2019-10;Região de Saúde do Centro;Centro Medicina de Reabilitação da Região Centro Rovisco Pais;40.297919, -8.7707806;0;0;
2019-10;Região de Saúde do Centro;Hospital Arcebispo João Crisóstomo;40.3470015, -8.5933462;0;0;
2019-10;Região de Saúde LVT;Centro Hospitalar de Setúbal, EPE;38.5283754, -8.8818638;137;241;56.85
2019-10;Região de Saúde LVT;Centro Hospitalar Universitário de Lisboa Norte, EPE;38.7500861, -9.1616116;111;317;35.02
2019-10;Região de Saúde LVT;Hospital Professor Doutor Fernando Fonseca, EPE;38.7422257, -9.2264834;244;403;60.55
2019-10;Região de Saúde Norte;Centro Hospitalar Entre Douro e Vouga, EPE;40.9293884, -8.5458794;38;238;15.97
2019-10;Região de Saúde Norte;Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE;41.3828711, -8.7589945;90;107;84.11
2019-10;Região de Saúde Norte;Hospital de Braga, EPE;41.56785, -8.398982;204;580;35.17
2019-10;Região de Saúde Norte;Hospital de Magalhães Lemos, EPE;41.1764649, -8.6649823;0;0;
2019-10;Região de Saúde Norte;Unidade Local de Saúde do Alto Minho, EPE;41.7056054, -8.8252713;156;292;53.42
2019-10;Região de Saúde Norte;Unidade Local de Saúde do Nordeste, EPE;41.8056532, -6.7888197;227;279;81.36
2019-11;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve,EPE;37.0238973, -7.9281554;90;606;14.85
2019-11;Região de Saúde do Centro;Centro Medicina de Reabilitação da Região Centro Rovisco Pais;40.297919, -8.7707806;0;0;
2019-11;Região de Saúde do Centro;Instituto Português Oncologia de Coimbra, EPE;40.2162514, -8.4103814;0;0;
2019-11;Região de Saúde LVT;Centro Hospitalar Barreiro/Montijo, EPE;38.6554005, -9.0592392;67;227;29.52
2019-11;Região de Saúde LVT;Centro Hospitalar Médio Tejo, EPE;39.478072, -8.5404429;74;357;20.73
2019-11;Região de Saúde LVT;Hospital de Cascais, PPP;38.729006, -9.418267;158;178;88.76
2019-11;Região de Saúde Norte;Centro Hospitalar Universitário do Porto, EPE;41.1472498, -8.6172617;97;314;30.89
2019-11;Região de Saúde Norte;Centro Hospitalar Entre Douro e Vouga, EPE;40.9293884, -8.5458794;39;254;15.35
2019-11;Região de Saúde Norte;Centro Hospitalar Trás-os-Montes e Alto Douro, EPE;41.3031784, -7.7515252;249;395;63.04
2019-12;Região de Saúde do Centro;Centro Hospitalar Universitário Cova da Beira, EPE;40.2804158, -7.4922407;78;168;46.43
2019-12;Região de Saúde do Centro;Centro Hospitalar do Baixo Vouga, EPE;40.6362453, -8.6543716;223;297;75.08
2019-12;Região de Saúde LVT;Centro Hospitalar Universitário Lisboa Central, EPE;38.7166948, -9.1371248;105;393;26.72
2019-12;Região de Saúde LVT;Centro Hospitalar Psiquiátrico de Lisboa;38.7569771, -9.1460705;0;0;
2019-12;Região de Saúde LVT;Hospital Garcia de Orta, EPE;38.6658713, -9.1822554;55;327;16.82
2019-12;Região de Saúde LVT;Instituto Português Oncologia de Lisboa, EPE;38.7396768, -9.1634516;0;0;
2019-12;Região de Saúde Norte;Centro Hospitalar Entre Douro e Vouga, EPE;40.9293884, -8.5458794;47;278;16.91
2019-12;Região de Saúde Norte;Unidade Local de Saúde do Alto Minho, EPE;41.7056054, -8.8252713;188;358;52.51
2020-01;Região de Saúde do Centro;Centro Hospitalar Universitário Cova da Beira, EPE;40.2804158, -7.4922407;7;11;63.64
2020-01;Região de Saúde do Centro;Hospital Distrital da Figueira da Foz, EPE;40.117897, -8.8586755;5;15;33.33
2020-01;Região de Saúde LVT;Centro Hospitalar do Oeste, EPE;39.4054629, -9.1258493;20;37;54.05
2020-01;Região de Saúde LVT;Instituto Português Oncologia de Lisboa, EPE;38.7396768, -9.1634516;0;0;
2020-02;Região de Saúde do Centro;Centro Hospitalar do Baixo Vouga, EPE;40.6362453, -8.6543716;44;52;84.62
2020-02;Região de Saúde do Centro;Hospital Arcebispo João Crisóstomo;40.3470015, -8.5933462;0;0;
2020-02;Região de Saúde LVT;Hospital de Loures, PPP;38.821455, -9.176296;25;73;34.25
2020-02;Região de Saúde LVT;Hospital de Vila Franca de Xira, PPP;38.977235, -8.984506;22;44;50.0
2020-02;Região de Saúde LVT;Hospital Professor Doutor Fernando Fonseca, EPE;38.7422257, -9.2264834;73;95;76.84
2020-02;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;41.3423984, -8.4802503;12;41;29.27
2020-02;Região de Saúde Norte;Hospital de Braga, EPE;41.56785, -8.398982;28;67;41.79
2020-02;Região de Saúde Norte;Instituto Português Oncologia do Porto, EPE;41.1785642, -8.6062881;0;0;
2020-02;Região de Saúde Norte;Unidade Local de Saúde do Nordeste, EPE;41.8056532, -6.7888197;50;60;83.33
2020-03;Região de Saúde do Centro;Hospital Dr. Francisco Zagalo;40.8571967, -8.6318023;0;0;
2020-03;Região de Saúde LVT;Hospital Garcia de Orta, EPE;38.6658713, -9.1822554;20;109;18.35
2020-03;Região de Saúde Norte;Centro Hospitalar Universitário de São João, EPE;41.1831056, -8.6010558;96;113;84.96
2020-03;Região de Saúde Norte;Hospital Santa Maria Maior, EPE;41.5324234, -8.6171561;18;41;43.9
2020-03;Região de Saúde Norte;Instituto Português Oncologia do Porto, EPE;41.1785642, -8.6062881;0;0;
2020-04;Região de Saúde do Alentejo;Hospital Espírito Santo de Évora, EPE;38.5684861, -7.9032848;40;91;43.96
2020-04;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve,EPE;37.0238973, -7.9281554;42;203;20.69
2020-04;Região de Saúde do Centro;Centro Hospitalar e Universitário de Coimbra, EPE;40.2191523, -8.4098211;111;259;42.86
2020-04;Região de Saúde do Centro;Centro Hospitalar Tondela-Viseu, EPE;40.516364, -8.0827433;25;131;19.08
2020-04;Região de Saúde do Centro;Instituto Português Oncologia de Coimbra, EPE;40.2162514, -8.4103814;0;0;
2020-04;Região de Saúde LVT;Centro Hospitalar de Setúbal, EPE;38.5283754, -8.8818638;57;117;48.72
2020-04;Região de Saúde LVT;Hospital Professor Doutor Fernando Fonseca, EPE;38.7422257, -9.2264834;129;167;77.25
2020-04;Região de Saúde LVT;Hospital Garcia de Orta, EPE;38.6658713, -9.1822554;23;131;17.56
2020-04;Região de Saúde LVT;Instituto Gama Pinto;38.7218793, -9.144249;0;0;
2020-04;Região de Saúde Norte;Centro Hospitalar Universitário de São João, EPE;41.1831056, -8.6010558;114;136;83.82
2020-04;Região de Saúde Norte;Hospital de Braga, EPE;41.56785, -8.398982;69;135;51.11
2020-04;Região de Saúde Norte;Instituto Português Oncologia do Porto, EPE;41.1785642, -8.6062881;0;0;
2020-05;Região de Saúde do Alentejo;Hospital Espírito Santo de Évora, EPE;38.5684861, -7.9032848;52;116;44.83
2020-05;Região de Saúde do Alentejo;Unidade Local de Saúde do Baixo Alentejo, EPE;38.014123, -7.8721227;59;90;65.56
2020-05;Região de Saúde do Alentejo;Unidade Local de Saúde do Litoral Alentejano, EPE;38.0162314, -8.6956768;33;67;49.25
2020-05;Região de Saúde do Centro;Centro Hospitalar Universitário Cova da Beira, EPE;40.2804158, -7.4922407;27;62;43.55
2020-05;Região de Saúde do Centro;Centro Hospitalar do Baixo Vouga, EPE;40.6362453, -8.6543716;81;105;77.14
2020-05;Região de Saúde do Centro;Centro Medicina de Reabilitação da Região Centro Rovisco Pais;40.297919, -8.7707806;0;0;
2020-05;Região de Saúde do Centro;Hospital Distrital da Figueira da Foz, EPE;40.117897, -8.8586755;26;65;40.0
2020-05;Região de Saúde LVT;Centro Hospitalar do Oeste, EPE;39.4054629, -9.1258493;84;164;51.22
2020-05;Região de Saúde LVT;Hospital Professor Doutor Fernando Fonseca, EPE;38.7422257, -9.2264834;147;199;73.87
2020-05;Região de Saúde LVT;Hospital Garcia de Orta, EPE;38.6658713, -9.1822554;23;152;15.13
2020-05;Região de Saúde Norte;Centro Hospitalar Universitário de São João, EPE;41.1831056, -8.6010558;131;164;79.88
2020-05;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;41.3423984, -8.4802503;37;94;39.36
2020-05;Região de Saúde Norte;Centro Hospitalar Entre Douro e Vouga, EPE;40.9293884, -8.5458794;59;126;46.83
2020-05;Região de Saúde Norte;Hospital Santa Maria Maior, EPE;41.5324234, -8.6171561;21;53;39.62
2020-05;Região de Saúde Norte;Instituto Português Oncologia do Porto, EPE;41.1785642, -8.6062881;0;0;
2020-05;Região de Saúde Norte;Unidade Local de Saúde do Nordeste, EPE;41.8056532, -6.7888197;109;135;80.74
2020-06;Região de Saúde do Centro;Hospital Arcebispo João Crisóstomo;40.3470015, -8.5933462;0;0;
2020-06;Região de Saúde do Centro;Instituto Português Oncologia de Coimbra, EPE;40.2162514, -8.4103814;0;0;
2020-06;Região de Saúde do Centro;Unidade Local de Saúde da Guarda, EPE;40.5309916, -7.2734793;23;136;16.91
2020-06;Região de Saúde LVT;Centro Hospitalar de Lisboa Ocidental, EPE;38.708454, -9.216985;12;56;21.43
2020-06;Região de Saúde LVT;Centro Hospitalar do Oeste, EPE;39.4054629, -9.1258493;93;187;49.73
2020-06;Região de Saúde LVT;Hospital de Cascais, PPP;38.729006, -9.418267;82;93;88.17
2020-06;Região de Saúde LVT;Hospital de Loures, PPP;38.821455, -9.176296;60;170;35.29
2020-06;Região de Saúde Norte;Hospital Santa Maria Maior, EPE;41.5324234, -8.6171561;22;59;37.29
2020-06;Região de Saúde Norte;Unidade Local de Saúde do Nordeste, EPE;41.8056532, -6.7888197;130;157;82.8
