tempo;regiao;entidade;localizacao_geografica;ebitda;gastos_operacionais;rendimentos_operacionais;resultado_liquido;resultados_operacionais
2023-11;Região de Saúde LVT;Centro Hospitalar Universitário Lisboa Norte, EPE;38.7500861, -9.1616116;-80970135.42;575706882.21;484342536.1;-91071280.34;-91364346.11
2023-11;Região de Saúde do Centro;Hospital Dr. Francisco Zagalo - Ovar;40.8571967, -8.6318023;2097467.29;10571408.58;12422722.14;1851313.56;1851313.56
2023-11;Região de Saúde LVT;Instituto Português de Oncologia de Lisboa, EPE;38.7396768, -9.1634516;-24357967.69;200979982.02;171256420.93;-29704725.18;-29723561.09
2023-11;Região de Saúde do Alentejo;Hospital Espírito Santo de Évora, EPE;38.5684861, -7.9032848;-8283392.86;120359024.01;109239092.61;-11121095.35;-11119931.4
2023-11;Região de Saúde Norte;Centro Hospitalar Trás-os-Montes e Alto Douro, EPE;41.3031784, -7.7515252;-31742925.75;207525746.39;168986695.14;-38503964.16;-38539051.25
2023-11;Região de Saúde Norte;Centro Hospitalar do Tâmega e Sousa, EPE;41.2494561, -8.264901;-27877784.09;174661677.67;142986710.2;-31670276.0;-31674967.47
2023-12;Região de Saúde do Centro;Hospital Dr. Francisco Zagalo - Ovar;40.8571967, -8.6318023;1870012.85;11622406.96;13246266.08;1623859.12;1623859.12
2023-12;Região de Saúde do Centro;Centro Hospitalar Universitário Cova da Beira, EPE;40.2804158, -7.4922407;-6867572.98;91899108.89;83108358.22;-8721682.52;-8790750.67
2023-12;Região de Saúde do Centro;Hospital Distrital Figueira da Foz, EPE;40.117897, -8.8586755;-2416105.06;47596424.34;43147073.3;-4451978.43;-4449351.04
2023-12;Região de Saúde LVT;Instituto Português de Oncologia de Lisboa, EPE;38.7396768, -9.1634516;-18809746.31;216242262.07;191604458.46;-24610563.7;-24637803.61
2023-12;Região de Saúde LVT;Centro Hospitalar Universitário de Lisboa Central, EPE;38.7166948, -9.1371248;-104422827.22;609666534.92;495983077.42;-112724558.27;-113683457.5
2023-12;Região de Saúde do Alentejo;Unidade Local de Saúde do Norte Alentejano, EPE;39.3003425, -7.4263845;-10769351.1;117412403.23;104869602.73;-12547341.68;-12542800.5
2023-12;Região de Saúde LVT;Centro Hospitalar Universitário Lisboa Norte, EPE;38.7500861, -9.1616116;-82514757.6;622696169.13;528856293.96;-93549382.99;-93839875.17
2023-12;Região de Saúde do Centro;Unidade Local de Saúde da Guarda, EPE;40.5309916, -7.2734793;-5883316.87;147374108.06;138302177.66;-9146134.73;-9071930.4
2023-12;Região de Saúde do Alentejo;Unidade Local de Saúde do Baixo Alentejo, EPE;38.014123, -7.8721227;-1524858.63;116316092.95;112846716.92;-3501568.01;-3469376.03
2023-12;Região de Saúde Norte;Centro Hospitalar de Entre o Douro e Vouga, EPE;40.9293884, -8.5458794;-12905224.3;151041923.17;135760701.75;-15041667.94;-15281221.42
2023-12;Região de Saúde LVT;Centro Hospitalar do Barreiro - Montijo, EPE;38.6554005, -9.0592392;-18414738.32;120698405.81;97658952.34;-23117226.35;-23039453.47
2023-12;Região de Saúde Norte;Hospital da Senhora da Oliveira Guimarães, EPE;41.4387173, -8.3086907;-29846729.72;193270287.63;160314997.68;-32665501.66;-32955289.95
2023-12;Região de Saúde LVT;Centro Hospitalar do Oeste, EPE;39.4054629, -9.1258493;-32568482.3;112321359.07;78528877.77;-33817923.35;-33792481.3
2023-12;Região de Saúde LVT;Hospital de Loures, EPE;38.8214678, -9.176741;-9291722.83;146824806.76;137533083.93;-9436437.41;-9291722.83
2024-01;Região de Saúde Norte;Unidade Local de Saúde de Santo António, E. P. E.;41.1472498, -8.6172617;4046271.72;52521706.27;55783451.02;3263174.99;3261744.75
2024-01;Região de Saúde LVT;Unidade Local de Saúde da Lezíria, E. P. E;39.2410946, -8.6937515;4223364.51;12575775.64;16499130.21;3925171.93;3923354.57
2024-01;Região de Saúde LVT;Unidade Local de Saúde de Lisboa Ocidental, E. P. E.;38.708454, -9.216985;1563663.19;35284317.94;35535234.93;253123.83;250916.99
2024-01;Região de Saúde do Alentejo;Unidade Local de Saúde do Alto Alentejo, E. P. E.;39.3003425, -7.4263845;-1509987.53;10790876.37;9280888.84;-1510057.52;-1509987.53
2024-01;Região de Saúde Norte;Unidade Local de Saúde do Alto Ave, E. P. E.;41.4387173, -8.3086907;-4409657.08;29498482.84;24814901.0;-4683581.84;-4683581.84
2024-01;Região de Saúde LVT;Unidade Local de Saúde do Estuário do Tejo, E. P. E.;38.9777435, -8.9847644;1881132.68;11721795.36;13507749.67;1785870.69;1785954.31
2024-01;Região de Saúde LVT;INSTITUTO PORTUGUES DE ONCOLOGIA DE LISBOA, EPE;38.7396768, -9.1634516;-1525530.69;18777601.59;16789607.0;-1988114.53;-1987994.59
2024-01;Região de Saúde Norte;Unidade Local de Saúde de Gaia/Espinho, E. P. E.;41.1094138, -8.5972617;4857134.72;31545415.34;35419802.1;3867147.09;3874386.76
2024-01;Região de Saúde LVT;Unidade Local de Saúde do Oeste, E. P. E.;39.4054629, -9.1258493;5793813.72;9323529.03;15117342.75;5793719.9;5793813.72
2024-01;Região de Saúde LVT;Unidade Local de Saúde de Loures-Odivelas, E. P. E.;38.8214678, -9.176741;3335391.6;11754954.57;15090346.17;3350527.66;3335391.6
2024-01;Região de Saúde Norte;UNIDADE LOCAL DE SAÚDE DE MATOSINHOS, EPE;41.1794456, -8.6745115;-3241633.69;21682304.15;18096248.2;-3566789.2;-3586055.95
2024-01;Região de Saúde do Alentejo;UNIDADE LOCAL DE SAUDE DO LITORAL ALENTEJANO, EPE;38.0162314, -8.6956768;1358416.47;6298427.67;7496787.7;1200346.19;1198360.03
2024-02;Região de Saúde do Alentejo;UNIDADE LOCAL DO BAIXO ALENTEJO, EPE;38.014123, -7.8721227;3220517.88;19703092.2;22548020.0;2835391.54;2844927.8
2024-02;Região de Saúde do Centro;UNIDADE LOCAL DE SAUDE DE CASTELO BRANCO, EPE;39.8212263, -7.4981271;2205964.75;17765857.36;19602290.03;1832156.75;1836432.67
2024-02;Região de Saúde Norte;Unidade Local de Saúde do Médio Ave, E. P. E.;41.3423984, -8.4802503;-1730317.91;30534130.09;28660713.64;-1873416.45;-1873416.45
2024-02;Região de Saúde LVT;Unidade Local de Saúde do Médio Tejo, E. P. E.;39.478072, -8.5404429;4477799.28;30244895.05;33998069.81;3752529.51;3753174.76
2024-02;Região de Saúde Norte;Unidade Local de Saúde de Barcelos/Esposende, E. P. E.;41.5324234, -8.6171561;3888672.51;9886680.28;13633198.46;3748217.87;3746518.18
2024-03;Região de Saúde do Centro;Unidade Local de Saúde de Viseu Dão-Lafões, E. P. E.;40.516364, -8.0827433;1102118.02;76290140.63;76517607.65;95467.54;227467.02
2024-03;Região de Saúde LVT;Unidade Local de Saúde do Médio Tejo, E. P. E.;39.478072, -8.5404429;7623357.5;44448505.6;50984926.32;6534587.07;6536420.72
2024-03;Região de Saúde LVT;Unidade Local de Saúde de São José, E. P. E.;38.7166948, -9.1371248;-10100437.57;182683791.05;170214325.54;-12289908.0;-12469465.51
2024-03;Região de Saúde Norte;Unidade Local de Saúde do Tâmega e Sousa, E. P. E.;41.2494561, -8.264901;-4971998.26;102718914.47;96510901.88;-6207083.77;-6208012.59
2024-03;Região de Saúde LVT;INSTITUTO PORTUGUES DE ONCOLOGIA DE LISBOA, EPE;38.7396768, -9.1634516;-7652083.86;60367725.04;51333496.04;-9030817.77;-9034229.0
2024-03;Região de Saúde LVT;Unidade Local de Saúde do Oeste, E. P. E.;39.4054629, -9.1258493;8928783.48;30155870.04;39084653.52;8924866.65;8928783.48
2024-03;Região de Saúde LVT;Unidade Local de Saúde da Arrábida, E. P. E.;38.5283754, -8.8818638;8958284.92;52920893.84;61017142.04;8098472.36;8096248.2
2024-03;Região de Saúde LVT;Unidade Local de Saúde do Arco Ribeirinho, E. P. E.;38.6554005, -9.0592392;5727871.92;39233078.11;43570072.31;4328780.21;4336994.2
2024-03;Região de Saúde do Centro;UNIDADE LOCAL DE SAUDE DE CASTELO BRANCO, EPE;39.8212263, -7.4981271;3512386.76;26482402.72;29442113.13;2952158.49;2959710.41
2024-04;Região de Saúde Norte;Unidade Local de Saúde do Alto Ave, E. P. E.;41.4387173, -8.3086907;-12475642.07;113123592.29;99552251.18;-13591328.69;-13571341.11
2024-04;Região de Saúde LVT;Unidade Local de Saúde do Oeste, E. P. E.;39.4054629, -9.1258493;2454652.16;48595788.71;51050440.87;2447872.29;2454652.16
2024-04;Região de Saúde do Alentejo;Unidade Local de Saúde do Alentejo Central, E. P. E.;38.5684861, -7.9032848;5186283.26;62067828.38;66221469.86;4157238.5;4153641.48
2024-04;Região de Saúde Norte;Unidade Local de Saúde de Santo António, E. P. E.;41.1472498, -8.6172617;22431393.63;206585603.37;225146184.28;18512478.78;18560580.91
2024-04;Região de Saúde do Centro;Unidade Local de Saúde da Região de Leiria, E. P. E.;39.7414812, -8.7982706;32369885.36;71482851.88;102694733.54;31199465.31;31211881.66
2024-04;Região de Saúde LVT;Unidade Local de Saúde do Estuário do Tejo, E. P. E.;38.9777435, -8.9847644;3926681.18;50449649.52;53922161.92;3472428.78;3472512.4
2024-04;Região de Saúde LVT;Unidade Local de Saúde do Médio Tejo, E. P. E.;39.478072, -8.5404429;8942603.61;60618057.02;68111411.59;7445355.77;7493354.57
2024-04;Região de Saúde LVT;INSTITUTO PORTUGUES DE ONCOLOGIA DE LISBOA, EPE;38.7396768, -9.1634516;-7173705.73;77175582.51;68162514.3;-9000538.19;-9013068.21
2024-04;Região de Saúde LVT;Unidade Local de Saúde da Arrábida, E. P. E.;38.5283754, -8.8818638;5459397.53;77483828.78;81787227.3;4305622.68;4303398.52
2024-04;Região de Saúde do Alentejo;Unidade Local de Saúde do Alto Alentejo, E. P. E.;39.3003425, -7.4263845;-9373791.27;47182642.19;37003373.52;-10179648.75;-10179268.67
2024-04;Região de Saúde do Centro;UNIDADE LOCAL DE SAUDE DE CASTELO BRANCO, EPE;39.8212263, -7.4981271;2887119.55;37102653.87;39259571.7;2147126.4;2156917.83
2024-04;Região de Saúde do Centro;Unidade Local de Saúde de Coimbra, E. P. E.;40.2191523, -8.4098211;-23531122.09;322197354.1;291658020.68;-30660055.13;-30539333.42
2024-05;Região de Saúde do Centro;Unidade Local de Saúde de Coimbra, E. P. E.;40.2191523, -8.4098211;-36766765.41;409437652.49;363910622.92;-45776869.17;-45527029.57
2024-05;Região de Saúde do Alentejo;Unidade Local de Saúde do Alto Alentejo, E. P. E.;39.3003425, -7.4263845;-15360152.48;62577366.25;46210367.02;-16367524.39;-16366999.23
2024-05;Região de Saúde Norte;Unidade Local de Saúde Póvoa de Varzim/Vila do Conde, E. P. E.;41.3828711, -8.7589945;-3497171.27;52074621.47;48105303.78;-3967411.67;-3969317.69
2024-05;Região de Saúde LVT;Unidade Local de Saúde do Arco Ribeirinho, E. P. E.;38.6554005, -9.0592392;5172553.53;69264121.86;72129060.98;2856725.13;2864939.12
2024-05;Região de Saúde do Alentejo;UNIDADE LOCAL DE SAUDE DO LITORAL ALENTEJANO, EPE;38.0162314, -8.6956768;-4048594.19;42270132.68;37393359.64;-4867175.98;-4876773.04
2024-05;Região de Saúde Norte;Unidade Local de Saúde de Trás-os-Montes e Alto Douro, E. P. E.;41.3031784, -7.7515252;5363216.04;133430292.43;135208083.61;1777278.46;1777791.18
2024-05;Região de Saúde Norte;Unidade Local de Saúde de São João, E. P. E.;41.1831056, -8.6010558;-2726717.26;284193431.0;273807779.5;-10202626.39;-10385651.5
2024-06;Região de Saúde Norte;Unidade Local de Saúde de Barcelos/Esposende, E. P. E.;41.5324234, -8.6171561;2907618.81;50843005.72;53331241.79;2490403.84;2488236.07
2024-06;Região de Saúde LVT;Unidade Local de Saúde de Almada-Seixal, E. P. E.;38.6658713, -9.1822554;-11377191.41;173766715.04;159511957.42;-14267336.46;-14254757.62
2024-06;Região de Saúde LVT;Unidade Local de Saúde de Lisboa Ocidental, E. P. E.;38.708454, -9.216985;-43989894.79;262463088.35;212480028.63;-49965652.56;-49983059.72
2024-06;Região de Saúde LVT;Unidade Local de Saúde de São José, E. P. E.;38.7166948, -9.1371248;-47162211.89;391750582.02;339842817.66;-51455233.24;-51907764.36
2024-06;Região de Saúde LVT;Unidade Local de Saúde de Santa Maria, E. P. E.;38.7500861, -9.1616116;-35189417.47;381111736.58;340294292.6;-40821563.86;-40817443.98
2024-06;Região de Saúde do Alentejo;UNIDADE LOCAL DO BAIXO ALENTEJO, EPE;38.014123, -7.8721227;-215030.29;69510925.54;68144353.96;-1414295.73;-1366571.58
2024-06;Região de Saúde do Centro;UNIDADE LOCAL DE SAUDE DE CASTELO BRANCO, EPE;39.8212263, -7.4981271;-4940983.63;65016920.01;58998840.4;-6038085.46;-6018079.61
2024-07;Região de Saúde LVT;Unidade Local de Saúde da Lezíria, E. P. E;39.2410946, -8.6937515;-9937072.08;127573980.89;115863099.95;-11707047.06;-11710880.94
2024-07;Região de Saúde LVT;Unidade Local de Saúde de Lisboa Ocidental, E. P. E.;38.708454, -9.216985;-46227113.72;301068864.3;247831197.56;-53215454.79;-53237666.74
2024-07;Região de Saúde LVT;Unidade Local de Saúde de São José, E. P. E.;38.7166948, -9.1371248;-72372062.6;474901001.01;396968505.44;-77422754.29;-77932495.57
2024-07;Região de Saúde do Alentejo;Unidade Local de Saúde do Alto Alentejo, E. P. E.;39.3003425, -7.4263845;-16421287.34;87512251.31;69681378.52;-17829192.92;-17830872.79
2024-07;Região de Saúde Norte;Unidade Local de Saúde Póvoa de Varzim/Vila do Conde, E. P. E.;41.3828711, -8.7589945;-4707141.01;72731883.09;67361194.13;-5368782.94;-5370688.96
2024-07;Região de Saúde LVT;Unidade Local de Saúde do Arco Ribeirinho, E. P. E.;38.6554005, -9.0592392;-12265460.94;122082468.43;106589328.8;-15500887.53;-15493139.63
2024-07;Região de Saúde Norte;UNIDADE LOCAL DE SAUDE DO NORDESTE, EPE;41.8056532, -6.7888197;-3850130.02;89529997.74;83791642.41;-5749629.43;-5738355.33
2024-07;Região de Saúde Norte;Unidade Local de Saúde de Braga, E. P. E.;39.4054629, -9.1258493;-20329937.08;261366945.89;239550196.55;-21811678.48;-21816749.34
2024-07;Região de Saúde LVT;Unidade Local de Saúde de Loures-Odivelas, E. P. E.;38.8214678, -9.176741;-11939984.98;121223543.59;109283558.61;-11893325.76;-11939984.98
2024-08;Região de Saúde LVT;Unidade Local de Saúde de Almada-Seixal, E. P. E.;38.6658713, -9.1822554;-18492177.84;241662911.87;219333978.28;-22341675.89;-22328933.59
2024-08;Região de Saúde LVT;INSTITUTO PORTUGUES DE ONCOLOGIA DE LISBOA, EPE;38.7396768, -9.1634516;-19992125.6;159346780.26;135686422.82;-23633940.84;-23660357.44
2024-08;Região de Saúde LVT;Unidade Local de Saúde de Lisboa Ocidental, E. P. E.;38.708454, -9.216985;-49611415.41;340862170.24;283215905.48;-57621142.35;-57646264.76
2024-08;Região de Saúde LVT;Unidade Local de Saúde de São José, E. P. E.;38.7166948, -9.1371248;-85066881.05;545476420.91;454032197.71;-90885739.34;-91444223.2
2024-08;Região de Saúde Norte;Unidade Local de Saúde do Médio Ave, E. P. E.;41.3423984, -8.4802503;-12601079.19;124290850.46;111117377.11;-13173473.35;-13173473.35
2024-08;Região de Saúde Norte;Unidade Local de Saúde de Gaia/Espinho, E. P. E.;41.1094138, -8.5972617;-48211897.1;339784371.7;283659439.59;-56177775.43;-56124932.11
2024-08;Região de Saúde do Alentejo;Unidade Local de Saúde do Alto Alentejo, E. P. E.;39.3003425, -7.4263845;-17408226.27;99962221.39;80943040.32;-19019534.13;-19019181.07
2024-08;Região de Saúde Norte;Unidade Local de Saúde Póvoa de Varzim/Vila do Conde, E. P. E.;41.3828711, -8.7589945;-6107121.59;83869475.8;77003395.35;-6864174.43;-6866080.45
2024-09;Serviços Centrais;Direção Executiva do Serviço Nacional de Saúde, I.P.;41.1831056, -8.6010558;614279.76;1835720.24;2450000.0;614279.76;614279.76
2024-09;Região de Saúde LVT;Unidade Local de Saúde da Arrábida, E. P. E.;38.5283754, -8.8818638;-27383178.59;213442597.91;183420979.26;-30160316.22;-30021618.65
2024-09;Região de Saúde Norte;Unidade Local de Saúde de Gaia/Espinho, E. P. E.;41.1094138, -8.5972617;-61470932.39;389440888.43;319039223.54;-70454815.38;-70401664.89
2024-09;Região de Saúde LVT;Unidade Local de Saúde de Santa Maria, E. P. E.;38.7500861, -9.1616116;-43965528.51;575118435.17;522717168.83;-52295893.75;-52401266.34
2024-09;Região de Saúde Norte;UNIDADE LOCAL DE SAÚDE ALTO MINHO, EPE;41.7056054, -8.8252713;-18309610.56;214781687.17;192571398.16;-22282710.17;-22210289.01
2024-09;Região de Saúde do Alentejo;UNIDADE LOCAL DO BAIXO ALENTEJO, EPE;38.014123, -7.8721227;-2159875.72;107119419.35;103240654.2;-3932769.03;-3878765.15
2024-09;Região de Saúde do Centro;Unidade Local de Saúde da Região de Leiria, E. P. E.;39.7414812, -8.7982706;-2705001.01;236979819.78;231645399.69;-5381712.44;-5334420.09
2024-09;Região de Saúde do Alentejo;UNIDADE LOCAL DE SAUDE DO LITORAL ALENTEJANO, EPE;38.0162314, -8.6956768;-14244263.84;82980251.22;67204482.25;-15766644.05;-15775768.97
2024-10;Região de Saúde do Centro;INSTITUTO PORTUGUES DE ONCOLOGIA DE COIMBRA, EPE;40.2162514, -8.4103814;-18579817.63;87455480.22;65894159.43;-21561320.79;-21561320.79
2024-10;Região de Saúde do Centro;UNIDADE LOCAL DE SAÚDE DA GUARDA, EPE;40.5309916, -7.2734793;-9002715.14;154793536.7;143133643.56;-11717871.13;-11659893.14
2024-10;Região de Saúde do Centro;Unidade Local de Saúde de Coimbra, E. P. E.;40.2191523, -8.4098211;-87453470.43;831734829.46;730727974.72;-101765480.44;-101006854.74
2024-10;Região de Saúde do Centro;Unidade Local de Saúde da Região de Leiria, E. P. E.;39.7414812, -8.7982706;-8635657.49;268953518.02;257383584.77;-11630203.48;-11569933.25
2024-10;Região de Saúde do Algarve;Unidade Local de Saúde do Algarve, E. P. E.;37.0238973, -7.9281554;-41070333.55;452886745.28;403555332.42;-49582299.31;-49331412.86
2024-10;Região de Saúde LVT;Unidade Local de Saúde de Loures-Odivelas, E. P. E.;38.8214678, -9.176741;-76870591.74;186452913.48;109582321.74;-76808662.6;-76870591.74
2024-11;Região de Saúde LVT;Unidade Local de Saúde de São José, E. P. E.;38.7166948, -9.1371248;-152472445.87;790393710.86;629634700.15;-159918637.94;-160759010.71
2024-11;Região de Saúde Norte;Unidade Local de Saúde de Trás-os-Montes e Alto Douro, E. P. E.;41.3031784, -7.7515252;-30210735.22;335846802.72;297420328.73;-38428586.68;-38426473.99
2024-11;Região de Saúde do Alentejo;Unidade Local de Saúde do Alto Alentejo, E. P. E.;39.3003425, -7.4263845;-25789445.51;144492988.7;116488480.34;-28081716.72;-28004508.36
2024-11;Região de Saúde do Centro;UNIDADE LOCAL DE SAUDE DE CASTELO BRANCO, EPE;39.8212263, -7.4981271;-6101644.95;115960835.88;107920341.95;-8071601.89;-8040493.93
2024-11;Região de Saúde do Alentejo;UNIDADE LOCAL DE SAUDE DO LITORAL ALENTEJANO, EPE;38.0162314, -8.6956768;-20606939.73;101166607.78;78645162.22;-22513035.11;-22521445.56
2024-11;Região de Saúde do Algarve;Unidade Local de Saúde do Algarve, E. P. E.;37.0238973, -7.9281554;-88647220.96;502646387.79;404908811.56;-97992854.35;-97737576.23
2024-11;Região de Saúde Norte;Unidade Local de Saúde de Braga, E. P. E.;39.4054629, -9.1258493;-49465559.9;408282829.63;356508109.12;-51769649.65;-51774720.51
2024-11;Região de Saúde LVT;Unidade Local de Saúde de Loures-Odivelas, E. P. E.;38.8214678, -9.176741;-28782330.8;209281231.11;180498900.31;-28736520.37;-28782330.8
2024-12;Região de Saúde do Centro;Unidade Local de Saúde do Baixo Mondego, E. P. E.;40.117897, -8.8586755;-5577492.47;104473282.83;96413874.55;-8064666.78;-8059408.28
2024-12;Região de Saúde Norte;Unidade Local de Saúde de Barcelos/Esposende, E. P. E.;41.5324234, -8.6171561;4640937.98;100398364.32;104158561.71;3762934.1;3760197.39
2024-12;Região de Saúde Norte;UNIDADE LOCAL DE SAÚDE DE MATOSINHOS, EPE;41.1794456, -8.6745115;-45411223.67;263519108.85;213920123.94;-49536646.92;-49598984.91
2024-12;Região de Saúde do Centro;INSTITUTO PORTUGUES DE ONCOLOGIA DE COIMBRA, EPE;40.2162514, -8.4103814;-19446488.93;104288383.9;81289298.97;-22999084.93;-22999084.93
2024-12;Região de Saúde LVT;Unidade Local de Saúde da Arrábida, E. P. E.;38.5283754, -8.8818638;-44041579.21;292789108.83;245206440.97;-47721429.24;-47582667.86
2024-12;Região de Saúde do Centro;Unidade Local de Saúde de Viseu Dão-Lafões, E. P. E.;40.516364, -8.0827433;-22427981.32;331145154.97;305218576.65;-26051290.47;-25926578.32
2024-12;Região de Saúde do Algarve;Unidade Local de Saúde do Algarve, E. P. E.;37.0238973, -7.9281554;-61397254.97;556338637.66;485020820.82;-71578037.7;-71317816.84
2024-12;Região de Saúde LVT;Unidade Local de Saúde de Loures-Odivelas, E. P. E.;38.8214678, -9.176741;137978428.58;239422272.73;377400701.31;138026375.61;137978428.58
2024-12;Região de Saúde Norte;Unidade Local de Saúde de Santo António, E. P. E.;41.1472498, -8.6172617;-12423339.39;704725052.93;680576287.98;-23684089.71;-24148764.95
2025-01;Região de Saúde do Centro;INSTITUTO PORTUGUES DE ONCOLOGIA DE COIMBRA, EPE;40.2162514, -8.4103814;-2108298.15;9366276.51;7257978.36;-2108298.15;-2108298.15
2025-01;Região de Saúde LVT;Unidade Local de Saúde da Arrábida, E. P. E.;38.5283754, -8.8818638;-5403296.97;26379352.35;20677760.32;-5701592.03;-5701592.03
2025-01;Região de Saúde Norte;Unidade Local de Saúde Póvoa de Varzim/Vila do Conde, E. P. E.;41.3828711, -8.7589945;-1529762.64;11408981.38;9801403.16;-1608555.13;-1607578.22
2025-01;Região de Saúde do Alentejo;UNIDADE LOCAL DO BAIXO ALENTEJO, EPE;38.014123, -7.8721227;60875.62;11876049.94;11696084.52;-182092.84;-179965.42
2025-01;Região de Saúde Norte;Unidade Local de Saúde do Alto Ave, E. P. E.;41.4387173, -8.3086907;-11470875.33;11512788.94;41913.61;-11469001.24;-11470875.33
2025-02;Serviços Centrais;Direção Executiva do Serviço Nacional de Saúde, I.P.;41.1831056, -8.6010558;646098.77;2078901.23;2725000.0;644501.01;646098.77
2025-02;Região de Saúde do Centro;Unidade Local de Saúde da Cova da Beira, E. P. E.;40.2804158, -7.4922407;-4748592.86;26021387.02;20804625.99;-5200910.34;-5216761.03
2025-02;Região de Saúde Norte;Unidade Local de Saúde de Trás-os-Montes e Alto Douro, E. P. E.;41.3031784, -7.7515252;-13287318.73;68120397.88;53784732.35;-14324409.06;-14335665.53
2025-02;Região de Saúde Norte;Unidade Local de Saúde do Médio Ave, E. P. E.;41.3423984, -8.4802503;-3898560.47;34728428.91;30626749.48;-4101679.43;-4101679.43
2025-02;Região de Saúde Norte;Unidade Local de Saúde Póvoa de Varzim/Vila do Conde, E. P. E.;41.3828711, -8.7589945;-4475145.65;24223187.88;19536123.47;-4689251.54;-4687064.41
2025-02;Região de Saúde do Alentejo;UNIDADE LOCAL DO BAIXO ALENTEJO, EPE;38.014123, -7.8721227;-2877239.49;26724620.66;23388308.3;-3347507.77;-3336312.36
2025-02;Região de Saúde do Alentejo;UNIDADE LOCAL DE SAUDE DO LITORAL ALENTEJANO, EPE;38.0162314, -8.6956768;-5560825.74;21859295.32;15845351.59;-6014497.85;-6013943.73
2025-02;Região de Saúde Norte;Unidade Local de Saúde do Alto Ave, E. P. E.;41.4387173, -8.3086907;-6588450.07;56395637.25;49807187.18;-6586575.98;-6588450.07
2025-03;Serviços Centrais;Instituto Nacional de Emergência Médica;38.7314304, -9.142532;1243482.19;47819196.87;48371652.49;552447.98;552455.62
2025-03;Serviços Centrais;Direção Executiva do Serviço Nacional de Saúde, I.P.;41.1831056, -8.6010558;547409.83;3177590.17;3725000.0;545129.4;547409.83
2025-03;Região de Saúde Norte;Unidade Local de Saúde de Barcelos/Esposende, E. P. E.;41.5324234, -8.6171561;-2407986.75;30926133.89;28301075.09;-2624882.66;-2625058.8
2025-03;Região de Saúde do Alentejo;Unidade Local de Saúde do Alentejo Central, E. P. E.;38.5684861, -7.9032848;-11071615.82;62472619.07;50491406.64;-11982961.74;-11981212.43
2025-03;Região de Saúde Norte;Unidade Local de Saúde do Médio Ave, E. P. E.;41.3423984, -8.4802503;-6144643.87;52129624.0;45680301.69;-6449322.31;-6449322.31
2025-03;Região de Saúde Norte;Unidade Local de Saúde Póvoa de Varzim/Vila do Conde, E. P. E.;41.3828711, -8.7589945;-5643777.04;35240764.69;29281598.36;-5961353.46;-5959166.33
2025-03;Região de Saúde LVT;Unidade Local de Saúde do Arco Ribeirinho, E. P. E.;38.6554005, -9.0592392;-12388561.92;59364631.92;46060353.78;-13323053.17;-13304278.14
2025-03;Região de Saúde do Centro;Unidade Local de Saúde de Viseu Dão-Lafões, E. P. E.;40.516364, -8.0827433;-14891339.23;95764240.03;79998249.8;-15788218.37;-15765990.23
2025-03;Região de Saúde do Algarve;Unidade Local de Saúde do Algarve, E. P. E.;37.0238973, -7.9281554;-26581886.27;148888031.83;119771107.16;-29128868.37;-29116924.67
2025-03;Região de Saúde LVT;Unidade Local de Saúde do Oeste, E. P. E.;39.4054629, -9.1258493;-3324556.17;59178534.03;55169532.86;-4014462.71;-4009001.17
2025-03;Região de Saúde LVT;Unidade Local de Saúde de Loures-Odivelas, E. P. E.;38.8214678, -9.176741;1265954.81;57045327.4;58100440.46;1051375.37;1055113.06
2025-04;Região de Saúde do Centro;Unidade Local de Saúde da Cova da Beira, E. P. E.;40.2804158, -7.4922407;-9525000.18;52068234.56;41616608.93;-10418856.2;-10451625.63
2025-04;Região de Saúde do Centro;Unidade Local de Saúde do Baixo Mondego, E. P. E.;40.117897, -8.8586755;-3621802.28;38080230.42;33612832.02;-4467398.4;-4467398.4
2025-04;Região de Saúde Norte;UNIDADE LOCAL DE SAÚDE DE MATOSINHOS, EPE;41.1794456, -8.6745115;-21306777.4;97365979.35;74661095.39;-22702469.2;-22704883.96
2025-04;Região de Saúde do Centro;INSTITUTO PORTUGUES DE ONCOLOGIA DE COIMBRA, EPE;40.2162514, -8.4103814;-8564041.47;38587370.14;28832157.57;-9755212.57;-9755212.57
2025-04;Região de Saúde LVT;INSTITUTO PORTUGUES DE ONCOLOGIA DE LISBOA, EPE;38.7396768, -9.1634516;-16076935.35;89391908.47;71488295.36;-17748280.53;-17903613.11
2025-04;Região de Saúde LVT;Unidade Local de Saúde da Arrábida, E. P. E.;38.5283754, -8.8818638;-18117649.42;103590337.01;84252078.94;-19536655.89;-19338258.07
2025-04;Região de Saúde Norte;Unidade Local de Saúde de Gaia/Espinho, E. P. E.;41.1094138, -8.5972617;-30710936.44;188219937.4;152815108.09;-35567103.29;-35404829.31
2025-04;Região de Saúde do Alentejo;Unidade Local de Saúde do Alto Alentejo, E. P. E.;39.3003425, -7.4263845;-9945783.69;56364828.42;45523600.85;-10845490.69;-10841227.57
2025-04;Região de Saúde LVT;Unidade Local de Saúde do Oeste, E. P. E.;39.4054629, -9.1258493;-11178595.76;86667414.29;73891780.2;-12781712.32;-12775634.09
2025-05;Serviços Centrais;Direção Executiva do Serviço Nacional de Saúde, I.P.;41.1831056, -8.6010558;566850.09;5298149.91;5865000.0;564548.29;566850.09
