geocod;geodsg;dim_3;dim_3_t;dim_4;dim_4_t;ind_string;valor;periodo
16B1102;Arruda dos Vinhos;T;HM;62;55 - 59 anos;1 077;1077;2023
16D0118;Vagos;T;HM;21;10 - 14 anos;1 077;1077;2023
11A0116;São João da Madeira;T;HM;21;10 - 14 anos;1 078;1078;2023
11D1805;Lamego;T;HM;41;30 - 34 anos;1 078;1078;2023
16G1803;Castro Daire;T;HM;81;70 - 74 anos;1 078;1078;2023
3003108;Santa Cruz;2;M;12;5 - 9 anos;1 078;1078;2023
1500813;Silves;2;M;41;30 - 34 anos;1 079;1079;2023
16B1006;Caldas da Rainha;1;H;12;5 - 9 anos;1 079;1079;2023
1870705;Évora;2;M;11;0 - 4 anos;1 079;1079;2023
1500810;Olhão;1;H;82;75 - 79 anos;1 080;1080;2023
1500814;Tavira;2;M;71;60 - 64 anos;1 080;1080;2023
16D0103;Anadia;2;M;81;70 - 74 anos;1 080;1080;2023
1870705;Évora;2;M;12;5 - 9 anos;1 080;1080;2023
2004205;Ribeira Grande;1;H;61;50 - 54 anos;1 080;1080;2023
1500816;Vila Real de Santo António;T;HM;82;75 - 79 anos;1 081;1081;2023
16D0103;Anadia;2;M;72;65 - 69 anos;1 081;1081;2023
16I1421;Ourém;1;H;22;15 - 19 anos;1 081;1081;2023
3003104;Machico;T;HM;42;35 - 39 anos;1 081;1081;2023
1500807;Lagos;1;H;51;40 - 44 anos;1 082;1082;2023
16D0105;Aveiro;1;H;91;80 - 84 anos;1 082;1082;2023
16J0907;Guarda;1;H;31;20 - 24 anos;1 083;1083;2023
1810211;Odemira;2;M;52;45 - 49 anos;1 083;1083;2023
2004201;Lagoa;T;HM;42;35 - 39 anos;1 083;1083;2023
11D1708;Peso da Régua;T;HM;62;55 - 59 anos;1 084;1084;2023
11E0402;Bragança;1;H;51;40 - 44 anos;1 084;1084;2023
16D0102;Albergaria-a-Velha;T;HM;12;5 - 9 anos;1 084;1084;2023
16D0103;Anadia;T;HM;21;10 - 14 anos;1 084;1084;2023
16D0110;Ílhavo;1;H;22;15 - 19 anos;1 084;1084;2023
11C1309;Paços de Ferreira;2;M;11;0 - 4 anos;1 085;1085;2023
16E0615;Soure;T;HM;92;85 e mais anos;1 085;1085;2023
1811509;Santiago do Cacém;1;H;72;65 - 69 anos;1 085;1085;2023
11B1713;Vila Pouca de Aguiar;T;HM;71;60 - 64 anos;1 086;1086;2023
11E0402;Bragança;1;H;32;25 - 29 anos;1 086;1086;2023
16B1011;Nazaré;T;HM;51;40 - 44 anos;1 086;1086;2023
16D0118;Vagos;T;HM;12;5 - 9 anos;1 086;1086;2023
2004205;Ribeira Grande;2;M;31;20 - 24 anos;1 086;1086;2023
11A0107;Espinho;1;H;52;45 - 49 anos;1 087;1087;2023
1500810;Olhão;1;H;32;25 - 29 anos;1 087;1087;2023
16B1101;Alenquer;2;M;82;75 - 79 anos;1 087;1087;2023
1120313;Vila Verde;2;M;21;10 - 14 anos;1 088;1088;2023
11B1703;Chaves;2;M;51;40 - 44 anos;1 088;1088;2023
1500806;Lagoa;T;HM;11;0 - 4 anos;1 089;1089;2023
1500814;Tavira;2;M;81;70 - 74 anos;1 089;1089;2023
16I1419;Torres Novas;2;M;82;75 - 79 anos;1 089;1089;2023
1840213;Serpa;T;HM;62;55 - 59 anos;1 089;1089;2023
1861207;Elvas;T;HM;22;15 - 19 anos;1 089;1089;2023
11A0104;Arouca;T;HM;22;15 - 19 anos;1 090;1090;2023
11B1712;Valpaços;T;HM;92;85 e mais anos;1 090;1090;2023
16F1015;Pombal;1;H;21;10 - 14 anos;1 090;1090;2023
1500814;Tavira;1;H;72;65 - 69 anos;1 091;1091;2023
16D0108;Estarreja;T;HM;11;0 - 4 anos;1 091;1091;2023
16B1001;Alcobaça;2;M;12;5 - 9 anos;1 092;1092;2023
16H0502;Castelo Branco;1;H;21;10 - 14 anos;1 092;1092;2023
1851403;Almeirim;T;HM;21;10 - 14 anos;1 092;1092;2023
1190307;Fafe;1;H;82;75 - 79 anos;1 094;1094;2023
11D1805;Lamego;T;HM;42;35 - 39 anos;1 094;1094;2023
2004302;Vila da Praia da Vitória;T;HM;81;70 - 74 anos;1 094;1094;2023
1500810;Olhão;2;M;21;10 - 14 anos;1 095;1095;2023
16J0504;Fundão;2;M;92;85 e mais anos;1 095;1095;2023
1840205;Beja;T;HM;91;80 - 84 anos;1 095;1095;2023
1500801;Albufeira;2;M;12;5 - 9 anos;1 096;1096;2023
16F1010;Marinha Grande;2;M;82;75 - 79 anos;1 096;1096;2023
1500814;Tavira;2;M;72;65 - 69 anos;1 097;1097;2023
16D0103;Anadia;2;M;62;55 - 59 anos;1 098;1098;2023
11B1713;Vila Pouca de Aguiar;T;HM;72;65 - 69 anos;1 099;1099;2023
16J0907;Guarda;2;M;82;75 - 79 anos;1 099;1099;2023
2004301;Angra do Heroísmo;2;M;72;65 - 69 anos;1 099;1099;2023
1111607;Ponte de Lima;2;M;31;20 - 24 anos;1 100;1100;2023
1190307;Fafe;1;H;21;10 - 14 anos;1 100;1100;2023
1500813;Silves;1;H;41;30 - 34 anos;1 100;1100;2023
16E0605;Figueira da Foz;2;M;12;5 - 9 anos;1 100;1100;2023
16E0610;Montemor-o-Velho;T;HM;21;10 - 14 anos;1 100;1100;2023
16E0611;Oliveira do Hospital;T;HM;82;75 - 79 anos;1 100;1100;2023
1120306;Esposende;1;H;41;30 - 34 anos;1 101;1101;2023
11A0107;Espinho;2;M;52;45 - 49 anos;1 101;1101;2023
11A1315;Valongo;1;H;91;80 - 84 anos;1 101;1101;2023
11C1305;Lousada;2;M;81;70 - 74 anos;1 101;1101;2023
1500801;Albufeira;1;H;81;70 - 74 anos;1 101;1101;2023
16D0114;Oliveira do Bairro;2;M;52;45 - 49 anos;1 101;1101;2023
16J0906;Gouveia;T;HM;72;65 - 69 anos;1 101;1101;2023
1870706;Montemor-o-Novo;T;HM;72;65 - 69 anos;1 101;1101;2023
16E0602;Cantanhede;1;H;51;40 - 44 anos;1 102;1102;2023
1701502;Alcochete;2;M;52;45 - 49 anos;1 102;1102;2023
16F1004;Batalha;T;HM;72;65 - 69 anos;1 104;1104;2023
16J0504;Fundão;2;M;71;60 - 64 anos;1 104;1104;2023
1861207;Elvas;T;HM;81;70 - 74 anos;1 104;1104;2023
11E0407;Mirandela;T;HM;91;80 - 84 anos;1 105;1105;2023
16D0101;Águeda;2;M;32;25 - 29 anos;1 105;1105;2023
16I1419;Torres Novas;1;H;51;40 - 44 anos;1 105;1105;2023
3003102;Câmara de Lobos;2;M;31;20 - 24 anos;1 105;1105;2023
1120313;Vila Verde;1;H;81;70 - 74 anos;1 106;1106;2023
11C1305;Lousada;1;H;12;5 - 9 anos;1 106;1106;2023
16B1014;Peniche;T;HM;91;80 - 84 anos;1 106;1106;2023
16G1821;Tondela;T;HM;22;15 - 19 anos;1 106;1106;2023
11A0107;Espinho;T;HM;11;0 - 4 anos;1 107;1107;2023
11A1318;Trofa;1;H;72;65 - 69 anos;1 107;1107;2023
1851103;Azambuja;T;HM;82;75 - 79 anos;1 107;1107;2023
1190307;Fafe;2;M;22;15 - 19 anos;1 108;1108;2023
11A1318;Trofa;2;M;31;20 - 24 anos;1 108;1108;2023
1500810;Olhão;1;H;12;5 - 9 anos;1 108;1108;2023
1851414;Rio Maior;T;HM;22;15 - 19 anos;1 108;1108;2023
3003104;Machico;T;HM;81;70 - 74 anos;1 108;1108;2023
11E0402;Bragança;1;H;62;55 - 59 anos;1 109;1109;2023
11A0113;Oliveira de Azeméis;2;M;11;0 - 4 anos;1 110;1110;2023
16F1010;Marinha Grande;1;H;81;70 - 74 anos;1 111;1111;2023
16I0509;Sertã;T;HM;62;55 - 59 anos;1 111;1111;2023
1701109;Mafra;1;H;91;80 - 84 anos;1 111;1111;2023
1120306;Esposende;1;H;42;35 - 39 anos;1 112;1112;2023
11E0402;Bragança;1;H;81;70 - 74 anos;1 112;1112;2023
1500807;Lagos;T;HM;91;80 - 84 anos;1 112;1112;2023
16D0101;Águeda;2;M;22;15 - 19 anos;1 112;1112;2023
16E0610;Montemor-o-Velho;T;HM;32;25 - 29 anos;1 112;1112;2023
1861214;Portalegre;T;HM;42;35 - 39 anos;1 112;1112;2023
11A1313;Póvoa de Varzim;2;M;91;80 - 84 anos;1 113;1113;2023
1811505;Grândola;T;HM;52;45 - 49 anos;1 113;1113;2023
2004205;Ribeira Grande;2;M;21;10 - 14 anos;1 113;1113;2023
16B1011;Nazaré;T;HM;72;65 - 69 anos;1 114;1114;2023
3003108;Santa Cruz;2;M;21;10 - 14 anos;1 114;1114;2023
11C1302;Baião;T;HM;51;40 - 44 anos;1 115;1115;2023
1840205;Beja;2;M;72;65 - 69 anos;1 115;1115;2023
2004205;Ribeira Grande;2;M;41;30 - 34 anos;1 115;1115;2023
16D0115;Ovar;2;M;92;85 e mais anos;1 116;1116;2023
16F1004;Batalha;T;HM;71;60 - 64 anos;1 116;1116;2023
1810211;Odemira;T;HM;91;80 - 84 anos;1 116;1116;2023
1851403;Almeirim;T;HM;41;30 - 34 anos;1 116;1116;2023
11A1314;Santo Tirso;2;M;11;0 - 4 anos;1 117;1117;2023
11C1301;Amarante;1;H;21;10 - 14 anos;1 117;1117;2023
16I1401;Abrantes;1;H;81;70 - 74 anos;1 117;1117;2023
16J0503;Covilhã;2;M;31;20 - 24 anos;1 117;1117;2023
1840205;Beja;1;H;71;60 - 64 anos;1 118;1118;2023
1861214;Portalegre;T;HM;31;20 - 24 anos;1 118;1118;2023
2004201;Lagoa;T;HM;61;50 - 54 anos;1 118;1118;2023
2004205;Ribeira Grande;1;H;32;25 - 29 anos;1 118;1118;2023
3003106;Porto Moniz;1;H;T;Total;1 119;1119;2023
11A1318;Trofa;1;H;31;20 - 24 anos;1 120;1120;2023
11C1309;Paços de Ferreira;2;M;12;5 - 9 anos;1 120;1120;2023
1500801;Albufeira;1;H;12;5 - 9 anos;1 120;1120;2023
16D0108;Estarreja;T;HM;12;5 - 9 anos;1 120;1120;2023
1500801;Albufeira;2;M;21;10 - 14 anos;1 121;1121;2023
16B1011;Nazaré;T;HM;81;70 - 74 anos;1 121;1121;2023
16B1101;Alenquer;1;H;81;70 - 74 anos;1 121;1121;2023
16E0610;Montemor-o-Velho;T;HM;92;85 e mais anos;1 121;1121;2023
16E0604;Condeixa-a-Nova;T;HM;71;60 - 64 anos;1 122;1122;2023
16J0912;Seia;T;HM;91;80 - 84 anos;1 122;1122;2023
16D0110;Ílhavo;1;H;31;20 - 24 anos;1 123;1123;2023
16H0502;Castelo Branco;2;M;21;10 - 14 anos;1 123;1123;2023
16J0503;Covilhã;2;M;42;35 - 39 anos;1 123;1123;2023
16J0907;Guarda;2;M;42;35 - 39 anos;1 123;1123;2023
1120301;Amares;T;HM;41;30 - 34 anos;1 124;1124;2023
16D0101;Águeda;1;H;82;75 - 79 anos;1 124;1124;2023
16G1803;Castro Daire;T;HM;71;60 - 64 anos;1 124;1124;2023
16D0115;Ovar;2;M;12;5 - 9 anos;1 125;1125;2023
16I1418;Tomar;T;HM;11;0 - 4 anos;1 125;1125;2023
11A1310;Paredes;2;M;91;80 - 84 anos;1 126;1126;2023
16G1803;Castro Daire;T;HM;72;65 - 69 anos;1 126;1126;2023
3003108;Santa Cruz;1;H;32;25 - 29 anos;1 126;1126;2023
11A0107;Espinho;1;H;71;60 - 64 anos;1 127;1127;2023
11C1303;Felgueiras;2;M;12;5 - 9 anos;1 127;1127;2023
1500801;Albufeira;2;M;11;0 - 4 anos;1 127;1127;2023
1500808;Loulé;1;H;91;80 - 84 anos;1 127;1127;2023
16D0115;Ovar;1;H;82;75 - 79 anos;1 127;1127;2023
16J0907;Guarda;1;H;81;70 - 74 anos;1 127;1127;2023
1870706;Montemor-o-Novo;T;HM;71;60 - 64 anos;1 127;1127;2023
16E0602;Cantanhede;1;H;61;50 - 54 anos;1 128;1128;2023
16J0504;Fundão;T;HM;22;15 - 19 anos;1 128;1128;2023
1500806;Lagoa;T;HM;12;5 - 9 anos;1 129;1129;2023
16J0503;Covilhã;1;H;32;25 - 29 anos;1 129;1129;2023
1111607;Ponte de Lima;2;M;92;85 e mais anos;1 130;1130;2023
16B1001;Alcobaça;1;H;11;0 - 4 anos;1 130;1130;2023
16F1010;Marinha Grande;1;H;32;25 - 29 anos;1 130;1130;2023
3003103;Funchal;1;H;91;80 - 84 anos;1 130;1130;2023
11A0107;Espinho;1;H;62;55 - 59 anos;1 131;1131;2023
11A0107;Espinho;1;H;72;65 - 69 anos;1 131;1131;2023
1500810;Olhão;1;H;41;30 - 34 anos;1 131;1131;2023
16D0110;Ílhavo;2;M;32;25 - 29 anos;1 131;1131;2023
16I1421;Ourém;2;M;22;15 - 19 anos;1 131;1131;2023
1861213;Ponte de Sor;T;HM;62;55 - 59 anos;1 131;1131;2023
1111607;Ponte de Lima;1;H;42;35 - 39 anos;1 133;1133;2023
1190304;Cabeceiras de Basto;T;HM;61;50 - 54 anos;1 133;1133;2023
16D0103;Anadia;2;M;71;60 - 64 anos;1 133;1133;2023
16E0602;Cantanhede;1;H;62;55 - 59 anos;1 133;1133;2023
16I1401;Abrantes;T;HM;12;5 - 9 anos;1 133;1133;2023
1111602;Caminha;T;HM;61;50 - 54 anos;1 134;1134;2023
11A0119;Vale de Cambra;T;HM;42;35 - 39 anos;1 134;1134;2023
1500807;Lagos;T;HM;92;85 e mais anos;1 134;1134;2023
2004302;Vila da Praia da Vitória;T;HM;32;25 - 29 anos;1 134;1134;2023
11C1305;Lousada;2;M;21;10 - 14 anos;1 135;1135;2023
16J0504;Fundão;2;M;72;65 - 69 anos;1 135;1135;2023
2004701;Horta;T;HM;51;40 - 44 anos;1 135;1135;2023
11D1805;Lamego;T;HM;22;15 - 19 anos;1 136;1136;2023
16I1410;Entroncamento;T;HM;21;10 - 14 anos;1 136;1136;2023
1701502;Alcochete;T;HM;42;35 - 39 anos;1 136;1136;2023
11C1303;Felgueiras;1;H;11;0 - 4 anos;1 138;1138;2023
11C1804;Cinfães;T;HM;81;70 - 74 anos;1 138;1138;2023
11A0104;Arouca;T;HM;31;20 - 24 anos;1 139;1139;2023
16D0110;Ílhavo;2;M;31;20 - 24 anos;1 139;1139;2023
16I1419;Torres Novas;1;H;61;50 - 54 anos;1 139;1139;2023
2004205;Ribeira Grande;1;H;22;15 - 19 anos;1 139;1139;2023
3003108;Santa Cruz;2;M;32;25 - 29 anos;1 139;1139;2023
1120301;Amares;T;HM;32;25 - 29 anos;1 140;1140;2023
11A1318;Trofa;2;M;81;70 - 74 anos;1 140;1140;2023
1811513;Sines;T;HM;51;40 - 44 anos;1 140;1140;2023
11C1303;Felgueiras;2;M;82;75 - 79 anos;1 141;1141;2023
11C0305;Celorico de Basto;T;HM;51;40 - 44 anos;1 142;1142;2023
1500810;Olhão;2;M;31;20 - 24 anos;1 142;1142;2023
1500813;Silves;2;M;81;70 - 74 anos;1 142;1142;2023
1190304;Cabeceiras de Basto;T;HM;72;65 - 69 anos;1 143;1143;2023
11A0116;São João da Madeira;T;HM;22;15 - 19 anos;1 143;1143;2023
16E0602;Cantanhede;2;M;92;85 e mais anos;1 143;1143;2023
1111604;Monção;T;HM;51;40 - 44 anos;1 145;1145;2023
16B1101;Alenquer;1;H;11;0 - 4 anos;1 145;1145;2023
16F1010;Marinha Grande;1;H;31;20 - 24 anos;1 146;1146;2023
1810211;Odemira;1;H;71;60 - 64 anos;1 146;1146;2023
1840213;Serpa;T;HM;71;60 - 64 anos;1 146;1146;2023
1190304;Cabeceiras de Basto;T;HM;62;55 - 59 anos;1 147;1147;2023
11A0104;Arouca;T;HM;42;35 - 39 anos;1 147;1147;2023
11A1318;Trofa;2;M;32;25 - 29 anos;1 147;1147;2023
1500801;Albufeira;2;M;31;20 - 24 anos;1 147;1147;2023
1111602;Caminha;T;HM;52;45 - 49 anos;1 148;1148;2023
1120313;Vila Verde;2;M;92;85 e mais anos;1 148;1148;2023
16D0101;Águeda;2;M;92;85 e mais anos;1 148;1148;2023
16J0911;Sabugal;T;HM;92;85 e mais anos;1 148;1148;2023
1811509;Santiago do Cacém;2;M;71;60 - 64 anos;1 148;1148;2023
11D1714;Vila Real;2;M;22;15 - 19 anos;1 149;1149;2023
1500801;Albufeira;2;M;81;70 - 74 anos;1 149;1149;2023
1500801;Albufeira;T;HM;91;80 - 84 anos;1 149;1149;2023
16G1806;Mangualde;T;HM;82;75 - 79 anos;1 149;1149;2023
1811509;Santiago do Cacém;T;HM;12;5 - 9 anos;1 149;1149;2023
1861207;Elvas;T;HM;31;20 - 24 anos;1 149;1149;2023
1120302;Barcelos;1;H;92;85 e mais anos;1 150;1150;2023
1500810;Olhão;2;M;41;30 - 34 anos;1 150;1150;2023
16F1010;Marinha Grande;1;H;42;35 - 39 anos;1 150;1150;2023
16I1419;Torres Novas;1;H;71;60 - 64 anos;1 150;1150;2023
16E0602;Cantanhede;1;H;71;60 - 64 anos;1 151;1151;2023
16I1419;Torres Novas;1;H;72;65 - 69 anos;1 151;1151;2023
16B1014;Peniche;T;HM;11;0 - 4 anos;1 152;1152;2023
11A0107;Espinho;T;HM;12;5 - 9 anos;1 153;1153;2023
1851416;Santarém;2;M;11;0 - 4 anos;1 153;1153;2023
2004203;Ponta Delgada;T;HM;92;85 e mais anos;1 153;1153;2023
2004205;Ribeira Grande;2;M;22;15 - 19 anos;1 153;1153;2023
1190304;Cabeceiras de Basto;T;HM;52;45 - 49 anos;1 154;1154;2023
16E0602;Cantanhede;2;M;51;40 - 44 anos;1 154;1154;2023
1851405;Benavente;2;M;62;55 - 59 anos;1 154;1154;2023
3003108;Santa Cruz;1;H;21;10 - 14 anos;1 154;1154;2023
1500802;Alcoutim;1;H;T;Total;1 155;1155;2023
16I0509;Sertã;T;HM;72;65 - 69 anos;1 155;1155;2023
11C1307;Marco de Canaveses;T;HM;91;80 - 84 anos;1 156;1156;2023
11C1311;Penafiel;1;H;82;75 - 79 anos;1 157;1157;2023
11D1714;Vila Real;1;H;21;10 - 14 anos;1 157;1157;2023
1500814;Tavira;T;HM;91;80 - 84 anos;1 157;1157;2023
16F1004;Batalha;T;HM;62;55 - 59 anos;1 157;1157;2023
2004701;Horta;T;HM;61;50 - 54 anos;1 157;1157;2023
1500814;Tavira;T;HM;32;25 - 29 anos;1 158;1158;2023
16E0602;Cantanhede;1;H;72;65 - 69 anos;1 158;1158;2023
16E0602;Cantanhede;1;H;81;70 - 74 anos;1 158;1158;2023
1701511;Sesimbra;1;H;82;75 - 79 anos;1 158;1158;2023
1851405;Benavente;1;H;51;40 - 44 anos;1 158;1158;2023
1870705;Évora;1;H;11;0 - 4 anos;1 158;1158;2023
11A1314;Santo Tirso;1;H;11;0 - 4 anos;1 159;1159;2023
1500814;Tavira;T;HM;92;85 e mais anos;1 159;1159;2023
16D0110;Ílhavo;1;H;32;25 - 29 anos;1 159;1159;2023
11C1307;Marco de Canaveses;1;H;81;70 - 74 anos;1 160;1160;2023
1500807;Lagos;1;H;61;50 - 54 anos;1 161;1161;2023
16F1016;Porto de Mós;T;HM;82;75 - 79 anos;1 161;1161;2023
2004302;Vila da Praia da Vitória;T;HM;41;30 - 34 anos;1 161;1161;2023
1111607;Ponte de Lima;1;H;72;65 - 69 anos;1 162;1162;2023
11D1714;Vila Real;1;H;41;30 - 34 anos;1 162;1162;2023
16D0102;Albergaria-a-Velha;T;HM;21;10 - 14 anos;1 162;1162;2023
1851415;Salvaterra de Magos;T;HM;22;15 - 19 anos;1 162;1162;2023
1190307;Fafe;1;H;22;15 - 19 anos;1 163;1163;2023
11D1805;Lamego;2;M;71;60 - 64 anos;1 163;1163;2023
1500801;Albufeira;2;M;22;15 - 19 anos;1 163;1163;2023
16D0103;Anadia;T;HM;22;15 - 19 anos;1 163;1163;2023
16J0503;Covilhã;1;H;41;30 - 34 anos;1 163;1163;2023
1840205;Beja;1;H;61;50 - 54 anos;1 163;1163;2023
1811509;Santiago do Cacém;T;HM;32;25 - 29 anos;1 164;1164;2023
1840205;Beja;2;M;51;40 - 44 anos;1 164;1164;2023
2004301;Angra do Heroísmo;1;H;71;60 - 64 anos;1 164;1164;2023
11C1307;Marco de Canaveses;2;M;21;10 - 14 anos;1 165;1165;2023
16E0610;Montemor-o-Velho;T;HM;31;20 - 24 anos;1 165;1165;2023
16G1806;Mangualde;T;HM;51;40 - 44 anos;1 165;1165;2023
16G1806;Mangualde;T;HM;61;50 - 54 anos;1 165;1165;2023
16I1418;Tomar;1;H;81;70 - 74 anos;1 165;1165;2023
3003108;Santa Cruz;1;H;41;30 - 34 anos;1 165;1165;2023
1111607;Ponte de Lima;1;H;32;25 - 29 anos;1 166;1166;2023
11C1303;Felgueiras;1;H;12;5 - 9 anos;1 166;1166;2023
2004205;Ribeira Grande;2;M;42;35 - 39 anos;1 166;1166;2023
1111604;Monção;T;HM;61;50 - 54 anos;1 167;1167;2023
11A1314;Santo Tirso;2;M;12;5 - 9 anos;1 167;1167;2023
11E0402;Bragança;2;M;51;40 - 44 anos;1 167;1167;2023
1111602;Caminha;T;HM;81;70 - 74 anos;1 168;1168;2023
1120301;Amares;T;HM;31;20 - 24 anos;1 168;1168;2023
16B1108;Lourinhã;T;HM;11;0 - 4 anos;1 168;1168;2023
16D0115;Ovar;1;H;11;0 - 4 anos;1 168;1168;2023
1851415;Salvaterra de Magos;T;HM;41;30 - 34 anos;1 168;1168;2023
3003102;Câmara de Lobos;1;H;51;40 - 44 anos;1 168;1168;2023
11C1302;Baião;T;HM;72;65 - 69 anos;1 169;1169;2023
11C1309;Paços de Ferreira;1;H;11;0 - 4 anos;1 169;1169;2023
16E0607;Lousã;T;HM;71;60 - 64 anos;1 169;1169;2023
16I1418;Tomar;1;H;52;45 - 49 anos;1 169;1169;2023
11C1301;Amarante;2;M;21;10 - 14 anos;1 170;1170;2023
1120301;Amares;T;HM;42;35 - 39 anos;1 171;1171;2023
16E0605;Figueira da Foz;1;H;12;5 - 9 anos;1 171;1171;2023
11C1305;Lousada;1;H;21;10 - 14 anos;1 172;1172;2023
1500807;Lagos;2;M;51;40 - 44 anos;1 172;1172;2023
16B1006;Caldas da Rainha;2;M;91;80 - 84 anos;1 172;1172;2023
16B1011;Nazaré;T;HM;62;55 - 59 anos;1 173;1173;2023
16I1419;Torres Novas;T;HM;11;0 - 4 anos;1 173;1173;2023
16J0503;Covilhã;2;M;91;80 - 84 anos;1 173;1173;2023
11C1309;Paços de Ferreira;T;HM;91;80 - 84 anos;1 174;1174;2023
1500810;Olhão;2;M;82;75 - 79 anos;1 174;1174;2023
1701502;Alcochete;T;HM;71;60 - 64 anos;1 174;1174;2023
1111602;Caminha;T;HM;62;55 - 59 anos;1 175;1175;2023
1190309;Póvoa de Lanhoso;T;HM;22;15 - 19 anos;1 175;1175;2023
1500806;Lagoa;T;HM;21;10 - 14 anos;1 175;1175;2023
1500810;Olhão;1;H;31;20 - 24 anos;1 175;1175;2023
16B1001;Alcobaça;2;M;21;10 - 14 anos;1 175;1175;2023
16D0114;Oliveira do Bairro;T;HM;82;75 - 79 anos;1 175;1175;2023
11C0106;Castelo de Paiva;T;HM;52;45 - 49 anos;1 176;1176;2023
1500807;Lagos;1;H;81;70 - 74 anos;1 176;1176;2023
11D1714;Vila Real;2;M;92;85 e mais anos;1 177;1177;2023
11E0405;Macedo de Cavaleiros;T;HM;81;70 - 74 anos;1 177;1177;2023
16F1010;Marinha Grande;2;M;42;35 - 39 anos;1 177;1177;2023
1500810;Olhão;2;M;22;15 - 19 anos;1 178;1178;2023
16D0101;Águeda;1;H;31;20 - 24 anos;1 178;1178;2023
16D0114;Oliveira do Bairro;T;HM;21;10 - 14 anos;1 178;1178;2023
16B1001;Alcobaça;1;H;21;10 - 14 anos;1 179;1179;2023
16F1016;Porto de Mós;T;HM;22;15 - 19 anos;1 180;1180;2023
16B1108;Lourinhã;2;M;52;45 - 49 anos;1 181;1181;2023
16D0114;Oliveira do Bairro;T;HM;12;5 - 9 anos;1 181;1181;2023
16E0611;Oliveira do Hospital;T;HM;51;40 - 44 anos;1 181;1181;2023
16F1015;Pombal;2;M;41;30 - 34 anos;1 181;1181;2023
16H0502;Castelo Branco;2;M;32;25 - 29 anos;1 181;1181;2023
16I1419;Torres Novas;2;M;51;40 - 44 anos;1 182;1182;2023
16F1004;Batalha;T;HM;61;50 - 54 anos;1 183;1183;2023
16I1401;Abrantes;2;M;82;75 - 79 anos;1 183;1183;2023
1851103;Azambuja;T;HM;31;20 - 24 anos;1 183;1183;2023
1120313;Vila Verde;2;M;82;75 - 79 anos;1 184;1184;2023
11B1703;Chaves;1;H;82;75 - 79 anos;1 184;1184;2023
16I1419;Torres Novas;2;M;92;85 e mais anos;1 184;1184;2023
1111609;Viana do Castelo;1;H;92;85 e mais anos;1 185;1185;2023
1120306;Esposende;2;M;42;35 - 39 anos;1 185;1185;2023
16J0503;Covilhã;1;H;31;20 - 24 anos;1 185;1185;2023
16J0504;Fundão;T;HM;41;30 - 34 anos;1 185;1185;2023
1500807;Lagos;1;H;71;60 - 64 anos;1 186;1186;2023
16H0502;Castelo Branco;2;M;31;20 - 24 anos;1 186;1186;2023
2004205;Ribeira Grande;1;H;31;20 - 24 anos;1 186;1186;2023
1120313;Vila Verde;1;H;21;10 - 14 anos;1 187;1187;2023
16B1006;Caldas da Rainha;1;H;21;10 - 14 anos;1 187;1187;2023
1701502;Alcochete;T;HM;31;20 - 24 anos;1 187;1187;2023
1851409;Coruche;T;HM;61;50 - 54 anos;1 187;1187;2023
1190304;Cabeceiras de Basto;T;HM;71;60 - 64 anos;1 188;1188;2023
16B1006;Caldas da Rainha;1;H;82;75 - 79 anos;1 189;1189;2023
16D0110;Ílhavo;T;HM;92;85 e mais anos;1 189;1189;2023
1701506;Moita;2;M;92;85 e mais anos;1 189;1189;2023
1810211;Odemira;1;H;61;50 - 54 anos;1 189;1189;2023
1851405;Benavente;1;H;61;50 - 54 anos;1 189;1189;2023
1870705;Évora;2;M;21;10 - 14 anos;1 189;1189;2023
16B1101;Alenquer;2;M;12;5 - 9 anos;1 190;1190;2023
16D0108;Estarreja;T;HM;21;10 - 14 anos;1 190;1190;2023
1840205;Beja;1;H;51;40 - 44 anos;1 190;1190;2023
11C1307;Marco de Canaveses;1;H;21;10 - 14 anos;1 191;1191;2023
11D1805;Lamego;T;HM;32;25 - 29 anos;1 191;1191;2023
1811513;Sines;T;HM;52;45 - 49 anos;1 191;1191;2023
1840205;Beja;2;M;71;60 - 64 anos;1 191;1191;2023
1851416;Santarém;1;H;11;0 - 4 anos;1 191;1191;2023
1870708;Mourão;2;M;T;Total;1 191;1191;2023
3003104;Machico;T;HM;31;20 - 24 anos;1 191;1191;2023
16E0615;Soure;T;HM;62;55 - 59 anos;1 192;1192;2023
3003102;Câmara de Lobos;2;M;51;40 - 44 anos;1 192;1192;2023
16G1821;Tondela;T;HM;41;30 - 34 anos;1 193;1193;2023
1810211;Odemira;T;HM;21;10 - 14 anos;1 193;1193;2023
2004301;Angra do Heroísmo;2;M;42;35 - 39 anos;1 193;1193;2023
1111604;Monção;T;HM;62;55 - 59 anos;1 194;1194;2023
11E0405;Macedo de Cavaleiros;T;HM;71;60 - 64 anos;1 194;1194;2023
1111601;Arcos de Valdevez;T;HM;91;80 - 84 anos;1 195;1195;2023
1120306;Esposende;2;M;72;65 - 69 anos;1 195;1195;2023
1500814;Tavira;T;HM;21;10 - 14 anos;1 195;1195;2023
16B1006;Caldas da Rainha;2;M;21;10 - 14 anos;1 195;1195;2023
1851409;Coruche;T;HM;52;45 - 49 anos;1 195;1195;2023
2004301;Angra do Heroísmo;1;H;62;55 - 59 anos;1 195;1195;2023
11C1303;Felgueiras;2;M;21;10 - 14 anos;1 196;1196;2023
