geocod,geodsg,dim_3,dim_3_t,ind_string,valor,periodo,sinal_conv,sinal_conv_desc
18,Alentejo,J,Atividades de informação e de comunicação,222 992 610,222992610,2012,,
1141312,Porto,79,"Agências de viagem, operadores turísticos, outros serviços de reservas e atividades relacionadas",223 109 117,223109117,2012,,
1711110,Oeiras,77,Atividades de aluguer,223 153 191,223153191,2012,,
3,Região Autónoma da Madeira,N,Atividades administrativas e dos serviços de apoio,223 176 991,223176991,2012,,
30,Região Autónoma da Madeira,N,Atividades administrativas e dos serviços de apoio,223 176 991,223176991,2012,,
300,Região Autónoma da Madeira,N,Atividades administrativas e dos serviços de apoio,223 176 991,223176991,2012,,
1151309,Paços de Ferreira,47,"Comércio a retalho, exceto de veículos automóveis e motociclos",223 656 661,223656661,2012,,
1711106,Lisboa,23,Fabricação de outros produtos minerais não metálicos,223 872 955,223872955,2012,,
15,Algarve,68,Atividades imobiliárias,224 328 142,224328142,2012,,
15,Algarve,L,Atividades imobiliárias,224 328 142,224328142,2012,,
150,Algarve,68,Atividades imobiliárias,224 328 142,224328142,2012,,
150,Algarve,L,Atividades imobiliárias,224 328 142,224328142,2012,,
1840201,Aljustrel,TOT,Total,224 357 962,224357962,2012,,
1141317,Vila Nova de Gaia,38,"Recolha, tratamento e eliminação  de resíduos; valorização de materiais",224 466 210,224466210,2012,,
1120303,Braga,86,Atividades de saúde humana,224 483 905,224483905,2012,,
114,Grande Porto,A,"Agricultura, produção animal, caça, floresta e pesca",225 089 925,225089925,2012,,
1711106,Lisboa,59,"Atividades cinematográficas, de vídeo, de produção de programas de televisão, de gravação de som e de edição de música",225 232 814,225232814,2012,,
18,Alentejo,25,"Fabricação de produtos metálicos, exceto máquinas e equipamentos",225 299 672,225299672,2012,,
1711110,Oeiras,70,Atividades das sedes sociais e de consultoria para a gestão,225 582 090,225582090,2012,,
1851403,Almeirim,G,Comércio por grosso e a retalho; reparação de veículos automóveis e motociclos,225 648 843,225648843,2012,,
17,Lisboa,90,"Atividades de teatro, de música, de dança e outras atividades artísticas e literárias",225 803 988,225803988,2012,,
1120303,Braga,Q,Atividades de saúde humana e apoio  social,226 260 344,226260344,2012,,
1711115,Amadora,41,Promoção imobiliária (desenvolvimento de projetos de edifícios); construção de edifícios,226 341 930,226341930,2012,,
167,Serra da Estrela,G,Comércio por grosso e a retalho; reparação de veículos automóveis e motociclos,226 352 457,226352457,2012,,
1111604,Monção,TOT,Total,226 544 970,226544970,2012,,
PT,Portugal,95,Reparação de computadores e de bens de uso pessoal e doméstico,227 169 669,227169669,2012,,
1711106,Lisboa,E,"Captação, tratamento e distribuição de água; saneamento, gestão de resíduos e despoluição",228 130 457,228130457,2012,,
172,Península de Setúbal,38,"Recolha, tratamento e eliminação  de resíduos; valorização de materiais",229 275 736,229275736,2012,,
16C1419,Torres Novas,46,"Comércio por grosso (inclui agentes), exceto de veículos automóveis e motociclos",229 366 365,229366365,2012,,
1151309,Paços de Ferreira,31,Fabrico de mobiliário e de colchões,229 594 283,229594283,2012,,
1711107,Loures,43,Atividades especializadas de construção,229 641 524,229641524,2012,,
1151310,Paredes,31,Fabrico de mobiliário e de colchões,230 063 623,230063623,2012,,
18,Alentejo,E,"Captação, tratamento e distribuição de água; saneamento, gestão de resíduos e despoluição",230 091 712,230091712,2012,,
181,Alentejo Litoral,01,"Agricultura, produção animal, caça e atividades dos serviços relacionados",230 120 265,230120265,2012,,
1111609,Viana do Castelo,17,"Fabricação de pasta, de papel, de cartão e seus artigos",230 811 352,230811352,2012,,
16C,Médio Tejo,H,Transportes e armazenagem,230 832 011,230832011,2012,,
1120302,Barcelos,F,Construção,230 968 977,230968977,2012,,
1610111,Mealhada,G,Comércio por grosso e a retalho; reparação de veículos automóveis e motociclos,231 234 996,231234996,2012,,
111,Minho-Lima,17,"Fabricação de pasta, de papel, de cartão e seus artigos",231 344 240,231344240,2012,,
16,Centro,08,Outras indústrias extrativas,231 345 970,231345970,2012,,
171,Grande Lisboa,32,Outras indústrias transformadoras,231 460 725,231460725,2012,,
1141306,Maia,71,"Atividades de arquitetura, de engenharia e técnicas afins; atividades de ensaios e de análises técnicas",231 479 399,231479399,2012,,
1711115,Amadora,62,Consultoria e programação informática e atividades relacionadas,231 532 578,231532578,2012,,
16C,Médio Tejo,A,"Agricultura, produção animal, caça, floresta e pesca",231 546 118,231546118,2012,,
1141308,Matosinhos,86,Atividades de saúde humana,231 702 289,231702289,2012,,
2,Região Autónoma dos Açores,01,"Agricultura, produção animal, caça e atividades dos serviços relacionados",231 843 519,231843519,2012,,
20,Região Autónoma dos Açores,01,"Agricultura, produção animal, caça e atividades dos serviços relacionados",231 843 519,231843519,2012,,
200,Região Autónoma dos Açores,01,"Agricultura, produção animal, caça e atividades dos serviços relacionados",231 843 519,231843519,2012,,
1141306,Maia,68,Atividades imobiliárias,232 089 515,232089515,2012,,
1141306,Maia,L,Atividades imobiliárias,232 089 515,232089515,2012,,
1620605,Figueira da Foz,10,Indústrias alimentares,232 209 577,232209577,2012,,
16,Centro,33,"Reparação, manutenção e instalação de máquinas e equipamentos",232 479 389,232479389,2012,,
1711105,Cascais,C,Indústrias transformadoras,232 671 915,232671915,2012,,
18,Alentejo,43,Atividades especializadas de construção,232 739 267,232739267,2012,,
18,Alentejo,N,Atividades administrativas e dos serviços de apoio,232 854 132,232854132,2012,,
2,Região Autónoma dos Açores,35,"Eletricidade, gás, vapor, água quente e fria e ar frio",232 883 204,232883204,2012,,
2,Região Autónoma dos Açores,D,"Eletricidade, gás, vapor, água quente e fria e ar frio",232 883 204,232883204,2012,,
20,Região Autónoma dos Açores,35,"Eletricidade, gás, vapor, água quente e fria e ar frio",232 883 204,232883204,2012,,
20,Região Autónoma dos Açores,D,"Eletricidade, gás, vapor, água quente e fria e ar frio",232 883 204,232883204,2012,,
200,Região Autónoma dos Açores,35,"Eletricidade, gás, vapor, água quente e fria e ar frio",232 883 204,232883204,2012,,
200,Região Autónoma dos Açores,D,"Eletricidade, gás, vapor, água quente e fria e ar frio",232 883 204,232883204,2012,,
1711107,Loures,53,Atividades postais e de courier,233 013 940,233013940,2012,,
3003103,Funchal,55,Alojamento,234 127 385,234127385,2012,,
1141308,Matosinhos,Q,Atividades de saúde humana e apoio  social,234 457 152,234457152,2012,,
1610101,Águeda,25,"Fabricação de produtos metálicos, exceto máquinas e equipamentos",234 598 038,234598038,2012,,
165,Dão-Lafões,01,"Agricultura, produção animal, caça e atividades dos serviços relacionados",234 599 808,234599808,2012,,
1830704,Estremoz,TOT,Total,234 664 231,234664231,2012,,
1711111,Sintra,42,Engenharia civil,234 708 423,234708423,2012,,
2,Região Autónoma dos Açores,41,Promoção imobiliária (desenvolvimento de projetos de edifícios); construção de edifícios,234 736 016,234736016,2012,,
20,Região Autónoma dos Açores,41,Promoção imobiliária (desenvolvimento de projetos de edifícios); construção de edifícios,234 736 016,234736016,2012,,
200,Região Autónoma dos Açores,41,Promoção imobiliária (desenvolvimento de projetos de edifícios); construção de edifícios,234 736 016,234736016,2012,,
11,Norte,33,"Reparação, manutenção e instalação de máquinas e equipamentos",235 075 533,235075533,2012,,
116,Entre Douro e Vouga,22,Fabricação de artigos de borracha e de matérias plásticas,235 172 856,235172856,2012,,
1500813,Silves,G,Comércio por grosso e a retalho; reparação de veículos automóveis e motociclos,235 361 132,235361132,2012,,
16C1421,Ourém,C,Indústrias transformadoras,236 030 154,236030154,2012,,
1711109,Mafra,10,Indústrias alimentares,236 172 927,236172927,2012,,
162,Baixo Mondego,23,Fabricação de outros produtos minerais não metálicos,236 273 288,236273288,2012,,
114,Grande Porto,29,"Fabricação de veículos automóveis, reboques, semi-reboques e componentes para veículos automóveis",236 463 537,236463537,2012,,
185,Lezíria do Tejo,F,Construção,236 880 035,236880035,2012,,
1651810,Oliveira de Frades,46,"Comércio por grosso (inclui agentes), exceto de veículos automóveis e motociclos",237 059 308,237059308,2012,,
114,Grande Porto,18,Impressão e reprodução de suportes gravados,237 212 023,237212023,2012,,
16,Centro,21,Fabricação de produtos farmacêuticos de base e de  preparações farmacêuticas,237 498 044,237498044,2012,,
163,Pinhal Litoral,A,"Agricultura, produção animal, caça, floresta e pesca",237 948 889,237948889,2012,,
164,Pinhal Interior Norte,46,"Comércio por grosso (inclui agentes), exceto de veículos automóveis e motociclos",237 997 365,237997365,2012,,
16B1006,Caldas da Rainha,47,"Comércio a retalho, exceto de veículos automóveis e motociclos",238 224 190,238224190,2012,,
1141312,Porto,56,Restauração e similares,238 465 349,238465349,2012,,
1141306,Maia,20,"Fabricação de produtos químicos e de fibras sintéticas ou artificiais, exceto produtos farmacêuticos",238 629 652,238629652,2012,,
1651816,São Pedro do Sul,TOT,Total,238 986 693,238986693,2012,,
112,Cávado,25,"Fabricação de produtos metálicos, exceto máquinas e equipamentos",239 149 860,239149860,2012,,
116,Entre Douro e Vouga,45,"Comércio, manutenção e reparação, de veículos automóveis e motociclos",239 313 168,239313168,2012,,
171,Grande Lisboa,93,"Atividades desportivas, de diversão e recreativas",239 360 807,239360807,2012,,
1500808,Loulé,I,"Alojamento, restauração e similares",239 533 293,239533293,2012,,
1180402,Bragança,G,Comércio por grosso e a retalho; reparação de veículos automóveis e motociclos,240 048 099,240048099,2012,,
2004203,Ponta Delgada,C,Indústrias transformadoras,240 059 861,240059861,2012,,
1130314,Vizela,C,Indústrias transformadoras,240 582 416,240582416,2012,,
1631015,Pombal,47,"Comércio a retalho, exceto de veículos automóveis e motociclos",240 990 911,240990911,2012,,
3003102,Câmara de Lobos,F,Construção,241 191 098,241191098,2012,,
1141312,Porto,24,Indústrias metalúrgicas de base,241 346 367,241346367,2012,,
1631010,Marinha Grande,46,"Comércio por grosso (inclui agentes), exceto de veículos automóveis e motociclos",242 435 758,242435758,2012,,
1620604,Condeixa-a-Nova,TOT,Total,242 533 963,242533963,2012,,
1141308,Matosinhos,N,Atividades administrativas e dos serviços de apoio,242 624 733,242624733,2012,,
1,Continente,87,Atividades de apoio social com alojamento,242 704 759,242704759,2012,,
114,Grande Porto,S,Outras atividades de serviços,243 026 612,243026612,2012,,
163,Pinhal Litoral,43,Atividades especializadas de construção,243 122 319,243122319,2012,,
1151307,Marco de Canaveses,G,Comércio por grosso e a retalho; reparação de veículos automóveis e motociclos,243 429 557,243429557,2012,,
169,Beira Interior Sul,47,"Comércio a retalho, exceto de veículos automóveis e motociclos",243 517 334,243517334,2012,,
PT,Portugal,87,Atividades de apoio social com alojamento,243 675 425,243675425,2012,,
1620602,Cantanhede,46,"Comércio por grosso (inclui agentes), exceto de veículos automóveis e motociclos",244 024 111,244024111,2012,,
1130312,Vila Nova de Famalicão,14,Indústria do vestuário,244 101 932,244101932,2012,,
1160109,Santa Maria da Feira,15,Indústria do couro e dos produtos do couro,244 177 164,244177164,2012,,
1711111,Sintra,43,Atividades especializadas de construção,244 410 091,244410091,2012,,
172,Península de Setúbal,33,"Reparação, manutenção e instalação de máquinas e equipamentos",244 911 634,244911634,2012,,
1851103,Azambuja,C,Indústrias transformadoras,245 075 916,245075916,2012,,
1711116,Odivelas,C,Indústrias transformadoras,245 523 256,245523256,2012,,
16,Centro,24,Indústrias metalúrgicas de base,245 956 627,245956627,2012,,
1120303,Braga,29,"Fabricação de veículos automóveis, reboques, semi-reboques e componentes para veículos automóveis",246 085 981,246085981,2012,,
1711111,Sintra,10,Indústrias alimentares,246 282 734,246282734,2012,,
1711110,Oeiras,60,Atividades de rádio e de televisão,246 317 923,246317923,2012,,
1160113,Oliveira de Azeméis,46,"Comércio por grosso (inclui agentes), exceto de veículos automóveis e motociclos",246 650 426,246650426,2012,,
1711110,Oeiras,82,Atividades de serviços administrativos e de apoio prestados às empresas,247 083 604,247083604,2012,,
112,Cávado,H,Transportes e armazenagem,247 165 340,247165340,2012,,
16B1102,Arruda dos Vinhos,TOT,Total,247 399 264,247399264,2012,,
1120303,Braga,42,Engenharia civil,248 244 241,248244241,2012,,
1151305,Lousada,C,Indústrias transformadoras,248 680 436,248680436,2012,,
18,Alentejo,42,Engenharia civil,248 685 612,248685612,2012,,
171,Grande Lisboa,63,Atividades dos serviços de informação,248 914 205,248914205,2012,,
1151303,Felgueiras,46,"Comércio por grosso (inclui agentes), exceto de veículos automóveis e motociclos",248 967 515,248967515,2012,,
184,Baixo Alentejo,C,Indústrias transformadoras,249 777 126,249777126,2012,,
1111601,Arcos de Valdevez,TOT,Total,249 797 791,249797791,2012,,
182,Alto Alentejo,10,Indústrias alimentares,249 964 893,249964893,2012,,
1711105,Cascais,M,"Atividades de consultoria, científicas, técnicas e similares",250 127 109,250127109,2012,,
1711106,Lisboa,60,Atividades de rádio e de televisão,250 360 314,250360314,2012,,
1160113,Oliveira de Azeméis,15,Indústria do couro e dos produtos do couro,250 401 398,250401398,2012,,
112,Cávado,29,"Fabricação de veículos automóveis, reboques, semi-reboques e componentes para veículos automóveis",250 837 010,250837010,2012,,
114,Grande Porto,58,Atividades de edição,250 843 741,250843741,2012,,
184,Baixo Alentejo,46,"Comércio por grosso (inclui agentes), exceto de veículos automóveis e motociclos",250 965 354,250965354,2012,,
1171714,Vila Real,47,"Comércio a retalho, exceto de veículos automóveis e motociclos",251 119 684,251119684,2012,,
114,Grande Porto,14,Indústria do vestuário,251 120 280,251120280,2012,,
17,Lisboa,63,Atividades dos serviços de informação,251 197 848,251197848,2012,,
114,Grande Porto,85,Educação,251 268 442,251268442,2012,,
114,Grande Porto,P,Educação,251 268 442,251268442,2012,,
1811505,Grândola,TOT,Total,251 313 482,251313482,2012,,
1151305,Lousada,G,Comércio por grosso e a retalho; reparação de veículos automóveis e motociclos,251 344 213,251344213,2012,,
1721511,Sesimbra,G,Comércio por grosso e a retalho; reparação de veículos automóveis e motociclos,251 741 849,251741849,2012,,
118,Alto Trás-os-Montes,29,"Fabricação de veículos automóveis, reboques, semi-reboques e componentes para veículos automóveis",251 847 252,251847252,2012,,
1500805,Faro,46,"Comércio por grosso (inclui agentes), exceto de veículos automóveis e motociclos",252 514 664,252514664,2012,,
162,Baixo Mondego,49,Transportes terrestres e transportes por oleodutos ou gasodutos,252 722 339,252722339,2012,,
1711115,Amadora,86,Atividades de saúde humana,253 078 417,253078417,2012,,
165,Dão-Lafões,42,Engenharia civil,253 098 812,253098812,2012,,
1660509,Sertã,TOT,Total,253 677 837,253677837,2012,,
17,Lisboa,32,Outras indústrias transformadoras,254 252 413,254252413,2012,,
3,Região Autónoma da Madeira,35,"Eletricidade, gás, vapor, água quente e fria e ar frio",254 297 967,254297967,2012,,
3,Região Autónoma da Madeira,D,"Eletricidade, gás, vapor, água quente e fria e ar frio",254 297 967,254297967,2012,,
30,Região Autónoma da Madeira,35,"Eletricidade, gás, vapor, água quente e fria e ar frio",254 297 967,254297967,2012,,
30,Região Autónoma da Madeira,D,"Eletricidade, gás, vapor, água quente e fria e ar frio",254 297 967,254297967,2012,,
300,Região Autónoma da Madeira,35,"Eletricidade, gás, vapor, água quente e fria e ar frio",254 297 967,254297967,2012,,
300,Região Autónoma da Madeira,D,"Eletricidade, gás, vapor, água quente e fria e ar frio",254 297 967,254297967,2012,,
1111607,Ponte de Lima,C,Indústrias transformadoras,254 949 871,254949871,2012,,
3003103,Funchal,86,Atividades de saúde humana,255 503 261,255503261,2012,,
3003108,Santa Cruz,G,Comércio por grosso e a retalho; reparação de veículos automóveis e motociclos,255 601 871,255601871,2012,,
1131314,Santo Tirso,47,"Comércio a retalho, exceto de veículos automóveis e motociclos",255 716 096,255716096,2012,,
172,Península de Setúbal,35,"Eletricidade, gás, vapor, água quente e fria e ar frio",256 615 140,256615140,2012,,
172,Península de Setúbal,D,"Eletricidade, gás, vapor, água quente e fria e ar frio",256 615 140,256615140,2012,,
1500816,Vila Real de Santo António,TOT,Total,256 784 386,256784386,2012,,
3003103,Funchal,Q,Atividades de saúde humana e apoio  social,256 961 656,256961656,2012,,
1851405,Benavente,46,"Comércio por grosso (inclui agentes), exceto de veículos automóveis e motociclos",257 056 006,257056006,2012,,
1711111,Sintra,H,Transportes e armazenagem,257 471 662,257471662,2012,,
1500808,Loulé,46,"Comércio por grosso (inclui agentes), exceto de veículos automóveis e motociclos",257 959 586,257959586,2012,,
16B,Oeste,41,Promoção imobiliária (desenvolvimento de projetos de edifícios); construção de edifícios,258 349 058,258349058,2012,,
16B1005,Bombarral,TOT,Total,258 817 785,258817785,2012,,
16C1418,Tomar,G,Comércio por grosso e a retalho; reparação de veículos automóveis e motociclos,259 098 208,259098208,2012,,
16,Centro,B,Indústrias extrativas,259 312 562,259312562,2012,,
1821213,Ponte de Sor,TOT,Total,259 497 289,259497289,2012,,
1711111,Sintra,J,Atividades de informação e de comunicação,259 794 687,259794687,2012,,
1631010,Marinha Grande,25,"Fabricação de produtos metálicos, exceto máquinas e equipamentos",260 246 457,260246457,2012,,
161,Baixo Vouga,A,"Agricultura, produção animal, caça, floresta e pesca",260 871 914,260871914,2012,,
183,Alentejo Central,01,"Agricultura, produção animal, caça e atividades dos serviços relacionados",260 944 788,260944788,2012,,
1721506,Moita,G,Comércio por grosso e a retalho; reparação de veículos automóveis e motociclos,261 056 013,261056013,2012,,
11,Norte,77,Atividades de aluguer,261 056 049,261056049,2012,,
1151311,Penafiel,C,Indústrias transformadoras,261 344 622,261344622,2012,,
3003103,Funchal,H,Transportes e armazenagem,261 788 536,261788536,2012,,
1651823,Viseu,C,Indústrias transformadoras,261 855 402,261855402,2012,,
1120301,Amares,TOT,Total,261 906 171,261906171,2012,,
18,Alentejo,16,"Indústrias da madeira e da cortiça e suas  obras, exceto mobiliário; Fabricação de obras de cestaria e de espartaria",262 301 592,262301592,2012,,
1500801,Albufeira,55,Alojamento,262 420 910,262420910,2012,,
1711115,Amadora,Q,Atividades de saúde humana e apoio  social,262 561 092,262561092,2012,,
1721504,Barreiro,47,"Comércio a retalho, exceto de veículos automóveis e motociclos",263 352 504,263352504,2012,,
1830705,Évora,47,"Comércio a retalho, exceto de veículos automóveis e motociclos",264 105 675,264105675,2012,,
1131314,Santo Tirso,13,Fabricação de têxteis,264 391 134,264391134,2012,,
1830712,Vendas Novas,TOT,Total,265 457 639,265457639,2012,,
11,Norte,96,Outras atividades de serviços pessoais,267 104 464,267104464,2012,,
16B1012,Óbidos,TOT,Total,267 377 908,267377908,2012,,
3,Região Autónoma da Madeira,86,Atividades de saúde humana,267 783 890,267783890,2012,,
30,Região Autónoma da Madeira,86,Atividades de saúde humana,267 783 890,267783890,2012,,
300,Região Autónoma da Madeira,86,Atividades de saúde humana,267 783 890,267783890,2012,,
1610105,Aveiro,29,"Fabricação de veículos automóveis, reboques, semi-reboques e componentes para veículos automóveis",267 886 761,267886761,2012,,
1181713,Vila Pouca de Aguiar,TOT,Total,267 901 845,267901845,2012,,
1711106,Lisboa,80,Atividades de investigação e segurança,268 450 129,268450129,2012,,
1141306,Maia,F,Construção,268 996 671,268996671,2012,,
3,Região Autónoma da Madeira,Q,Atividades de saúde humana e apoio  social,269 477 674,269477674,2012,,
30,Região Autónoma da Madeira,Q,Atividades de saúde humana e apoio  social,269 477 674,269477674,2012,,
300,Região Autónoma da Madeira,Q,Atividades de saúde humana e apoio  social,269 477 674,269477674,2012,,
16C,Médio Tejo,F,Construção,270 514 994,270514994,2012,,
165,Dão-Lafões,A,"Agricultura, produção animal, caça, floresta e pesca",270 708 372,270708372,2012,,
16A0503,Covilhã,G,Comércio por grosso e a retalho; reparação de veículos automóveis e motociclos,270 878 867,270878867,2012,,
16,Centro,S,Outras atividades de serviços,271 178 780,271178780,2012,,
1130307,Fafe,G,Comércio por grosso e a retalho; reparação de veículos automóveis e motociclos,271 383 407,271383407,2012,,
2,Região Autónoma dos Açores,A,"Agricultura, produção animal, caça, floresta e pesca",271 388 061,271388061,2012,,
20,Região Autónoma dos Açores,A,"Agricultura, produção animal, caça, floresta e pesca",271 388 061,271388061,2012,,
200,Região Autónoma dos Açores,A,"Agricultura, produção animal, caça, floresta e pesca",271 388 061,271388061,2012,,
1141308,Matosinhos,45,"Comércio, manutenção e reparação, de veículos automóveis e motociclos",272 655 591,272655591,2012,,
1141312,Porto,82,Atividades de serviços administrativos e de apoio prestados às empresas,272 839 534,272839534,2012,,
1711116,Odivelas,46,"Comércio por grosso (inclui agentes), exceto de veículos automóveis e motociclos",273 470 900,273470900,2012,,
1500810,Olhão,G,Comércio por grosso e a retalho; reparação de veículos automóveis e motociclos,273 529 833,273529833,2012,,
113,Ave,41,Promoção imobiliária (desenvolvimento de projetos de edifícios); construção de edifícios,273 645 628,273645628,2012,,
114,Grande Porto,R,"Atividades artísticas, de espetáculos, desportivas e recreativas",273 858 671,273858671,2012,,
1181703,Chaves,G,Comércio por grosso e a retalho; reparação de veículos automóveis e motociclos,273 921 559,273921559,2012,,
1141315,Valongo,46,"Comércio por grosso (inclui agentes), exceto de veículos automóveis e motociclos",273 933 286,273933286,2012,,
16C1401,Abrantes,35,"Eletricidade, gás, vapor, água quente e fria e ar frio",274 645 486,274645486,2012,,
16C1401,Abrantes,D,"Eletricidade, gás, vapor, água quente e fria e ar frio",274 645 486,274645486,2012,,
1111610,Vila Nova de Cerveira,C,Indústrias transformadoras,274 918 414,274918414,2012,,
161,Baixo Vouga,49,Transportes terrestres e transportes por oleodutos ou gasodutos,275 624 967,275624967,2012,,
16B1104,Cadaval,TOT,Total,275 985 038,275985038,2012,,
184,Baixo Alentejo,01,"Agricultura, produção animal, caça e atividades dos serviços relacionados",276 635 866,276635866,2012,,
18,Alentejo,41,Promoção imobiliária (desenvolvimento de projetos de edifícios); construção de edifícios,276 829 204,276829204,2012,,
171,Grande Lisboa,96,Outras atividades de serviços pessoais,277 019 252,277019252,2012,,
2004301,Angra do Heroísmo,G,Comércio por grosso e a retalho; reparação de veículos automóveis e motociclos,277 027 523,277027523,2012,,
3,Região Autónoma da Madeira,C,Indústrias transformadoras,277 080 042,277080042,2012,,
30,Região Autónoma da Madeira,C,Indústrias transformadoras,277 080 042,277080042,2012,,
300,Região Autónoma da Madeira,C,Indústrias transformadoras,277 080 042,277080042,2012,,
11,Norte,58,Atividades de edição,277 398 996,277398996,2012,,
115,Tâmega,45,"Comércio, manutenção e reparação, de veículos automóveis e motociclos",277 411 702,277411702,2012,,
162,Baixo Mondego,41,Promoção imobiliária (desenvolvimento de projetos de edifícios); construção de edifícios,277 765 058,277765058,2012,,
1111609,Viana do Castelo,46,"Comércio por grosso (inclui agentes), exceto de veículos automóveis e motociclos",277 843 693,277843693,2012,,
16C1401,Abrantes,C,Indústrias transformadoras,277 949 361,277949361,2012,,
1721503,Almada,C,Indústrias transformadoras,277 992 925,277992925,2012,,
1721507,Montijo,C,Indústrias transformadoras,278 415 440,278415440,2012,,
114,Grande Porto,79,"Agências de viagem, operadores turísticos, outros serviços de reservas e atividades relacionadas",278 603 755,278603755,2012,,
183,Alentejo Central,A,"Agricultura, produção animal, caça, floresta e pesca",278 660 939,278660939,2012,,
1111607,Ponte de Lima,G,Comércio por grosso e a retalho; reparação de veículos automóveis e motociclos,278 954 194,278954194,2012,,
1120303,Braga,45,"Comércio, manutenção e reparação, de veículos automóveis e motociclos",279 546 189,279546189,2012,,
181,Alentejo Litoral,A,"Agricultura, produção animal, caça, floresta e pesca",279 570 486,279570486,2012,,
1610103,Anadia,C,Indústrias transformadoras,279 784 796,279784796,2012,,
1711110,Oeiras,11,Indústria das bebidas,280 696 726,280696726,2012,,
184,Baixo Alentejo,A,"Agricultura, produção animal, caça, floresta e pesca",280 872 346,280872346,2012,,
113,Ave,42,Engenharia civil,280 908 128,280908128,2012,,
1,Continente,30,Fabricação de outro equipamento de transporte,280 974 232,280974232,2012,,
16,Centro,14,Indústria do vestuário,281 159 415,281159415,2012,,
1631009,Leiria,10,Indústrias alimentares,281 205 651,281205651,2012,,
1851405,Benavente,C,Indústrias transformadoras,281 758 118,281758118,2012,,
1610101,Águeda,46,"Comércio por grosso (inclui agentes), exceto de veículos automóveis e motociclos",281 792 563,281792563,2012,,
PT,Portugal,30,Fabricação de outro equipamento de transporte,281 902 317,281902317,2012,,
112,Cávado,86,Atividades de saúde humana,281 954 857,281954857,2012,,
1711106,Lisboa,S,Outras atividades de serviços,282 278 304,282278304,2012,,
16C1410,Entroncamento,TOT,Total,282 863 678,282863678,2012,,
1711105,Cascais,I,"Alojamento, restauração e similares",282 907 713,282907713,2012,,
1160113,Oliveira de Azeméis,25,"Fabricação de produtos metálicos, exceto máquinas e equipamentos",283 304 592,283304592,2012,,
1131314,Santo Tirso,22,Fabricação de artigos de borracha e de matérias plásticas,283 614 196,283614196,2012,,
1141317,Vila Nova de Gaia,H,Transportes e armazenagem,283 763 640,283763640,2012,,
1651808,Mortágua,TOT,Total,283 940 487,283940487,2012,,
1680907,Guarda,C,Indústrias transformadoras,283 951 640,283951640,2012,,
1651810,Oliveira de Frades,G,Comércio por grosso e a retalho; reparação de veículos automóveis e motociclos,284 658 704,284658704,2012,,
1721508,Palmela,26,"Fabricação de equipamentos informáticos, equipamento para comunicações e produtos eletrónicos e óticos",284 799 858,284799858,2012,,
1141308,Matosinhos,27,Fabricação de equipamento elétrico,285 101 637,285101637,2012,,
16,Centro,15,Indústria do couro e dos produtos do couro,285 133 104,285133104,2012,,
172,Península de Setúbal,E,"Captação, tratamento e distribuição de água; saneamento, gestão de resíduos e despoluição",285 412 171,285412171,2012,,
16,Centro,71,"Atividades de arquitetura, de engenharia e técnicas afins; atividades de ensaios e de análises técnicas",285 449 809,285449809,2012,,
172,Península de Setúbal,52,Armazenagem e atividades auxiliares dos transportes(inclui manuseamento),286 198 222,286198222,2012,,
15,Algarve,45,"Comércio, manutenção e reparação, de veículos automóveis e motociclos",286 511 993,286511993,2012,,
150,Algarve,45,"Comércio, manutenção e reparação, de veículos automóveis e motociclos",286 511 993,286511993,2012,,
112,Cávado,Q,Atividades de saúde humana e apoio  social,286 536 774,286536774,2012,,
1821204,Campo Maior,TOT,Total,288 259 727,288259727,2012,,
1141304,Gondomar,35,"Eletricidade, gás, vapor, água quente e fria e ar frio",288 375 802,288375802,2012,,
1141304,Gondomar,D,"Eletricidade, gás, vapor, água quente e fria e ar frio",288 375 802,288375802,2012,,
1851416,Santarém,47,"Comércio a retalho, exceto de veículos automóveis e motociclos",288 457 848,288457848,2012,,
171,Grande Lisboa,38,"Recolha, tratamento e eliminação  de resíduos; valorização de materiais",288 540 951,288540951,2012,,
1610114,Oliveira do Bairro,C,Indústrias transformadoras,289 897 653,289897653,2012,,
113,Ave,86,Atividades de saúde humana,290 321 266,290321266,2012,,
163,Pinhal Litoral,49,Transportes terrestres e transportes por oleodutos ou gasodutos,290 567 306,290567306,2012,,
1141317,Vila Nova de Gaia,86,Atividades de saúde humana,290 910 303,290910303,2012,,
16,Centro,69,Atividades jurídicas e de contabilidade,290 920 549,290920549,2012,,
1120306,Esposende,C,Indústrias transformadoras,290 923 034,290923034,2012,,
1721507,Montijo,47,"Comércio a retalho, exceto de veículos automóveis e motociclos",291 482 488,291482488,2012,,
1151301,Amarante,G,Comércio por grosso e a retalho; reparação de veículos automóveis e motociclos,291 852 598,291852598,2012,,
1711105,Cascais,F,Construção,292 069 468,292069468,2012,,
1721503,Almada,46,"Comércio por grosso (inclui agentes), exceto de veículos automóveis e motociclos",292 707 497,292707497,2012,,
172,Península de Setúbal,M,"Atividades de consultoria, científicas, técnicas e similares",292 969 517,292969517,2012,,
2004203,Ponta Delgada,47,"Comércio a retalho, exceto de veículos automóveis e motociclos",293 463 436,293463436,2012,,
11,Norte,55,Alojamento,293 549 076,293549076,2012,,
15,Algarve,H,Transportes e armazenagem,294 212 493,294212493,2012,,
150,Algarve,H,Transportes e armazenagem,294 212 493,294212493,2012,,
116,Entre Douro e Vouga,F,Construção,294 520 129,294520129,2012,,
