geocod,geodsg,dim_3,dim_3_t,ind_string,valor,periodo,sinal_conv,sinal_conv_desc
170,Área Metropolitana de Lisboa,105,Indústria de laticínios,-3 113 536,-3113536,2022,,
18,Alentejo,0143,"Criação de equinos, asininos e muares",-3 108 364,-3108364,2022,,
18,Alentejo,01430,"Criação de equinos, asininos e muares",-3 108 364,-3108364,2022,,
17,Área Metropolitana de Lisboa,55,Alojamento,-3 100 621,-3100621,2022,,
170,Área Metropolitana de Lisboa,55,Alojamento,-3 100 621,-3100621,2022,,
17,Área Metropolitana de Lisboa,I,"Alojamento, restauração e similares",-3 085 670,-3085670,2022,,
170,Área Metropolitana de Lisboa,I,"Alojamento, restauração e similares",-3 085 670,-3085670,2022,,
11B,Alto Tâmega,681,Compra e venda de bens imobiliários,-3 048 546,-3048546,2022,,
11B,Alto Tâmega,6810,Compra e venda de bens imobiliários,-3 048 546,-3048546,2022,,
11B,Alto Tâmega,68100,Compra e venda de bens imobiliários,-3 048 546,-3048546,2022,,
PT,Portugal,1621,Fabricação de folheados e painéis à base de madeira,-3 022 281,-3022281,2022,,
185,Lezíria do Tejo,0143,"Criação de equinos, asininos e muares",-3 001 694,-3001694,2022,,
185,Lezíria do Tejo,01430,"Criação de equinos, asininos e muares",-3 001 694,-3001694,2022,,
11B,Alto Tâmega,TOT,Total,-2 963 417,-2963417,2022,,
11B,Alto Tâmega,41,Promoção imobiliária (desenvolvimento de projetos de edifícios); construção de edifícios,-2 955 158,-2955158,2022,,
15,Algarve,C,Indústrias transformadoras,-2 948 584,-2948584,2022,,
150,Algarve,C,Indústrias transformadoras,-2 948 584,-2948584,2022,,
17,Área Metropolitana de Lisboa,6202,Atividades de consultoria em informática,-2 922 833,-2922833,2022,,
17,Área Metropolitana de Lisboa,62020,Atividades de consultoria em informática,-2 922 833,-2922833,2022,,
170,Área Metropolitana de Lisboa,6202,Atividades de consultoria em informática,-2 922 833,-2922833,2022,,
170,Área Metropolitana de Lisboa,62020,Atividades de consultoria em informática,-2 922 833,-2922833,2022,,
1,Continente,6202,Atividades de consultoria em informática,-2 906 473,-2906473,2022,,
1,Continente,62020,Atividades de consultoria em informática,-2 906 473,-2906473,2022,,
PT,Portugal,6202,Atividades de consultoria em informática,-2 894 694,-2894694,2022,,
PT,Portugal,62020,Atividades de consultoria em informática,-2 894 694,-2894694,2022,,
16G,Viseu Dão Lafões,681,Compra e venda de bens imobiliários,-2 774 467,-2774467,2022,,
16G,Viseu Dão Lafões,6810,Compra e venda de bens imobiliários,-2 774 467,-2774467,2022,,
16G,Viseu Dão Lafões,68100,Compra e venda de bens imobiliários,-2 774 467,-2774467,2022,,
16I,Médio Tejo,11012,Fabricação de aguardentes não preparadas,-2 771 842,-2771842,2022,,
11B,Alto Tâmega,68,Atividades imobiliárias,-2 762 913,-2762913,2022,,
11B,Alto Tâmega,L,Atividades imobiliárias,-2 762 913,-2762913,2022,,
1,Continente,69,Atividades jurídicas e de contabilidade,-2 729 559,-2729559,2022,,
1,Continente,0142,Criação de outros bovinos (exceto para produção de leite) e búfalos,-2 723 644,-2723644,2022,,
1,Continente,01420,Criação de outros bovinos (exceto para produção de leite) e búfalos,-2 723 644,-2723644,2022,,
PT,Portugal,244,Obtenção e primeira transformação de metais preciosos e de outros metais não ferrosos,-2 709 580,-2709580,2022,,
111,Alto Minho,F,Construção,-2 706 373,-2706373,2022,,
PT,Portugal,69,Atividades jurídicas e de contabilidade,-2 669 440,-2669440,2022,,
17,Área Metropolitana de Lisboa,55117,Aldeamentos turísticos com restaurante,-2 668 948,-2668948,2022,,
170,Área Metropolitana de Lisboa,55117,Aldeamentos turísticos com restaurante,-2 668 948,-2668948,2022,,
16E,Região de Coimbra,41,Promoção imobiliária (desenvolvimento de projetos de edifícios); construção de edifícios,-2 644 739,-2644739,2022,,
16D,Região de Aveiro,A,"Agricultura, produção animal, caça, floresta e pesca",-2 622 204,-2622204,2022,,
18,Alentejo,20,"Fabricação de produtos químicos e de fibras sintéticas ou artificiais, exceto produtos farmacêuticos",-2 586 529,-2586529,2022,,
17,Área Metropolitana de Lisboa,62,Consultoria e programação informática e atividades relacionadas,-2 561 213,-2561213,2022,,
17,Área Metropolitana de Lisboa,620,Consultoria e programação informática e atividades relacionadas,-2 561 213,-2561213,2022,,
170,Área Metropolitana de Lisboa,62,Consultoria e programação informática e atividades relacionadas,-2 561 213,-2561213,2022,,
170,Área Metropolitana de Lisboa,620,Consultoria e programação informática e atividades relacionadas,-2 561 213,-2561213,2022,,
PT,Portugal,0142,Criação de outros bovinos (exceto para produção de leite) e búfalos,-2 548 611,-2548611,2022,,
PT,Portugal,01420,Criação de outros bovinos (exceto para produção de leite) e búfalos,-2 548 611,-2548611,2022,,
16D,Região de Aveiro,03,Pesca e aquicultura,-2 521 706,-2521706,2022,,
17,Área Metropolitana de Lisboa,0126,Cultura de frutos oleaginosos,-2 381 316,-2381316,2022,,
170,Área Metropolitana de Lisboa,0126,Cultura de frutos oleaginosos,-2 381 316,-2381316,2022,,
17,Área Metropolitana de Lisboa,0141,Criação de bovinos para produção de leite,-2 343 861,-2343861,2022,,
17,Área Metropolitana de Lisboa,01410,Criação de bovinos para produção de leite,-2 343 861,-2343861,2022,,
170,Área Metropolitana de Lisboa,0141,Criação de bovinos para produção de leite,-2 343 861,-2343861,2022,,
170,Área Metropolitana de Lisboa,01410,Criação de bovinos para produção de leite,-2 343 861,-2343861,2022,,
17,Área Metropolitana de Lisboa,1052,Fabricação de gelados e sorvetes,-2 330 957,-2330957,2022,,
17,Área Metropolitana de Lisboa,10520,Fabricação de gelados e sorvetes,-2 330 957,-2330957,2022,,
170,Área Metropolitana de Lisboa,1052,Fabricação de gelados e sorvetes,-2 330 957,-2330957,2022,,
170,Área Metropolitana de Lisboa,10520,Fabricação de gelados e sorvetes,-2 330 957,-2330957,2022,,
1,Continente,68321,Administração de imóveis por conta de outrem,-2 312 762,-2312762,2022,,
PT,Portugal,68321,Administração de imóveis por conta de outrem,-2 312 502,-2312502,2022,,
1,Continente,4651,"Comércio por grosso de computadores, equipamentos periféricos e programas informáticos",-2 311 693,-2311693,2022,,
1,Continente,46510,"Comércio por grosso de computadores, equipamentos periféricos e programas informáticos",-2 311 693,-2311693,2022,,
PT,Portugal,4651,"Comércio por grosso de computadores, equipamentos periféricos e programas informáticos",-2 311 693,-2311693,2022,,
PT,Portugal,46510,"Comércio por grosso de computadores, equipamentos periféricos e programas informáticos",-2 311 693,-2311693,2022,,
17,Área Metropolitana de Lisboa,69,Atividades jurídicas e de contabilidade,-2 274 759,-2274759,2022,,
170,Área Metropolitana de Lisboa,69,Atividades jurídicas e de contabilidade,-2 274 759,-2274759,2022,,
11,Norte,4651,"Comércio por grosso de computadores, equipamentos periféricos e programas informáticos",-2 268 366,-2268366,2022,,
11,Norte,46510,"Comércio por grosso de computadores, equipamentos periféricos e programas informáticos",-2 268 366,-2268366,2022,,
11A,Área Metropolitana do Porto,4651,"Comércio por grosso de computadores, equipamentos periféricos e programas informáticos",-2 267 423,-2267423,2022,,
11A,Área Metropolitana do Porto,46510,"Comércio por grosso de computadores, equipamentos periféricos e programas informáticos",-2 267 423,-2267423,2022,,
1,Continente,1052,Fabricação de gelados e sorvetes,-2 233 796,-2233796,2022,,
1,Continente,10520,Fabricação de gelados e sorvetes,-2 233 796,-2233796,2022,,
PT,Portugal,1052,Fabricação de gelados e sorvetes,-2 233 796,-2233796,2022,,
PT,Portugal,10520,Fabricação de gelados e sorvetes,-2 233 796,-2233796,2022,,
187,Alentejo Central,TOT,Total,-2 225 980,-2225980,2022,,
17,Área Metropolitana de Lisboa,68322,Administração de condomínios,-2 222 867,-2222867,2022,,
170,Área Metropolitana de Lisboa,68322,Administração de condomínios,-2 222 867,-2222867,2022,,
16I,Médio Tejo,55,Alojamento,-2 183 701,-2183701,2022,,
11,Norte,43992,"Outras atividades especializadas de construção diversas, n.e.",-2 170 689,-2170689,2022,,
185,Lezíria do Tejo,014,Produção animal,-2 152 183,-2152183,2022,,
11A,Área Metropolitana do Porto,465,Comércio por grosso de equipamento das tecnologias de informação e comunicação ( TIC),-2 099 753,-2099753,2022,,
15,Algarve,46,"Comércio por grosso (inclui agentes), exceto de veículos automóveis e motociclos",-2 046 109,-2046109,2022,,
150,Algarve,46,"Comércio por grosso (inclui agentes), exceto de veículos automóveis e motociclos",-2 046 109,-2046109,2022,,
17,Área Metropolitana de Lisboa,27,Fabricação de equipamento elétrico,-2 043 541,-2043541,2022,,
170,Área Metropolitana de Lisboa,27,Fabricação de equipamento elétrico,-2 043 541,-2043541,2022,,
11,Norte,21201,Fabricação de medicamentos,-2 024 534,-2024534,2022,,
11,Norte,465,Comércio por grosso de equipamento das tecnologias de informação e comunicação ( TIC),-1 991 386,-1991386,2022,,
17,Área Metropolitana de Lisboa,551,Estabelecimentos hoteleiros,-1 989 349,-1989349,2022,,
170,Área Metropolitana de Lisboa,551,Estabelecimentos hoteleiros,-1 989 349,-1989349,2022,,
PT,Portugal,024,Atividades dos serviços relacionados com a silvicultura e exploração florestal,-1 986 284,-1986284,2022,,
PT,Portugal,0240,Atividades dos serviços relacionados com a silvicultura e exploração florestal,-1 986 284,-1986284,2022,,
PT,Portugal,02400,Atividades dos serviços relacionados com a silvicultura e exploração florestal,-1 986 284,-1986284,2022,,
1,Continente,024,Atividades dos serviços relacionados com a silvicultura e exploração florestal,-1 986 277,-1986277,2022,,
1,Continente,0240,Atividades dos serviços relacionados com a silvicultura e exploração florestal,-1 986 277,-1986277,2022,,
1,Continente,02400,Atividades dos serviços relacionados com a silvicultura e exploração florestal,-1 986 277,-1986277,2022,,
1,Continente,692,Atividades de contabilidade e auditoria; consultoria fiscal,-1 969 334,-1969334,2022,,
1,Continente,6920,Atividades de contabilidade e auditoria; consultoria fiscal,-1 969 334,-1969334,2022,,
1,Continente,69200,Atividades de contabilidade e auditoria; consultoria fiscal,-1 969 334,-1969334,2022,,
11,Norte,439,Outras atividades especializadas de construção,-1 965 843,-1965843,2022,,
11,Norte,4399,"Outras atividades especializadas de construção, n.e.",-1 957 766,-1957766,2022,,
1,Continente,46382,"Comércio por grosso de outros produtos alimentares, n.e.",-1 948 761,-1948761,2022,,
PT,Portugal,46382,"Comércio por grosso de outros produtos alimentares, n.e.",-1 948 761,-1948761,2022,,
PT,Portugal,692,Atividades de contabilidade e auditoria; consultoria fiscal,-1 942 072,-1942072,2022,,
PT,Portugal,6920,Atividades de contabilidade e auditoria; consultoria fiscal,-1 942 072,-1942072,2022,,
PT,Portugal,69200,Atividades de contabilidade e auditoria; consultoria fiscal,-1 942 072,-1942072,2022,,
15,Algarve,5512,Estabelecimentos hoteleiros sem restaurante,-1 924 371,-1924371,2022,,
15,Algarve,55123,Apartamentos turísticos sem restaurante,-1 924 371,-1924371,2022,,
150,Algarve,5512,Estabelecimentos hoteleiros sem restaurante,-1 924 371,-1924371,2022,,
150,Algarve,55123,Apartamentos turísticos sem restaurante,-1 924 371,-1924371,2022,,
PT,Portugal,431,Demolição e preparação dos locais de construção,-1 906 873,-1906873,2022,,
17,Área Metropolitana de Lisboa,1102,Indústria do vinho,-1 904 458,-1904458,2022,,
17,Área Metropolitana de Lisboa,11021,Produção de vinhos comuns e licorosos,-1 904 458,-1904458,2022,,
170,Área Metropolitana de Lisboa,1102,Indústria do vinho,-1 904 458,-1904458,2022,,
170,Área Metropolitana de Lisboa,11021,Produção de vinhos comuns e licorosos,-1 904 458,-1904458,2022,,
16E,Região de Coimbra,31093,Fabricação de mobiliário de outros materiais para outros fins,-1 902 239,-1902239,2022,,
16E,Região de Coimbra,3109,Fabricação de mobiliário para outros fins,-1 876 670,-1876670,2022,,
1,Continente,431,Demolição e preparação dos locais de construção,-1 873 756,-1873756,2022,,
17,Área Metropolitana de Lisboa,024,Atividades dos serviços relacionados com a silvicultura e exploração florestal,-1 873 345,-1873345,2022,,
17,Área Metropolitana de Lisboa,0240,Atividades dos serviços relacionados com a silvicultura e exploração florestal,-1 873 345,-1873345,2022,,
17,Área Metropolitana de Lisboa,02400,Atividades dos serviços relacionados com a silvicultura e exploração florestal,-1 873 345,-1873345,2022,,
170,Área Metropolitana de Lisboa,024,Atividades dos serviços relacionados com a silvicultura e exploração florestal,-1 873 345,-1873345,2022,,
170,Área Metropolitana de Lisboa,0240,Atividades dos serviços relacionados com a silvicultura e exploração florestal,-1 873 345,-1873345,2022,,
170,Área Metropolitana de Lisboa,02400,Atividades dos serviços relacionados com a silvicultura e exploração florestal,-1 873 345,-1873345,2022,,
16,Centro,4322,Instalação de canalizações e de climatização,-1 855 210,-1855210,2022,,
17,Área Metropolitana de Lisboa,10893,"Fabricação de outros produtos alimentares diversos, n.e.",-1 822 910,-1822910,2022,,
170,Área Metropolitana de Lisboa,10893,"Fabricação de outros produtos alimentares diversos, n.e.",-1 822 910,-1822910,2022,,
119,Ave,2561,Tratamento e revestimento de metais,-1 806 137,-1806137,2022,,
119,Ave,25610,Tratamento e revestimento de metais,-1 806 137,-1806137,2022,,
15,Algarve,4669,Comércio por grosso de outras máquinas e equipamentos,-1 798 602,-1798602,2022,,
15,Algarve,46690,Comércio por grosso de outras máquinas e equipamentos,-1 798 602,-1798602,2022,,
150,Algarve,4669,Comércio por grosso de outras máquinas e equipamentos,-1 798 602,-1798602,2022,,
150,Algarve,46690,Comércio por grosso de outras máquinas e equipamentos,-1 798 602,-1798602,2022,,
16E,Região de Coimbra,10395,Preparação e conservação de frutos e de produtos hortícolas por outros processos,-1 792 118,-1792118,2022,,
17,Área Metropolitana de Lisboa,68321,Administração de imóveis por conta de outrem,-1 773 821,-1773821,2022,,
170,Área Metropolitana de Lisboa,68321,Administração de imóveis por conta de outrem,-1 773 821,-1773821,2022,,
17,Área Metropolitana de Lisboa,4329,Outras instalações em construções,-1 773 204,-1773204,2022,,
17,Área Metropolitana de Lisboa,43290,Outras instalações em construções,-1 773 204,-1773204,2022,,
170,Área Metropolitana de Lisboa,4329,Outras instalações em construções,-1 773 204,-1773204,2022,,
170,Área Metropolitana de Lisboa,43290,Outras instalações em construções,-1 773 204,-1773204,2022,,
11C,Tâmega e Sousa,2599,"Fabricação de outros produtos metálicos, n.e.",-1 764 821,-1764821,2022,,
16H,Beira Baixa,161,"Serração, aplainamento e impregnação da madeira",-1 748 247,-1748247,2022,,
16H,Beira Baixa,1610,"Serração, aplainamento e impregnação da madeira",-1 748 247,-1748247,2022,,
15,Algarve,466,"Comércio por grosso de outras máquinas, equipamentos e suas partes",-1 745 568,-1745568,2022,,
150,Algarve,466,"Comércio por grosso de outras máquinas, equipamentos e suas partes",-1 745 568,-1745568,2022,,
